File: TestChasteBuildInfo
Type: cpu
Showing nodes accounting for 29ms, 100% of 29ms total
      flat  flat%   sum%        cum   cum%
         0     0%     0%       28ms 96.55%  CxxTest::ErrorFormatter::run (inline)
         0     0%     0%       28ms 96.55%  CxxTest::TestRunner::runAllTests (inline)
         0     0%     0%       28ms 96.55%  CxxTest::TestRunner::runWorld (inline)
         0     0%     0%       28ms 96.55%  __libc_start_call_main
         0     0%     0%       28ms 96.55%  __libc_start_main_impl
         0     0%     0%       28ms 96.55%  _start
         0     0%     0%       28ms 96.55%  main
         0     0%     0%       25ms 86.21%  CxxTest::RealWorldDescription::setUp
         0     0%     0%       25ms 86.21%  PMPI_Init_thread
         0     0%     0%       25ms 86.21%  PetscInitialize
         0     0%     0%       25ms 86.21%  PetscSetup::setUpWorld
         0     0%     0%       25ms 86.21%  PetscSetupUtils::CommonSetup
         0     0%     0%       25ms 86.21%  PetscSetupUtils::InitialisePetsc
         0     0%     0%       25ms 86.21%  ompi_mpi_init
       1ms  3.45%  3.45%       22ms 75.86%  <unknown>
         0     0%  3.45%       20ms 68.97%  orte_init
         0     0%  3.45%       13ms 44.83%  hwloc_topology_load
         0     0%  3.45%       12ms 41.38%  hwloc_linux_get_tid_last_cpu_location
         0     0%  3.45%       10ms 34.48%  __GI__dl_catch_exception
         0     0%  3.45%       10ms 34.48%  _dl_catch_error
         0     0%  3.45%       10ms 34.48%  _dlerror_run
         0     0%  3.45%        9ms 31.03%  mca_base_framework_components_register
         0     0%  3.45%        9ms 31.03%  mca_base_framework_open
         0     0%  3.45%        9ms 31.03%  mca_base_framework_register
         0     0%  3.45%        9ms 31.03%  opal_stackframe_output
         0     0%  3.45%        8ms 27.59%  ___dlopen
         0     0%  3.45%        8ms 27.59%  _dl_open
         0     0%  3.45%        8ms 27.59%  dl_open_worker
         0     0%  3.45%        8ms 27.59%  dl_open_worker_begin
         0     0%  3.45%        8ms 27.59%  dlopen_doit
         0     0%  3.45%        8ms 27.59%  dlopen_implementation (inline)
         0     0%  3.45%        7ms 24.14%  mca_base_component_find
         0     0%  3.45%        7ms 24.14%  mca_base_component_repository_open
         0     0%  3.45%        5ms 17.24%  opal_hwloc_base_get_topology
         0     0%  3.45%        5ms 17.24%  orte_ess_base_proc_binding
         0     0%  3.45%        4ms 13.79%  XOpenDisplay
         0     0%  3.45%        4ms 13.79%  [hwloc_gl.so]
         0     0%  3.45%        4ms 13.79%  _XConnectXCB
         0     0%  3.45%        4ms 13.79%  _dl_map_object
         0     0%  3.45%        4ms 13.79%  _dl_open_relocate_one_object (inline)
         0     0%  3.45%        4ms 13.79%  _dl_relocate_object
         0     0%  3.45%        4ms 13.79%  elf_dynamic_do_Rela (inline)
         0     0%  3.45%        4ms 13.79%  xcb_connect_to_display_with_auth_info
         0     0%  3.45%        3ms 10.34%  CxxTest::RealWorldDescription::tearDown
         0     0%  3.45%        3ms 10.34%  PetscFinalize
         0     0%  3.45%        3ms 10.34%  PetscSetup::tearDownWorld
         0     0%  3.45%        3ms 10.34%  PetscSetupUtils::CommonFinalize
       3ms 10.34% 13.79%        3ms 10.34%  __GI___fstatat64
       3ms 10.34% 24.14%        3ms 10.34%  __GI___libc_read
         0     0% 24.14%        3ms 10.34%  ompi_mpi_finalize
         0     0% 24.14%        2ms  6.90%  [hwloc_pci.so]
       1ms  3.45% 27.59%        2ms  6.90%  [libpciaccess.so.0.11.1]
         0     0% 27.59%        2ms  6.90%  [libxcb.so.1.1.0]
         0     0% 27.59%        2ms  6.90%  __GI_getaddrinfo
       2ms  6.90% 34.48%        2ms  6.90%  __GI_socket
         0     0% 34.48%        2ms  6.90%  __dlclose
         0     0% 34.48%        2ms  6.90%  _dl_close
         0     0% 34.48%        2ms  6.90%  _dl_close_worker (inline)
         0     0% 34.48%        2ms  6.90%  _dl_lookup_symbol_x
         0     0% 34.48%        2ms  6.90%  _dl_map_object_from_fd
         0     0% 34.48%        2ms  6.90%  _dl_map_segments (inline)
       2ms  6.90% 41.38%        2ms  6.90%  do_lookup_x
         0     0% 41.38%        2ms  6.90%  elf_machine_rela (inline)
       2ms  6.90% 48.28%        2ms  6.90%  elf_machine_rela_relative (inline)
         0     0% 48.28%        2ms  6.90%  hwloc_alloc_setup_object
         0     0% 48.28%        2ms  6.90%  hwloc_backend_enable
         0     0% 48.28%        2ms  6.90%  hwloc_topology_export_xmlbuffer
