File: TestRepresentativePottsBasedOnLatticeSimulation
Type: cpu
Showing nodes accounting for 3816ms, 79.47% of 4802ms total
Dropped 556 nodes (cum <= 24.01ms)
      26ms  0.54% 53.83%       92ms  1.92%  __dynamic_cast
       2ms 0.042% 53.87%       91ms  1.90%  LegacyCellProliferativeTypesWriter::GetCellDataForVtkOutput
      52ms  1.08% 54.96%       90ms  1.87%  vtkTypeFloat64Array::PrintSelf
       8ms  0.17% 55.12%       89ms  1.85%  vtkAOSDataArrayTemplate::DataElementChanged
      43ms   0.9% 56.02%       84ms  1.75%  vtkObjectBase::UnRegisterInternal
      83ms  1.73% 57.75%       83ms  1.73%  unlink_chunk
      47ms  0.98% 58.73%       82ms  1.71%  hack_digit
      20ms  0.42% 59.14%       77ms  1.60%  vtkObject::Modified
       7ms  0.15% 59.29%       76ms  1.58%  CellPropertyCollection::HasProperty
      53ms  1.10% 60.39%       76ms  1.58%  std::basic_streambuf::xsputn
      10ms  0.21% 60.60%       75ms  1.56%  vtkDoubleArray::~vtkDoubleArray
      10ms  0.21% 60.81%       73ms  1.52%  AbstractCellPopulation::GetCellUsingLocationIndex
         0     0% 60.81%       72ms  1.50%  vtkXMLUnstructuredDataWriter::WriteCellsAppendedDataWorker
       4ms 0.083% 60.89%       63ms  1.31%  vtkIdList::New
         0     0% 60.89%       62ms  1.29%  NodesOnlyMesh::SetUpBoxCollection
      11ms  0.23% 61.12%       61ms  1.27%  std::vector::_M_realloc_insert
       2ms 0.042% 61.16%       59ms  1.23%  Cell::GetCellProliferativeType
      19ms   0.4% 61.56%       58ms  1.21%  AbstractCellProperty::IsSame
      57ms  1.19% 62.74%       57ms  1.19%  vtkTimeStamp::Modified
         0     0% 62.74%       56ms  1.17%  tcache_get (inline)
      56ms  1.17% 63.91%       56ms  1.17%  tcache_get_n (inline)
         0     0% 63.91%       54ms  1.12%  DifferentialAdhesionPottsUpdateRule::GetCellCellAdhesionEnergy
      10ms  0.21% 64.12%       52ms  1.08%  std::num_put::_M_insert_int
       4ms 0.083% 64.20%       52ms  1.08%  vtkDataArray::vtkDataArray
       3ms 0.062% 64.26%       50ms  1.04%  VertexMesh::Clear
         0     0% 64.26%       49ms  1.02%  NodesOnlyMesh::~NodesOnlyMesh
       7ms  0.15% 64.41%       47ms  0.98%  vtkDataArray::~vtkDataArray
      25ms  0.52% 64.93%       46ms  0.96%  __cxxabiv1::__si_class_type_info::__do_dyncast
      12ms  0.25% 65.18%       46ms  0.96%  vtkAbstractArray::vtkAbstractArray
      10ms  0.21% 65.39%       45ms  0.94%  PottsMesh::GetMooreNeighbouringNodeIndices
      26ms  0.54% 65.93%       45ms  0.94%  std::_Hashtable::clear
       7ms  0.15% 66.08%       44ms  0.92%  vtkSOADataArrayTemplate::FillTypedComponent
       9ms  0.19% 66.26%       43ms   0.9%  vtkIdList::~vtkIdList
       2ms 0.042% 66.31%       42ms  0.87%  DistributedBoxCollection::IsOwned
      42ms  0.87% 67.18%       42ms  0.87%  [libvtkCommonCore-9.3.so.9.3]
      42ms  0.87% 68.05%       42ms  0.87%  std::ostream::sentry::sentry
       7ms  0.15% 68.20%       40ms  0.83%  PottsMesh::GetVonNeumannNeighbouringNodeIndices
      39ms  0.81% 69.01%       39ms  0.81%  vtkObject::~vtkObject
      38ms  0.79% 69.80%       39ms  0.81%  vtkObjectBase::Delete
       2ms 0.042% 69.85%       38ms  0.79%  DistributedBoxCollection::SetupLocalBoxesHalfOnly
       4ms 0.083% 69.93%       38ms  0.79%  VertexMeshWriter::GetNextNode
      38ms  0.79% 70.72%       38ms  0.79%  __GI___writev
         0     0% 70.72%       38ms  0.79%  std::__basic_file::xsputn_2
      31ms  0.65% 71.37%       38ms  0.79%  std::num_put::do_put
      10ms  0.21% 71.57%       37ms  0.77%  _int_free_merge_chunk
      24ms   0.5% 72.07%       36ms  0.75%  DistributedBoxCollection::CalculateContainingBox
      36ms  0.75% 72.82%       36ms  0.75%  __memcpy_avx_unaligned_erms
         0     0% 72.82%       36ms  0.75%  _dl_init
         0     0% 72.82%       36ms  0.75%  call_init (inline)
         0     0% 72.82%       36ms  0.75%  vtkDataArray::ComputeRange
      30ms  0.62% 73.45%       36ms  0.75%  vtkObject::ObjectFinalize
         0     0% 73.45%       35ms  0.73%  _dl_start_user
      35ms  0.73% 74.18%       35ms  0.73%  vtkObjectBase::~vtkObjectBase
         0     0% 74.18%       33ms  0.69%  CxxTest::RealWorldDescription::setUp
       1ms 0.021% 74.20%       33ms  0.69%  DistributedBoxCollection::~DistributedBoxCollection
         0     0% 74.20%       33ms  0.69%  PetscInitialize
         0     0% 74.20%       33ms  0.69%  PetscSetup::setUpWorld
         0     0% 74.20%       33ms  0.69%  PetscSetupUtils::CommonSetup
         0     0% 74.20%       33ms  0.69%  PetscSetupUtils::InitialisePetsc
         0     0% 74.20%       32ms  0.67%  PMPI_Init_thread
         0     0% 74.20%       32ms  0.67%  ompi_mpi_init
       1ms 0.021% 74.22%       32ms  0.67%  std::basic_filebuf::_M_convert_to_external
         0     0% 74.22%       32ms  0.67%  std::basic_filebuf::overflow
       5ms   0.1% 74.32%       31ms  0.65%  boost::serialization::singleton::get_instance
       1ms 0.021% 74.34%       31ms  0.65%  std::__basic_file::xsputn
       1ms 0.021% 74.36%       31ms  0.65%  vtkDoubleArray::New
       2ms 0.042% 74.41%       30ms  0.62%  Cell::GetMutationState
      30ms  0.62% 75.03%       30ms  0.62%  __GI___libc_write
       6ms  0.12% 75.16%       30ms  0.62%  std::_Rb_tree::_Rb_tree
      30ms  0.62% 75.78%       30ms  0.62%  std::map::operator[]
       3ms 0.062% 75.84%       29ms   0.6%  Edge::Edge
         0     0% 75.84%       29ms   0.6%  std::basic_filebuf::open
         0     0% 75.84%       29ms   0.6%  vtk::detail::smp::vtkSMPToolsImplForTBB
      29ms   0.6% 76.45%       29ms   0.6%  vtkAOSDataArrayTemplate::SetTuple
       2ms 0.042% 76.49%       28ms  0.58%  AbstractCellPopulation::AcceptCellWritersAcrossPopulation
      28ms  0.58% 77.07%       28ms  0.58%  std::codecvt::do_always_noconv
       2ms 0.042% 77.11%       27ms  0.56%  <unknown>
       2ms 0.042% 77.16%       27ms  0.56%  Cell::GetCellId
      27ms  0.56% 77.72%       27ms  0.56%  std::_Rb_tree_increment
         0     0% 77.72%       26ms  0.54%  CellIdWriter::GetCellDataForVtkOutput
       2ms 0.042% 77.76%       26ms  0.54%  PottsBasedCellPopulation::AcceptCellWriter
      26ms  0.54% 78.30%       26ms  0.54%  [libstdc++.so.6.0.33]
         0     0% 78.30%       26ms  0.54%  _IO_new_file_fopen
         0     0% 78.30%       26ms  0.54%  _IO_new_fopen
         0     0% 78.30%       26ms  0.54%  __GI__IO_file_open
         0     0% 78.30%       26ms  0.54%  __fopen_internal (inline)
      26ms  0.54% 78.84%       26ms  0.54%  __libc_open64
         0     0% 78.84%       26ms  0.54%  std::__basic_file::open
       2ms 0.042% 78.88%       26ms  0.54%  tbb::detail::r1::cancel_group_execution
       1ms 0.021% 78.90%       25ms  0.52%  VtkMeshWriter::MakeVtkMesh
      25ms  0.52% 79.43%       25ms  0.52%  __memset_avx2_unaligned_erms
       2ms 0.042% 79.47%       25ms  0.52%  vtkDataArrayPrivate::DoComputeVectorRange
         0     0% 79.47%       25ms  0.52%  vtkXMLUnstructuredDataWriter::WriteHeader
