File: TestRepresentativePottsBasedOnLatticeSimulation
Type: cpu
Showing nodes accounting for 2680ms, 80.38% of 3334ms total
Dropped 656 nodes (cum <= 16.67ms)
      flat  flat%   sum%        cum   cum%
         0     0% 26.93%      195ms  5.85%  VtkMeshWriter::WriteFiles
      86ms  2.58% 29.51%      193ms  5.79%  __printf_fp_buffer_1
         0     0% 29.51%      193ms  5.79%  vtkXMLWriter::WritePointsAppendedData
       9ms  0.27% 29.78%      186ms  5.58%  vtkObject::vtkObject
       6ms  0.18% 29.96%      184ms  5.52%  std::_Rb_tree::_M_copy (inline)
         0     0% 29.96%      181ms  5.43%  std::_Rb_tree::_Alloc_node::operator() (inline)
         0     0% 29.96%      174ms  5.22%  std::_Rb_tree::_M_get_node (inline)
      20ms   0.6% 30.56%      173ms  5.19%  std::_Rb_tree::_M_clone_node (inline)
      13ms  0.39% 30.95%      163ms  4.89%  vtkObject::Modified
      97ms  2.91% 33.86%      147ms  4.41%  malloc_consolidate
         0     0% 33.86%      146ms  4.38%  vtkFloatArray::New
         0     0% 33.86%      145ms  4.35%  vtkQuad::~vtkQuad
     144ms  4.32% 38.18%      144ms  4.32%  vtkTimeStamp::Modified
     109ms  3.27% 41.45%      138ms  4.14%  vtkObjectBase::UnRegisterInternal
       6ms  0.18% 41.63%      138ms  4.14%  vtkPoints::~vtkPoints
         0     0% 41.63%      137ms  4.11%  vtkFloatArray::vtkFloatArray
         0     0% 41.63%      131ms  3.93%  vtkXMLWriter::WriteCompressionBlock
       4ms  0.12% 41.75%      129ms  3.87%  vtkBase64OutputStream::Write
         0     0% 41.75%      128ms  3.84%  compress2
         0     0% 41.75%      128ms  3.84%  vtkDataCompressor::Compress
         0     0% 41.75%      128ms  3.84%  vtkLine::GetParametricCenter
         0     0% 41.75%      128ms  3.84%  vtkZLibDataCompressor::CompressBuffer
      12ms  0.36% 42.11%      126ms  3.78%  std::_Rb_tree::~_Rb_tree (inline)
         0     0% 42.11%      126ms  3.78%  vtkTriangle::~vtkTriangle
      20ms   0.6% 42.71%      125ms  3.75%  crc32
         0     0% 42.71%      125ms  3.75%  deflate
      26ms  0.78% 43.49%      123ms  3.69%  std::_Rb_tree::_M_erase
       2ms  0.06% 43.55%      123ms  3.69%  vtkIdList::AllocateInternal
      16ms  0.48% 44.03%      122ms  3.66%  vtkBase64OutputStream::EncodeTriplet
         0     0% 44.03%      121ms  3.63%  VertexMesh::~VertexMesh
         0     0% 44.03%      119ms  3.57%  std::vector::~vector (inline)
       1ms  0.03% 44.06%      118ms  3.54%  PottsMesh::GetMooreNeighbouringNodeIndices
         0     0% 44.06%      116ms  3.48%  NodesOnlyMesh::ConstructNodesWithoutMesh
       1ms  0.03% 44.09%      113ms  3.39%  VertexMesh::VertexMesh
         0     0% 44.09%      113ms  3.39%  std::_Vector_base::_M_deallocate (inline)
       8ms  0.24% 44.33%      111ms  3.33%  std::vector::_M_default_append
       2ms  0.06% 44.39%      111ms  3.33%  tbb::detail::r1::parallel_pipeline
         0     0% 44.39%      110ms  3.30%  std::set::~set (inline)
         0     0% 44.39%      104ms  3.12%  std::_Vector_base::_M_allocate (inline)
       1ms  0.03% 44.42%      104ms  3.12%  vtkDoubleArray::vtkDoubleArray
       2ms  0.06% 44.48%      102ms  3.06%  MutableElement::BuildEdges
         0     0% 44.48%      102ms  3.06%  VertexMesh::GenerateEdgesFromElements (inline)
         0     0% 44.48%      101ms  3.03%  clone3
         0     0% 44.48%      101ms  3.03%  start_thread
      98ms  2.94% 47.42%      100ms  3.00%  [libz.so.1.3]
       1ms  0.03% 47.45%      100ms  3.00%  vtkDataArray::CreateDataArray
       1ms  0.03% 47.48%       98ms  2.94%  tbb::detail::r1::reset
         0     0% 47.48%       97ms  2.91%  std::_Rb_tree::_M_drop_node (inline)
         0     0% 47.48%       95ms  2.85%  vtkTypeFloat64Array::~vtkTypeFloat64Array
         0     0% 47.48%       94ms  2.82%  NodeLocationWriter::VisitAnyPopulation
         0     0% 47.48%       94ms  2.82%  vtkIdList::Allocate
         0     0% 47.48%       94ms  2.82%  vtkTypeFloat64Array::New
      58ms  1.74% 49.22%       93ms  2.79%  tbb::detail::r1::wait_bounded_queue_monitor
         0     0% 49.22%       90ms  2.70%  EdgeHelper::~EdgeHelper (inline)
       2ms  0.06% 49.28%       89ms  2.67%  EdgeHelper::GetEdgeFromNodes
         0     0% 49.28%       89ms  2.67%  std::_Vector_base::~_Vector_base (inline)
         0     0% 49.28%       87ms  2.61%  std::_Rb_tree::_M_put_node (inline)
      86ms  2.58% 51.86%       86ms  2.58%  [libvtkCommonCore-9.3.so.9.3]
      24ms  0.72% 52.58%       86ms  2.58%  std::ostream::write
         0     0% 52.58%       85ms  2.55%  vtkTypeFloat64Array::vtkTypeFloat64Array
       1ms  0.03% 52.61%       76ms  2.28%  AdhesionPottsUpdateRule::EvaluateHamiltonianContribution
       5ms  0.15% 52.76%       74ms  2.22%  _int_free_maybe_consolidate
         0     0% 52.76%       73ms  2.19%  CellPropertyCollection::GetPropertiesType (inline)
       3ms  0.09% 52.85%       73ms  2.19%  vtkIdList::New
      24ms  0.72% 53.57%       70ms  2.10%  std::basic_filebuf::xsputn
      67ms  2.01% 55.58%       67ms  2.01%  vtkObjectBase::vtkObjectBase
      64ms  1.92% 57.50%       64ms  1.92%  unlink_chunk
      25ms  0.75% 58.25%       63ms  1.89%  hack_digit
       1ms  0.03% 58.28%       60ms  1.80%  AbstractCellProperty::IsSubType (inline)
       1ms  0.03% 58.31%       60ms  1.80%  std::map::operator[] (partial-inline)
       1ms  0.03% 58.34%       60ms  1.80%  std::vector::push_back (inline)
      18ms  0.54% 58.88%       59ms  1.77%  __dynamic_cast
      59ms  1.77% 60.65%       59ms  1.77%  __strcmp_evex
       2ms  0.06% 60.71%       59ms  1.77%  vtkFloatArray::~vtkFloatArray
         0     0% 60.71%       58ms  1.74%  LegacyCellProliferativeTypesWriter::GetCellDataForVtkOutput
         0     0% 60.71%       57ms  1.71%  Cell::GetCellProliferativeType
      23ms  0.69% 61.40%       57ms  1.71%  vtkTypeFloat64Array::PrintSelf
         0     0% 61.40%       57ms  1.71%  vtkXMLWriter::WritePointDataAppendedData
       2ms  0.06% 61.46%       56ms  1.68%  std::operator<< (inline)
      16ms  0.48% 61.94%       52ms  1.56%  vtkAOSDataArrayTemplate::DataElementChanged
       4ms  0.12% 62.06%       50ms  1.50%  vtkAbstractArray::vtkAbstractArray
         0     0% 62.06%       50ms  1.50%  vtkDataArray::vtkDataArray
       1ms  0.03% 62.09%       49ms  1.47%  std::_Rb_tree::_M_insert_unique
      23ms  0.69% 62.78%       49ms  1.47%  std::__ostream_insert
         0     0% 62.78%       49ms  1.47%  std::set::insert (inline)
       2ms  0.06% 62.84%       48ms  1.44%  AbstractCellPopulation::GetCellUsingLocationIndex
       1ms  0.03% 62.87%       45ms  1.35%  std::vector::_M_realloc_insert
         0     0% 62.87%       44ms  1.32%  vtkXMLUnstructuredDataWriter::WriteCellsAppendedDataWorker
      43ms  1.29% 64.16%       43ms  1.29%  [libchaste_cell_based.so]
      27ms  0.81% 64.97%       43ms  1.29%  std::__new_allocator::construct (inline)
         0     0% 64.97%       43ms  1.29%  std::allocator_traits::construct (inline)
       1ms  0.03% 65.00%       43ms  1.29%  vtkDoubleArray::~vtkDoubleArray
         0     0% 65.00%       42ms  1.26%  NodesOnlyMesh::SetUpBoxCollection
       5ms  0.15% 65.15%       42ms  1.26%  boost::numeric::ublas::c_vector::c_vector (partial-inline)
         0     0% 65.15%       40ms  1.20%  NodesOnlyMesh::~NodesOnlyMesh
      19ms  0.57% 65.72%       40ms  1.20%  std::basic_streambuf::xsputn
       4ms  0.12% 65.84%       39ms  1.17%  std::_Rb_tree::_M_insert_ (inline)
      35ms  1.05% 66.89%       36ms  1.08%  vtkObjectBase::RegisterInternal
       2ms  0.06% 66.95%       35ms  1.05%  boost::numeric::ublas::vector_assign (inline)
      34ms  1.02% 67.97%       34ms  1.02%  __memcpy_avx512_unaligned_erms
         0     0% 67.97%       34ms  1.02%  std::_Destroy (inline)
         0     0% 67.97%       34ms  1.02%  std::_Destroy_aux::__destroy (inline)
       9ms  0.27% 68.24%       34ms  1.02%  std::_Rb_tree::_M_lower_bound (inline)
         0     0% 68.24%       34ms  1.02%  vtkDataArray::~vtkDataArray
       3ms  0.09% 68.33%       34ms  1.02%  vtkIdList::vtkIdList
      33ms  0.99% 69.32%       33ms  0.99%  __GI_sched_yield
       7ms  0.21% 69.53%       33ms  0.99%  std::num_put::_M_insert_int
         0     0% 69.53%       31ms  0.93%  AbstractCellProperty::IsType (inline)
         0     0% 69.53%       31ms  0.93%  VertexMesh::Clear
      31ms  0.93% 70.46%       31ms  0.93%  [libstdc++.so.6.0.33]
       1ms  0.03% 70.49%       31ms  0.93%  std::_Rb_tree::_M_emplace_hint_unique
       1ms  0.03% 70.52%       31ms  0.93%  std::make_unique (inline)
       2ms  0.06% 70.58%       30ms   0.9%  VertexMeshWriter::GetNextNode
         0     0% 70.58%       29ms  0.87%  Cell::HasCellProperty (inline)
         0     0% 70.58%       29ms  0.87%  CellPropertyCollection::HasProperty
         0     0% 70.58%       29ms  0.87%  vtkDataArray::ComputeRange
         0     0% 70.58%       28ms  0.84%  CxxTest::RealWorldDescription::setUp
         0     0% 70.58%       28ms  0.84%  PetscInitialize
         0     0% 70.58%       28ms  0.84%  PetscSetup::setUpWorld
         0     0% 70.58%       28ms  0.84%  PetscSetupUtils::CommonSetup
         0     0% 70.58%       28ms  0.84%  PetscSetupUtils::InitialisePetsc
         0     0% 70.58%       28ms  0.84%  std::_Rb_tree::_M_construct_node (inline)
         0     0% 70.58%       28ms  0.84%  std::_Rb_tree::lower_bound (inline)
         0     0% 70.58%       28ms  0.84%  std::map::lower_bound (inline)
         0     0% 70.58%       28ms  0.84%  tcache_get (inline)
      28ms  0.84% 71.42%       28ms  0.84%  tcache_get_n (inline)
         0     0% 71.42%       27ms  0.81%  CellProliferativeTypesWriter::GetCellDataForVtkOutput
         0     0% 71.42%       27ms  0.81%  PMPI_Init_thread
      27ms  0.81% 72.23%       27ms  0.81%  [libchaste_mesh.so]
         0     0% 72.23%       27ms  0.81%  boost::detail::shared_count::~shared_count (inline)
         0     0% 72.23%       27ms  0.81%  boost::shared_ptr::~shared_ptr (inline)
         0     0% 72.23%       27ms  0.81%  ompi_mpi_init
         0     0% 72.23%       26ms  0.78%  _dl_init
      24ms  0.72% 72.95%       26ms  0.78%  boost::detail::sp_counted_base::release
       9ms  0.27% 73.22%       26ms  0.78%  boost::numeric::ublas::indexing_vector_assign
         0     0% 73.22%       26ms  0.78%  call_init (inline)
       4ms  0.12% 73.34%       26ms  0.78%  tbb::detail::r1::cancel_group_execution
         0     0% 73.34%       26ms  0.78%  vtk::detail::smp::vtkSMPToolsImplForTBB
         0     0% 73.34%       26ms  0.78%  vtkDoubleArray::New
      25ms  0.75% 74.09%       25ms  0.75%  __mpn_divrem
         0     0% 74.09%       25ms  0.75%  _dl_start_user
      25ms  0.75% 74.84%       25ms  0.75%  std::codecvt::do_always_noconv
      16ms  0.48% 75.31%       25ms  0.75%  vtkObject::ObjectFinalize
         0     0% 75.31%       24ms  0.72%  DistributedBoxCollection::~DistributedBoxCollection
         0     0% 75.31%       24ms  0.72%  NodesOnlyMesh::ClearBoxCollection (inline)
         0     0% 75.31%       24ms  0.72%  PottsMesh::GetVonNeumannNeighbouringNodeIndices
      17ms  0.51% 75.82%       24ms  0.72%  __cxxabiv1::__si_class_type_info::__do_dyncast
       3ms  0.09% 75.91%       24ms  0.72%  boost::serialization::singleton::get_instance
       1ms  0.03% 75.94%       23ms  0.69%  <unknown>
         0     0% 75.94%       23ms  0.69%  DistributedBoxCollection::SetupLocalBoxesHalfOnly
      21ms  0.63% 76.57%       23ms  0.69%  vtkObjectBase::Delete
       1ms  0.03% 76.60%       22ms  0.66%  DistributedBoxCollection::IsOwned
      15ms  0.45% 77.05%       22ms  0.66%  __printf_buffer_write
       3ms  0.09% 77.14%       22ms  0.66%  vtkIdList::~vtkIdList
         0     0% 77.14%       21ms  0.63%  DifferentialAdhesionPottsUpdateRule::GetCellCellAdhesionEnergy
      10ms   0.3% 77.44%       21ms  0.63%  DistributedBoxCollection::CalculateContainingBox (inline)
         0     0% 77.44%       21ms  0.63%  boost::serialization::detail::singleton_wrapper::singleton_wrapper (inline)
         0     0% 77.44%       21ms  0.63%  std::_Rb_tree::_Auto_node::_Auto_node (inline)
         0     0% 77.44%       21ms  0.63%  std::__basic_file::xsputn_2
         0     0% 77.44%       21ms  0.63%  std::default_delete::operator() (inline)
         0     0% 77.44%       21ms  0.63%  std::unique_ptr::~unique_ptr (inline)
       2ms  0.06% 77.50%       21ms  0.63%  vtkDataArrayPrivate::DoComputeVectorRange
       1ms  0.03% 77.53%       20ms   0.6%  AbstractCellProperty::IsSame
      20ms   0.6% 78.13%       20ms   0.6%  __GI___writev
         0     0% 78.13%       20ms   0.6%  orte_init
       1ms  0.03% 78.16%       20ms   0.6%  vtk::detail::smp::vtkSMPToolsImpl::For
         0     0% 78.16%       20ms   0.6%  vtkAOSDataArrayTemplate::InsertTuple
         0     0% 78.16%       20ms   0.6%  vtkDataArrayPrivate::DoComputeScalarRange
       1ms  0.03% 78.19%       19ms  0.57%  boost::serialization::void_cast_detail::void_caster::recursive_register
         0     0% 78.19%       19ms  0.57%  boost::serialization::void_cast_detail::void_caster_primitive::void_caster_primitive (inline)
       8ms  0.24% 78.43%       19ms  0.57%  std::_Hashtable::clear
         0     0% 78.43%       19ms  0.57%  std::_Rb_tree::_Rb_tree_impl::_Rb_tree_impl (inline)
       2ms  0.06% 78.49%       19ms  0.57%  std::_Rb_tree_header::_Rb_tree_header (inline)
      18ms  0.54% 79.03%       19ms  0.57%  std::num_put::do_put
       3ms  0.09% 79.12%       19ms  0.57%  std::type_info::operator== (inline)
       3ms  0.09% 79.21%       19ms  0.57%  vtkSOADataArrayTemplate::FillTypedComponent
         0     0% 79.21%       18ms  0.54%  boost::numeric::ublas::c_vector::assign (inline)
      18ms  0.54% 79.75%       18ms  0.54%  std::_Rb_tree::_S_right (inline)
         0     0% 79.75%       17ms  0.51%  Cell::GetCellId
       1ms  0.03% 79.78%       17ms  0.51%  Cell::GetMutationState
         0     0% 79.78%       17ms  0.51%  CellIdWriter::GetCellDataForVtkOutput
       2ms  0.06% 79.84%       17ms  0.51%  Edge::AddElement
       1ms  0.03% 79.87%       17ms  0.51%  Edge::Edge
         0     0% 79.87%       17ms  0.51%  Node::ConstructNodeAttributes (inline)
         0     0% 79.87%       17ms  0.51%  Node::SetRadius
      17ms  0.51% 80.38%       17ms  0.51%  std::_Rb_tree_header::_M_reset (inline)
