File: TestChasteBuildInfo
Type: cpu
Showing nodes accounting for 35ms, 100% of 35ms total
      flat  flat%   sum%        cum   cum%
         0     0%     0%       34ms 97.14%  CxxTest::ErrorFormatter::run (inline)
         0     0%     0%       34ms 97.14%  CxxTest::TestRunner::runAllTests (inline)
         0     0%     0%       34ms 97.14%  CxxTest::TestRunner::runWorld (inline)
         0     0%     0%       34ms 97.14%  __libc_start_call_main
         0     0%     0%       34ms 97.14%  __libc_start_main_impl
         0     0%     0%       34ms 97.14%  _start
         0     0%     0%       34ms 97.14%  main
         0     0%     0%       31ms 88.57%  CxxTest::RealWorldDescription::setUp
         0     0%     0%       31ms 88.57%  PetscInitialize
         0     0%     0%       31ms 88.57%  PetscSetup::setUpWorld
         0     0%     0%       31ms 88.57%  PetscSetupUtils::CommonSetup
         0     0%     0%       31ms 88.57%  PetscSetupUtils::InitialisePetsc
         0     0%     0%       30ms 85.71%  PMPI_Init_thread
         0     0%     0%       30ms 85.71%  ompi_mpi_init
         0     0%     0%       28ms 80.00%  <unknown>
         0     0%     0%       21ms 60.00%  orte_init
         0     0%     0%       13ms 37.14%  hwloc_topology_load
         0     0%     0%       13ms 37.14%  mca_base_framework_open
         0     0%     0%       12ms 34.29%  hwloc_linux_get_tid_last_cpu_location
         0     0%     0%       11ms 31.43%  mca_base_framework_register
         0     0%     0%       10ms 28.57%  __GI__dl_catch_exception
         0     0%     0%       10ms 28.57%  _dl_catch_error
         0     0%     0%       10ms 28.57%  _dlerror_run
         0     0%     0%       10ms 28.57%  mca_base_framework_components_register
         0     0%     0%        9ms 25.71%  ___dlopen
         0     0%     0%        9ms 25.71%  _dl_open
         0     0%     0%        9ms 25.71%  dl_open_worker
         0     0%     0%        9ms 25.71%  dlopen_doit
         0     0%     0%        9ms 25.71%  dlopen_implementation (inline)
         0     0%     0%        9ms 25.71%  opal_stackframe_output
         0     0%     0%        8ms 22.86%  mca_base_component_find
         0     0%     0%        8ms 22.86%  mca_base_component_repository_open
         0     0%     0%        7ms 20.00%  dl_open_worker_begin
         0     0%     0%        5ms 14.29%  mca_base_framework_components_open
         0     0%     0%        5ms 14.29%  opal_hwloc_base_get_topology
         0     0%     0%        5ms 14.29%  orte_ess_base_proc_binding
         0     0%     0%        4ms 11.43%  _dl_map_object
         0     0%     0%        4ms 11.43%  mca_topo_base_dist_graph_neighbors_count
         0     0%     0%        3ms  8.57%  CxxTest::RealWorldDescription::tearDown
         0     0%     0%        3ms  8.57%  PetscFinalize
         0     0%     0%        3ms  8.57%  PetscSetup::tearDownWorld
         0     0%     0%        3ms  8.57%  PetscSetupUtils::CommonFinalize
         0     0%     0%        3ms  8.57%  XOpenDisplay
         0     0%     0%        3ms  8.57%  [hwloc_gl.so]
         0     0%     0%        3ms  8.57%  [libxcb.so.1.1.0]
         0     0%     0%        3ms  8.57%  _XConnectXCB
       3ms  8.57%  8.57%        3ms  8.57%  __GI___libc_read
       3ms  8.57% 17.14%        3ms  8.57%  __GI___open64_nocancel
         0     0% 17.14%        3ms  8.57%  _dl_lookup_symbol_x
         0     0% 17.14%        3ms  8.57%  _dl_open_relocate_one_object (inline)
         0     0% 17.14%        3ms  8.57%  _dl_relocate_object
       3ms  8.57% 25.71%        3ms  8.57%  do_lookup_x
         0     0% 25.71%        3ms  8.57%  elf_dynamic_do_Rela (inline)
         0     0% 25.71%        3ms  8.57%  xcb_connect_to_display_with_auth_info
         0     0% 25.71%        2ms  5.71%  [hwloc_pci.so]
       1ms  2.86% 28.57%        2ms  5.71%  [libpciaccess.so.0.11.1]
         0     0% 28.57%        2ms  5.71%  _IO_new_file_fopen
         0     0% 28.57%        2ms  5.71%  _IO_new_fopen
         0     0% 28.57%        2ms  5.71%  __GI__IO_file_open
       2ms  5.71% 34.29%        2ms  5.71%  __GI___clock_nanosleep
       1ms  2.86% 37.14%        2ms  5.71%  __GI___libc_malloc
         0     0% 37.14%        2ms  5.71%  __GI___nanosleep
         0     0% 37.14%        2ms  5.71%  __GI___strdup
         0     0% 37.14%        2ms  5.71%  __GI_getaddrinfo
         0     0% 37.14%        2ms  5.71%  __fopen_internal (inline)
       2ms  5.71% 42.86%        2ms  5.71%  __libc_openat64
         0     0% 42.86%        2ms  5.71%  _dl_init
         0     0% 42.86%        2ms  5.71%  _dl_map_object_deps
         0     0% 42.86%        2ms  5.71%  call_init (inline)
         0     0% 42.86%        2ms  5.71%  elf_machine_rela (inline)
         0     0% 42.86%        2ms  5.71%  mca_base_var_group_register
         0     0% 42.86%        2ms  5.71%  mca_base_var_register
         0     0% 42.86%        2ms  5.71%  ompi_mpi_finalize
         0     0% 42.86%        2ms  5.71%  openaux
         0     0% 42.86%        2ms  5.71%  pci_get_strings
         0     0% 42.86%        2ms  5.71%  resolve_map (inline)
       2ms  5.71% 48.57%        2ms  5.71%  strcmp
         0     0% 48.57%        2ms  5.71%  usleep
         0     0% 48.57%        1ms  2.86%  PMPI_Comm_free_keyval
         0     0% 48.57%        1ms  2.86%  PetscErrorPrintfInitialize
         0     0% 48.57%        1ms  2.86%  PetscGetDate
         0     0% 48.57%        1ms  2.86%  PetscInitialize_Common
         0     0% 48.57%        1ms  2.86%  __GI__Fork
       1ms  2.86% 51.43%        1ms  2.86%  __GI_____strtoul_l_internal
       1ms  2.86% 54.29%        1ms  2.86%  __GI___getdents64
       1ms  2.86% 57.14%        1ms  2.86%  __GI___isoc23_sscanf
         0     0% 57.14%        1ms  2.86%  __GI___libc_free
       1ms  2.86% 60.00%        1ms  2.86%  __GI___lll_lock_wake
         0     0% 60.00%        1ms  2.86%  __GI___pthread_mutex_unlock_usercnt (inline)
         0     0% 60.00%        1ms  2.86%  __GI___readdir64
         0     0% 60.00%        1ms  2.86%  __GI___resolv_context_get
         0     0% 60.00%        1ms  2.86%  __GI___setmntent
         0     0% 60.00%        1ms  2.86%  __GI___setsockopt
       1ms  2.86% 62.86%        1ms  2.86%  __GI___writev
       1ms  2.86% 65.71%        1ms  2.86%  __GI_getenv
       1ms  2.86% 68.57%        1ms  2.86%  __GI_socket
         0     0% 68.57%        1ms  2.86%  ___pthread_mutex_unlock
         0     0% 68.57%        1ms  2.86%  __dlclose
         0     0% 68.57%        1ms  2.86%  __glob
         0     0% 68.57%        1ms  2.86%  __libc_fork
       1ms  2.86% 71.43%        1ms  2.86%  __libc_open64
       1ms  2.86% 74.29%        1ms  2.86%  __offtime
         0     0% 74.29%        1ms  2.86%  __res_vinit
         0     0% 74.29%        1ms  2.86%  __resolv_conf_get_current
         0     0% 74.29%        1ms  2.86%  __resolv_conf_load
       1ms  2.86% 77.14%        1ms  2.86%  __strncat_chk
         0     0% 77.14%        1ms  2.86%  __tz_convert
         0     0% 77.14%        1ms  2.86%  _dl_close
         0     0% 77.14%        1ms  2.86%  _dl_close_worker (inline)
