File: TestChasteBuildInfo
Type: cpu
Showing nodes accounting for 41ms, 100% of 41ms total
      flat  flat%   sum%        cum   cum%
         0     0%     0%       38ms 92.68%  CxxTest::ErrorFormatter::run (inline)
         0     0%     0%       38ms 92.68%  CxxTest::TestRunner::runAllTests (inline)
         0     0%     0%       38ms 92.68%  CxxTest::TestRunner::runWorld (inline)
         0     0%     0%       38ms 92.68%  __libc_start_call_main
         0     0%     0%       38ms 92.68%  __libc_start_main_impl
         0     0%     0%       38ms 92.68%  _start
         0     0%     0%       38ms 92.68%  main
         0     0%     0%       34ms 82.93%  CxxTest::RealWorldDescription::setUp
         0     0%     0%       34ms 82.93%  PetscInitialize
         0     0%     0%       34ms 82.93%  PetscSetup::setUpWorld
         0     0%     0%       34ms 82.93%  PetscSetupUtils::CommonSetup
         0     0%     0%       34ms 82.93%  PetscSetupUtils::InitialisePetsc
         0     0%     0%       33ms 80.49%  PMPI_Init_thread
         0     0%     0%       33ms 80.49%  ompi_mpi_init
         0     0%     0%       30ms 73.17%  <unknown>
         0     0%     0%       22ms 53.66%  orte_init
         0     0%     0%       16ms 39.02%  mca_base_framework_open
         0     0%     0%       15ms 36.59%  __GI__dl_catch_exception
         0     0%     0%       15ms 36.59%  _dl_catch_error
         0     0%     0%       15ms 36.59%  _dlerror_run
         0     0%     0%       14ms 34.15%  hwloc_topology_load
         0     0%     0%       14ms 34.15%  mca_base_framework_register
         0     0%     0%       13ms 31.71%  ___dlopen
         0     0%     0%       13ms 31.71%  _dl_open
         0     0%     0%       13ms 31.71%  dl_open_worker
         0     0%     0%       13ms 31.71%  dlopen_doit
         0     0%     0%       13ms 31.71%  dlopen_implementation (inline)
         0     0%     0%       13ms 31.71%  mca_base_framework_components_register
         0     0%     0%       12ms 29.27%  hwloc_linux_get_tid_last_cpu_location
         0     0%     0%       12ms 29.27%  opal_stackframe_output
         0     0%     0%       11ms 26.83%  dl_open_worker_begin
       1ms  2.44%  2.44%       10ms 24.39%  _dl_map_object
         0     0%  2.44%       10ms 24.39%  mca_base_component_find
         0     0%  2.44%       10ms 24.39%  mca_base_component_repository_open
         0     0%  2.44%        7ms 17.07%  mca_base_framework_components_open
         0     0%  2.44%        6ms 14.63%  mca_topo_base_dist_graph_neighbors_count
       5ms 12.20% 14.63%        5ms 12.20%  __mmap64
         0     0% 14.63%        5ms 12.20%  _dl_map_object_deps
         0     0% 14.63%        5ms 12.20%  _dl_map_object_from_fd
         0     0% 14.63%        5ms 12.20%  opal_hwloc_base_get_topology
         0     0% 14.63%        5ms 12.20%  openaux
         0     0% 14.63%        5ms 12.20%  orte_ess_base_proc_binding
         0     0% 14.63%        4ms  9.76%  XOpenDisplay
         0     0% 14.63%        4ms  9.76%  [hwloc_gl.so]
         0     0% 14.63%        4ms  9.76%  _XConnectXCB
         0     0% 14.63%        4ms  9.76%  _dl_map_segments (inline)
         0     0% 14.63%        4ms  9.76%  xcb_connect_to_display_with_auth_info
         0     0% 14.63%        3ms  7.32%  CxxTest::RealWorldDescription::tearDown
         0     0% 14.63%        3ms  7.32%  PetscFinalize
         0     0% 14.63%        3ms  7.32%  PetscSetup::tearDownWorld
         0     0% 14.63%        3ms  7.32%  PetscSetupUtils::CommonFinalize
       3ms  7.32% 21.95%        3ms  7.32%  __GI___libc_read
         0     0% 21.95%        3ms  7.32%  clone3
         0     0% 21.95%        3ms  7.32%  event_base_loop
         0     0% 21.95%        3ms  7.32%  event_del_nolock_
         0     0% 21.95%        3ms  7.32%  mca_base_component_var_register
         0     0% 21.95%        3ms  7.32%  mca_base_var_generate_full_name4
         0     0% 21.95%        3ms  7.32%  mca_base_var_group_register
         0     0% 21.95%        3ms  7.32%  mca_base_var_register
         0     0% 21.95%        3ms  7.32%  ompi_mpi_finalize
         0     0% 21.95%        3ms  7.32%  start_thread
       3ms  7.32% 29.27%        3ms  7.32%  strcmp
         0     0% 29.27%        2ms  4.88%  [hwloc_pci.so]
         0     0% 29.27%        2ms  4.88%  [libpciaccess.so.0.11.1]
         0     0% 29.27%        2ms  4.88%  [libxcb.so.1.1.0]
       2ms  4.88% 34.15%        2ms  4.88%  __GI___clock_nanosleep
       2ms  4.88% 39.02%        2ms  4.88%  __GI___close
         0     0% 39.02%        2ms  4.88%  __GI___nanosleep
         0     0% 39.02%        2ms  4.88%  __GI_getaddrinfo
         0     0% 39.02%        2ms  4.88%  __dlclose
       1ms  2.44% 41.46%        2ms  4.88%  __libc_calloc
       2ms  4.88% 46.34%        2ms  4.88%  __strlen_avx2
         0     0% 46.34%        2ms  4.88%  _dl_close
       1ms  2.44% 48.78%        2ms  4.88%  _dl_close_worker (inline)
         0     0% 48.78%        2ms  4.88%  _dl_init
         0     0% 48.78%        2ms  4.88%  _dl_name_match_p
         0     0% 48.78%        2ms  4.88%  call_init (inline)
         0     0% 48.78%        2ms  4.88%  gzgets
         0     0% 48.78%        2ms  4.88%  hwloc_alloc_setup_object
         0     0% 48.78%        2ms  4.88%  hwloc_backend_enable
         0     0% 48.78%        2ms  4.88%  mca_base_component_repository_release
         0     0% 48.78%        2ms  4.88%  mca_base_components_close
         0     0% 48.78%        2ms  4.88%  mca_base_framework_close
         0     0% 48.78%        2ms  4.88%  opal_init
         0     0% 48.78%        2ms  4.88%  pci_get_strings
         0     0% 48.78%        2ms  4.88%  usleep
         0     0% 48.78%        1ms  2.44%  ChasteBuildInfo::GetVersionString[abi:cxx11]
         0     0% 48.78%        1ms  2.44%  CxxTest::RealTestDescription::run
         0     0% 48.78%        1ms  2.44%  CxxTest::TestRunner::runSuite (inline)
         0     0% 48.78%        1ms  2.44%  CxxTest::TestRunner::runTest (inline)
         0     0% 48.78%        1ms  2.44%  ExecutableSupport::GetBuildInfo
         0     0% 48.78%        1ms  2.44%  PetscErrorPrintfInitialize
         0     0% 48.78%        1ms  2.44%  PetscGetDate
         0     0% 48.78%        1ms  2.44%  PetscInitialize_Common
         0     0% 48.78%        1ms  2.44%  TestChasteBuildInfo::TestShowInfo (inline)
         0     0% 48.78%        1ms  2.44%  TestDescription_TestChasteBuildInfo_TestShowInfo::runTest (inline)
       1ms  2.44% 51.22%        1ms  2.44%  [libhwloc.so.15.7.0]
         0     0% 51.22%        1ms  2.44%  _IO_fgets
         0     0% 51.22%        1ms  2.44%  _IO_new_file_underflow
         0     0% 51.22%        1ms  2.44%  __GI__Fork
         0     0% 51.22%        1ms  2.44%  __GI__IO_default_uflow
         0     0% 51.22%        1ms  2.44%  __GI__IO_getline_info
       1ms  2.44% 53.66%        1ms  2.44%  __GI___close_nocancel
       1ms  2.44% 56.10%        1ms  2.44%  __GI___fstatat64
       1ms  2.44% 58.54%        1ms  2.44%  __GI___ioctl
         0     0% 58.54%        1ms  2.44%  __GI___libc_free
       1ms  2.44% 60.98%        1ms  2.44%  __GI___writev
         0     0% 60.98%        1ms  2.44%  __GI_getenv
       1ms  2.44% 63.41%        1ms  2.44%  ___pthread_mutex_lock
         0     0% 63.41%        1ms  2.44%  __check_pf
       1ms  2.44% 65.85%        1ms  2.44%  __cxa_finalize
         0     0% 65.85%        1ms  2.44%  __getsockopt
         0     0% 65.85%        1ms  2.44%  __glob
         0     0% 65.85%        1ms  2.44%  __libc_fork
       1ms  2.44% 68.29%        1ms  2.44%  __libc_openat64
       1ms  2.44% 70.73%        1ms  2.44%  __libc_sendto
