File: TestChasteBuildInfo
Type: cpu
Showing nodes accounting for 43ms, 100% of 43ms total
      flat  flat%   sum%        cum   cum%
         0     0%     0%       41ms 95.35%  CxxTest::ErrorFormatter::run (inline)
         0     0%     0%       41ms 95.35%  CxxTest::TestRunner::runAllTests (inline)
         0     0%     0%       41ms 95.35%  CxxTest::TestRunner::runWorld (inline)
         0     0%     0%       41ms 95.35%  __libc_start_call_main
         0     0%     0%       41ms 95.35%  __libc_start_main_impl
         0     0%     0%       41ms 95.35%  _start
         0     0%     0%       41ms 95.35%  main
         0     0%     0%       38ms 88.37%  CxxTest::RealWorldDescription::setUp
         0     0%     0%       38ms 88.37%  PMPI_Init_thread
         0     0%     0%       38ms 88.37%  PetscInitialize
         0     0%     0%       38ms 88.37%  PetscSetup::setUpWorld
         0     0%     0%       38ms 88.37%  PetscSetupUtils::CommonSetup
         0     0%     0%       38ms 88.37%  PetscSetupUtils::InitialisePetsc
         0     0%     0%       38ms 88.37%  ompi_mpi_init
       1ms  2.33%  2.33%       32ms 74.42%  <unknown>
         0     0%  2.33%       27ms 62.79%  orte_init
         0     0%  2.33%       18ms 41.86%  hwloc_topology_load
         0     0%  2.33%       16ms 37.21%  __GI__dl_catch_exception
         0     0%  2.33%       16ms 37.21%  _dl_catch_error
         0     0%  2.33%       16ms 37.21%  _dlerror_run
       1ms  2.33%  4.65%       16ms 37.21%  hwloc_linux_get_tid_last_cpu_location
         0     0%  4.65%       15ms 34.88%  ___dlopen
         0     0%  4.65%       15ms 34.88%  _dl_open
         0     0%  4.65%       15ms 34.88%  dlopen_doit
         0     0%  4.65%       15ms 34.88%  dlopen_implementation (inline)
         0     0%  4.65%       14ms 32.56%  dl_open_worker
         0     0%  4.65%       14ms 32.56%  mca_base_framework_open
         0     0%  4.65%       14ms 32.56%  opal_stackframe_output
         0     0%  4.65%       13ms 30.23%  mca_base_component_find
         0     0%  4.65%       13ms 30.23%  mca_base_component_repository_open
         0     0%  4.65%       13ms 30.23%  mca_base_framework_components_register
         0     0%  4.65%       13ms 30.23%  mca_base_framework_register
         0     0%  4.65%       11ms 25.58%  dl_open_worker_begin
         0     0%  4.65%        7ms 16.28%  _dl_map_object
         0     0%  4.65%        7ms 16.28%  opal_hwloc_base_get_topology
         0     0%  4.65%        7ms 16.28%  orte_ess_base_proc_binding
       6ms 13.95% 18.60%        6ms 13.95%  __GI___libc_read
         0     0% 18.60%        5ms 11.63%  mca_base_framework_components_open
         0     0% 18.60%        4ms  9.30%  XOpenDisplay
         0     0% 18.60%        4ms  9.30%  [hwloc_gl.so]
         0     0% 18.60%        4ms  9.30%  [libxcb.so.1.1.0]
         0     0% 18.60%        4ms  9.30%  _XConnectXCB
         0     0% 18.60%        4ms  9.30%  __GI_getaddrinfo
       1ms  2.33% 20.93%        4ms  9.30%  _dl_map_object_from_fd
         0     0% 20.93%        4ms  9.30%  mca_topo_base_dist_graph_neighbors_count
         0     0% 20.93%        4ms  9.30%  xcb_connect_to_display_with_auth_info
         0     0% 20.93%        3ms  6.98%  CxxTest::RealWorldDescription::tearDown
         0     0% 20.93%        3ms  6.98%  PetscFinalize
         0     0% 20.93%        3ms  6.98%  PetscSetup::tearDownWorld
         0     0% 20.93%        3ms  6.98%  PetscSetupUtils::CommonFinalize
       3ms  6.98% 27.91%        3ms  6.98%  __GI___clock_nanosleep
       3ms  6.98% 34.88%        3ms  6.98%  __GI___fstatat64
         0     0% 34.88%        3ms  6.98%  __GI___nanosleep
       3ms  6.98% 41.86%        3ms  6.98%  __libc_openat64
       3ms  6.98% 48.84%        3ms  6.98%  __mmap64
         0     0% 48.84%        3ms  6.98%  _dl_init
         0     0% 48.84%        3ms  6.98%  _dl_lookup_symbol_x
         0     0% 48.84%        3ms  6.98%  _dl_map_object_deps
         0     0% 48.84%        3ms  6.98%  _dl_map_segments (inline)
         0     0% 48.84%        3ms  6.98%  _dl_open_relocate_one_object (inline)
         0     0% 48.84%        3ms  6.98%  _dl_relocate_object
         0     0% 48.84%        3ms  6.98%  call_init (inline)
       2ms  4.65% 53.49%        3ms  6.98%  do_lookup_x
         0     0% 53.49%        3ms  6.98%  elf_dynamic_do_Rela (inline)
         0     0% 53.49%        3ms  6.98%  elf_machine_rela (inline)
         0     0% 53.49%        3ms  6.98%  gaih_inet (inline)
         0     0% 53.49%        3ms  6.98%  get_nss_addresses (inline)
         0     0% 53.49%        3ms  6.98%  ompi_mpi_finalize
         0     0% 53.49%        3ms  6.98%  opal_init
         0     0% 53.49%        3ms  6.98%  openaux
       1ms  2.33% 55.81%        3ms  6.98%  resolve_map (inline)
         0     0% 55.81%        3ms  6.98%  usleep
         0     0% 55.81%        2ms  4.65%  [hwloc_pci.so]
       1ms  2.33% 58.14%        2ms  4.65%  [libpciaccess.so.0.11.1]
         0     0% 58.14%        2ms  4.65%  __GI___file_change_detection_for_path
