File: TestRepresentativePottsBasedOnLatticeSimulation
Type: cpu
Showing nodes accounting for 4000ms, 79.68% of 5020ms total
Dropped 781 nodes (cum <= 25.10ms)
      flat  flat%   sum%        cum   cum%
      71ms  1.41% 55.38%       71ms  1.41%  __GI_sched_yield
       2ms  0.04% 55.42%       69ms  1.37%  VertexMeshWriter::GetNextNode
       1ms  0.02% 55.44%       68ms  1.35%  NodesOnlyMesh::SetUpBoxCollection
      16ms  0.32% 55.76%       66ms  1.31%  std::type_info::operator== (inline)
         0     0% 55.76%       66ms  1.31%  tcache_get (inline)
      66ms  1.31% 57.07%       66ms  1.31%  tcache_get_n (inline)
         0     0% 57.07%       65ms  1.29%  boost::numeric::ublas::vector_assign (inline)
       3ms  0.06% 57.13%       65ms  1.29%  vtkIdList::New
         0     0% 57.13%       65ms  1.29%  vtkXMLUnstructuredDataWriter::WriteCellsAppendedDataWorker
      11ms  0.22% 57.35%       63ms  1.25%  std::num_put::_M_insert_int
       3ms  0.06% 57.41%       63ms  1.25%  std::vector::_M_realloc_insert
         0     0% 57.41%       62ms  1.24%  Cell::GetCellProliferativeType
         0     0% 57.41%       62ms  1.24%  NodesOnlyMesh::~NodesOnlyMesh
      20ms   0.4% 57.81%       61ms  1.22%  std::_Rb_tree::_M_lower_bound (inline)
       6ms  0.12% 57.93%       60ms  1.20%  AbstractCellPopulation::GetCellUsingLocationIndex
      57ms  1.14% 59.06%       58ms  1.16%  __GI___writev
         0     0% 59.06%       58ms  1.16%  std::__basic_file::xsputn_2
      57ms  1.14% 60.20%       57ms  1.14%  __memcpy_avx_unaligned_erms
         0     0% 60.20%       56ms  1.12%  std::_Rb_tree::_M_insert_unique
         0     0% 60.20%       56ms  1.12%  std::set::insert (inline)
       3ms  0.06% 60.26%       53ms  1.06%  vtkDataArray::vtkDataArray
      53ms  1.06% 61.31%       53ms  1.06%  vtkTimeStamp::Modified
      32ms  0.64% 61.95%       52ms  1.04%  __cxxabiv1::__si_class_type_info::__do_dyncast
         0     0% 61.95%       51ms  1.02%  vtkDataArray::ComputeRange
       7ms  0.14% 62.09%       50ms     1%  vtkDataArrayPrivate::DoComputeVectorRange
      49ms  0.98% 63.07%       49ms  0.98%  [libvtkCommonCore-9.3.so.9.3]
      19ms  0.38% 63.45%       49ms  0.98%  boost::numeric::ublas::indexing_vector_assign
      11ms  0.22% 63.67%       49ms  0.98%  vtkAbstractArray::vtkAbstractArray
      48ms  0.96% 64.62%       48ms  0.96%  std::codecvt::do_always_noconv
      46ms  0.92% 65.54%       47ms  0.94%  vtkObject::~vtkObject
      27ms  0.54% 66.08%       46ms  0.92%  std::_Hashtable::clear
      24ms  0.48% 66.55%       46ms  0.92%  std::__new_allocator::construct (inline)
         0     0% 66.55%       46ms  0.92%  std::allocator_traits::construct (inline)
         0     0% 66.55%       46ms  0.92%  std::map::~map (inline)
       8ms  0.16% 66.71%       46ms  0.92%  vtkDataArray::~vtkDataArray
       7ms  0.14% 66.85%       46ms  0.92%  vtkSOADataArrayTemplate::FillTypedComponent
       4ms  0.08% 66.93%       45ms   0.9%  std::_Rb_tree::_M_emplace_hint_unique
         0     0% 66.93%       44ms  0.88%  std::make_unique (inline)
       1ms  0.02% 66.95%       44ms  0.88%  vtk::detail::smp::vtkSMPToolsImplForTBB
       1ms  0.02% 66.97%       43ms  0.86%  DistributedBoxCollection::SetupLocalBoxesHalfOnly
      15ms   0.3% 67.27%       43ms  0.86%  _int_free_merge_chunk
       7ms  0.14% 67.41%       43ms  0.86%  tbb::detail::r1::cancel_group_execution
       5ms   0.1% 67.51%       43ms  0.86%  vtkAOSDataArrayTemplate::InsertTuple
      29ms  0.58% 68.09%       42ms  0.84%  DistributedBoxCollection::CalculateContainingBox (inline)
         0     0% 68.09%       42ms  0.84%  DistributedBoxCollection::IsOwned
         0     0% 68.09%       42ms  0.84%  PottsMesh::GetVonNeumannNeighbouringNodeIndices
         0     0% 68.09%       41ms  0.82%  std::_Rb_tree::_Rb_tree_impl::_Rb_tree_impl (inline)
       1ms  0.02% 68.11%       41ms  0.82%  std::_Rb_tree_header::_Rb_tree_header (inline)
         0     0% 68.11%       40ms   0.8%  CxxTest::RealWorldDescription::setUp
         0     0% 68.11%       40ms   0.8%  PMPI_Init_thread
         0     0% 68.11%       40ms   0.8%  PetscInitialize
         0     0% 68.11%       40ms   0.8%  PetscSetup::setUpWorld
         0     0% 68.11%       40ms   0.8%  PetscSetupUtils::CommonSetup
         0     0% 68.11%       40ms   0.8%  PetscSetupUtils::InitialisePetsc
         0     0% 68.11%       40ms   0.8%  ompi_mpi_init
       4ms  0.08% 68.19%       40ms   0.8%  std::_Rb_tree::_M_insert_ (inline)
         0     0% 68.19%       40ms   0.8%  std::_Rb_tree::lower_bound (inline)
      40ms   0.8% 68.98%       40ms   0.8%  std::_Rb_tree_header::_M_reset (inline)
         0     0% 68.98%       40ms   0.8%  std::map::lower_bound (inline)
      40ms   0.8% 69.78%       40ms   0.8%  std::ostream::sentry::sentry
      40ms   0.8% 70.58%       40ms   0.8%  vtkObjectBase::vtkObjectBase
         0     0% 70.58%       39ms  0.78%  DistributedBoxCollection::~DistributedBoxCollection
         0     0% 70.58%       39ms  0.78%  NodesOnlyMesh::ClearBoxCollection (inline)
         0     0% 70.58%       39ms  0.78%  _dl_init
         0     0% 70.58%       39ms  0.78%  call_init (inline)
      38ms  0.76% 71.33%       39ms  0.78%  vtkObjectBase::Delete
       2ms  0.04% 71.37%       38ms  0.76%  AbstractMesh::NodeIterator::operator++ (inline)
         0     0% 71.37%       38ms  0.76%  _dl_start_user
         0     0% 71.37%       38ms  0.76%  std::basic_filebuf::open
       5ms   0.1% 71.47%       37ms  0.74%  Node::~Node
       5ms   0.1% 71.57%       36ms  0.72%  AbstractMesh::NodeIterator::IsAllowedNode (inline)
      36ms  0.72% 72.29%       36ms  0.72%  [libstdc++.so.6.0.33]
         0     0% 72.29%       36ms  0.72%  vtkDoubleArray::New
       2ms  0.04% 72.33%       35ms   0.7%  <unknown>
       1ms  0.02% 72.35%       35ms   0.7%  OutputFileHandler::OpenOutputFile
         0     0% 72.35%       35ms   0.7%  _IO_new_fopen
         0     0% 72.35%       35ms   0.7%  __fopen_internal (inline)
         0     0% 72.35%       35ms   0.7%  std::_Destroy (inline)
         0     0% 72.35%       35ms   0.7%  std::_Destroy_aux::__destroy (inline)
         0     0% 72.35%       35ms   0.7%  std::__basic_file::open
       6ms  0.12% 72.47%       35ms   0.7%  vtk::detail::smp::vtkSMPToolsImpl::For
       9ms  0.18% 72.65%       35ms   0.7%  vtkIdList::~vtkIdList
         0     0% 72.65%       34ms  0.68%  _IO_new_file_fopen
         0     0% 72.65%       34ms  0.68%  __GI__IO_file_open
      34ms  0.68% 73.33%       34ms  0.68%  vtkObjectBase::~vtkObjectBase
         0     0% 73.33%       33ms  0.66%  CellProliferativeTypesWriter::GetCellDataForVtkOutput
       4ms  0.08% 73.41%       33ms  0.66%  Node::GetPoint
      33ms  0.66% 74.06%       33ms  0.66%  __mpn_divrem
      29ms  0.58% 74.64%       33ms  0.66%  vtkObject::ObjectFinalize
       2ms  0.04% 74.68%       32ms  0.64%  Edge::Edge
       1ms  0.02% 74.70%       32ms  0.64%  VtkMeshWriter::MakeVtkMesh
      32ms  0.64% 75.34%       32ms  0.64%  __libc_open64
       1ms  0.02% 75.36%       31ms  0.62%  std::basic_filebuf::_M_convert_to_external
         0     0% 75.36%       31ms  0.62%  std::basic_filebuf::overflow
         0     0% 75.36%       30ms   0.6%  AbstractCellPopulation::AcceptCellWritersAcrossPopulation
         0     0% 75.36%       30ms   0.6%  Cell::GetCellId
      30ms   0.6% 75.96%       30ms   0.6%  Node::IsDeleted
         0     0% 75.96%       30ms   0.6%  PottsBasedCellPopulation::AcceptCellWriter
       2ms  0.04% 76.00%       30ms   0.6%  boost::serialization::singleton::get_instance
         0     0% 76.00%       30ms   0.6%  std::__basic_file::xsputn
      24ms  0.48% 76.47%       30ms   0.6%  std::num_put::do_put
         0     0% 76.47%       29ms  0.58%  Edge::SetNodes (inline)
         0     0% 76.47%       29ms  0.58%  boost::numeric::ublas::c_vector::assign (inline)
         0     0% 76.47%       29ms  0.58%  vtkDataSet::GetCellTypes
      28ms  0.56% 77.03%       28ms  0.56%  __GI___libc_write
      28ms  0.56% 77.59%       28ms  0.56%  __memset_avx2_unaligned_erms
         0     0% 77.59%       28ms  0.56%  std::less::operator() (inline)
      28ms  0.56% 78.15%       28ms  0.56%  std::operator< (inline)
       4ms  0.08% 78.23%       28ms  0.56%  vtkAOSDataArrayTemplate::AllocateTuples
         0     0% 78.23%       28ms  0.56%  vtkDataArrayPrivate::DoComputeScalarRange
         0     0% 78.23%       27ms  0.54%  CellIdWriter::GetCellDataForVtkOutput
      27ms  0.54% 78.76%       27ms  0.54%  Node::GetNumContainingElements
         0     0% 78.76%       27ms  0.54%  orte_init
         0     0% 78.76%       27ms  0.54%  std::basic_ofstream::basic_ofstream (inline)
         0     0% 78.76%       27ms  0.54%  vtkUnstructuredGrid::GetDistinctCellTypesArray
         0     0% 78.76%       26ms  0.52%  Cell::GetMutationState
      20ms   0.4% 79.16%       26ms  0.52%  _int_free_create_chunk (inline)
         0     0% 79.16%       26ms  0.52%  boost::serialization::detail::singleton_wrapper::singleton_wrapper (inline)
         0     0% 79.16%       26ms  0.52%  std::_Rb_tree::_M_construct_node (inline)
      26ms  0.52% 79.68%       26ms  0.52%  std::_Rb_tree_increment
         0     0% 79.68%       26ms  0.52%  std::basic_ofstream::open (inline)
