File: TestRepresentativePottsBasedOnLatticeSimulation
Type: cpu
Showing nodes accounting for 3931ms, 78.92% of 4981ms total
Dropped 733 nodes (cum <= 24.91ms)
      flat  flat%   sum%        cum   cum%
         0     0%     0%     4758ms 95.52%  __libc_start_call_main
         0     0%     0%     4758ms 95.52%  __libc_start_main_impl
         0     0%     0%     4758ms 95.52%  _start
         0     0%     0%     4741ms 95.18%  CxxTest::ErrorFormatter::run (inline)
         0     0%     0%     4741ms 95.18%  CxxTest::TestRunner::runAllTests (inline)
         0     0%     0%     4741ms 95.18%  CxxTest::TestRunner::runWorld (inline)
         0     0%     0%     4741ms 95.18%  main
         0     0%     0%     4703ms 94.42%  CxxTest::TestRunner::runSuite (inline)
         0     0%     0%     4703ms 94.42%  CxxTest::TestRunner::runTest (inline)
         0     0%     0%     4702ms 94.40%  TestRepresentativePottsBasedOnLatticeSimulation::TestPottsMonolayerCellSorting
         0     0%     0%     4692ms 94.20%  AbstractCellBasedSimulation::Solve
         0     0%     0%     4352ms 87.37%  AbstractCellPopulation::WriteResultsToFiles
      10ms   0.2%   0.2%     4113ms 82.57%  PottsBasedCellPopulation::WriteVtkResultsToFile
         0     0%   0.2%     1991ms 39.97%  VertexMeshWriter::WriteVtkUsingMesh
       3ms  0.06%  0.26%     1708ms 34.29%  VertexMeshWriter::MakeVtkMesh
       2ms  0.04%   0.3%     1269ms 25.48%  vtkPolygon::New
       1ms  0.02%  0.32%     1267ms 25.44%  vtkPolygon::vtkPolygon
       7ms  0.14%  0.46%      946ms 18.99%  vtkCell::vtkCell
       6ms  0.12%  0.58%      825ms 16.56%  vtkPoints::New
      12ms  0.24%  0.82%      782ms 15.70%  vtkPoints::vtkPoints
       3ms  0.06%  0.88%      778ms 15.62%  VertexMeshWriter::WriteFiles
       3ms  0.06%  0.94%      753ms 15.12%  std::ostream::operator<< (inline)
      60ms  1.20%  2.15%      751ms 15.08%  std::ostream::_M_insert
       1ms  0.02%  2.17%      614ms 12.33%  vtkQuad::New
       2ms  0.04%  2.21%      611ms 12.27%  vtkQuad::vtkQuad
      39ms  0.78%  2.99%      610ms 12.25%  operator new
      43ms  0.86%  3.85%      601ms 12.07%  std::num_put::_M_insert_float
       2ms  0.04%  3.89%      599ms 12.03%  vtkLine::New
         0     0%  3.89%      598ms 12.01%  vtkXMLWriterBase::Write
