File: TestRepresentativePottsBasedOnLatticeSimulation
Type: cpu
Showing nodes accounting for 3888ms, 82.44% of 4716ms total
Dropped 578 nodes (cum <= 23.58ms)
      flat  flat%   sum%        cum   cum%
         0     0%     0%     4552ms 96.52%  __libc_start_call_main
         0     0%     0%     4552ms 96.52%  __libc_start_main_impl
         0     0%     0%     4552ms 96.52%  _start
         0     0%     0%     4535ms 96.16%  main
         0     0%     0%     4502ms 95.46%  TestRepresentativePottsBasedOnLatticeSimulation::TestPottsMonolayerCellSorting
         0     0%     0%     4491ms 95.23%  AbstractCellBasedSimulation::Solve
       1ms 0.021% 0.021%     4138ms 87.74%  AbstractCellPopulation::WriteResultsToFiles
      33ms   0.7%  0.72%     3931ms 83.35%  PottsBasedCellPopulation::WriteVtkResultsToFile
         0     0%  0.72%     2042ms 43.30%  VertexMeshWriter::WriteVtkUsingMesh
       3ms 0.064%  0.78%     1824ms 38.68%  VertexMeshWriter::MakeVtkMesh
       1ms 0.021%  0.81%     1335ms 28.31%  vtkPolygon::New
       2ms 0.042%  0.85%     1331ms 28.22%  vtkPolygon::vtkPolygon
       8ms  0.17%  1.02%     1003ms 21.27%  vtkCell::vtkCell
       2ms 0.042%  1.06%      812ms 17.22%  vtkPoints::New
       8ms  0.17%  1.23%      782ms 16.58%  vtkPoints::vtkPoints
      32ms  0.68%  1.91%      724ms 15.35%  operator new
     305ms  6.47%  8.38%      695ms 14.74%  __GI___libc_malloc
         0     0%  8.38%      668ms 14.16%  VertexMeshWriter::WriteFiles
      41ms  0.87%  9.25%      650ms 13.78%  std::ostream::_M_insert
       2ms 0.042%  9.29%      591ms 12.53%  vtkQuad::New
         0     0%  9.29%      587ms 12.45%  vtkQuad::vtkQuad
         0     0%  9.29%      580ms 12.30%  vtkLine::New
         0     0%  9.29%      571ms 12.11%  vtkTriangle::New
       2ms 0.042%  9.33%      570ms 12.09%  vtkLine::vtkLine
       1ms 0.021%  9.35%      564ms 11.96%  vtkTriangle::vtkTriangle
      39ms  0.83% 10.18%      555ms 11.77%  std::num_put::_M_insert_float
      93ms  1.97% 12.15%      540ms 11.45%  __GI___libc_free
      22ms  0.47% 12.62%      484ms 10.26%  vtkPoints::SetDataType
         0     0% 12.62%      456ms  9.67%  vtkStreamingDemandDrivenPipeline::Update
