File: TestMonodomainSlabLong
Type: cpu
Showing nodes accounting for 12772ms, 90.41% of 14127ms total
Dropped 598 nodes (cum <= 70.64ms)
      flat  flat%   sum%        cum   cum%
         0     0%     0%    14117ms 99.93%  __libc_start_call_main
         0     0%     0%    14117ms 99.93%  __libc_start_main_impl
         0     0%     0%    14117ms 99.93%  _start
         0     0%     0%    14114ms 99.91%  main
         0     0%     0%    14081ms 99.67%  TestMonodomainSlabLong::TestMonodomainSlabLongWithCornerNodesStimulated
       2ms 0.014% 0.014%    14061ms 99.53%  AbstractCardiacProblem::Solve
       2ms 0.014% 0.028%    10830ms 76.66%  AbstractDynamicLinearPdeSolver::Solve
     160ms  1.13%  1.16%     8432ms 59.69%  AbstractCardiacTissue::SolveCellSystems
     120ms  0.85%  2.01%     5263ms 37.25%  AbstractCardiacCell::ComputeExceptVoltage
     146ms  1.03%  3.04%     4712ms 33.35%  AbstractOneStepIvpOdeSolver::InternalSolve
     129ms  0.91%  3.96%     3997ms 28.29%  EulerIvpOdeSolver::CalculateNextYValue
    1017ms  7.20% 11.16%     3851ms 27.26%  CellLuoRudy1991FromCellML::EvaluateYDerivatives
         0     0% 11.16%     3171ms 22.45%  MonodomainProblem::WriteOneStep
         0     0% 11.16%     3100ms 21.94%  Hdf5DataWriter::PutVector
         0     0% 11.16%     3079ms 21.80%  H5Dwrite
    1167ms  8.26% 19.42%     3074ms 21.76%  __GI___exp
       1ms 0.0071% 19.42%     3062ms 21.67%  H5D__write
     666ms  4.71% 24.14%     2133ms 15.10%  CellLuoRudy1991FromCellML::GetIIonic
         0     0% 24.14%     1953ms 13.82%  H5D__chunk_collective_write
      11ms 0.078% 24.22%     1953ms 13.82%  H5F_set_coll_metadata_reads
       7ms  0.05% 24.27%     1726ms 12.22%  H5FD_s3comms_uriencode
    1617ms 11.45% 35.71%     1651ms 11.69%  __ieee754_exp_fma
       1ms 0.0071% 35.72%     1517ms 10.74%  LinearSystem::Solve
       2ms 0.014% 35.73%     1428ms 10.11%  KSPSolve
       2ms 0.014% 35.75%     1428ms 10.11%  KSPSolve_Private
       3ms 0.021% 35.77%     1422ms 10.07%  KSPSolve_CG
      22ms  0.16% 35.92%     1393ms  9.86%  <unknown>
         0     0% 35.92%     1387ms  9.82%  H5F_block_write
       1ms 0.0071% 35.93%     1387ms  9.82%  H5PB_write
         0     0% 35.93%     1386ms  9.81%  H5FD_write
         0     0% 35.93%     1386ms  9.81%  H5F__accum_write
         0     0% 35.93%     1333ms  9.44%  H5D__mpio_select_write
         0     0% 35.93%     1257ms  8.90%  PMPI_File_write_at_all
    1233ms  8.73% 44.66%     1242ms  8.79%  __GI_pwritev64
       7ms  0.05% 44.71%     1058ms  7.49%  H5D__chunk_cacheable
     297ms  2.10% 46.81%      936ms  6.63%  H5S_select_iterate
     285ms  2.02% 48.83%      863ms  6.11%  MonodomainSolver::SetupLinearSystem
      48ms  0.34% 49.17%      805ms  5.70%  __pow
       2ms 0.014% 49.18%      771ms  5.46%  PCApply
