File: TestRepresentative3dNodeBasedSimulation
Type: cpu
Showing nodes accounting for 24209ms, 92.04% of 26304ms total
Dropped 622 nodes (cum <= 131.52ms)
      flat  flat%   sum%        cum   cum%
         0     0%     0%    26224ms 99.70%  __libc_start_call_main
         0     0%     0%    26224ms 99.70%  __libc_start_main_impl
         0     0%     0%    26224ms 99.70%  _start
         0     0%     0%    26205ms 99.62%  main
         0     0%     0%    26171ms 99.49%  Test3dTissueRepresentativeSimulation::Test3dNodeBasedInBoxWithSloughing
       2ms 0.0076% 0.0076%    26163ms 99.46%  AbstractCellBasedSimulation::Solve
      46ms  0.17%  0.18%    15233ms 57.91%  OffLatticeSimulation::UpdateCellLocationsAndTopology
         0     0%  0.18%     9763ms 37.12%  AbstractCellBasedSimulation::UpdateCellPopulation
       5ms 0.019%   0.2%     9036ms 34.35%  ForwardEulerNumericalMethod::UpdateAllNodePositions
      10ms 0.038%  0.24%     8872ms 33.73%  AbstractNumericalMethod::ComputeForcesIncludingDamping
       1ms 0.0038%  0.24%     8571ms 32.58%  NodeBasedCellPopulation::Update
    1909ms  7.26%  7.50%     8270ms 31.44%  RepulsionForce::AddForceContribution
       6ms 0.023%  7.52%     6471ms 24.60%  DistributedBoxCollection::CalculateInteriorNodePairs
         0     0%  7.52%     5883ms 22.37%  OffLatticeSimulation::ApplyBoundaries
    2184ms  8.30% 15.83%     5134ms 19.52%  NodeAttributes::RemoveDuplicateNeighbours
     251ms  0.95% 16.78%     3978ms 15.12%  GeneralisedLinearSpringForce::CalculateForceBetweenNodes
     607ms  2.31% 19.09%     3444ms 13.09%  AbstractCentreBasedCellPopulation::IsCellAssociatedWithADeletedLocation
     329ms  1.25% 20.34%     3007ms 11.43%  PlaneBoundaryCondition::ImposeBoundaryCondition
    2945ms 11.20% 31.54%     2945ms 11.20%  std::__introsort_loop
      77ms  0.29% 31.83%     2922ms 11.11%  AbstractMesh::GetNode
      50ms  0.19% 32.02%     2901ms 11.03%  NodesOnlyMesh::GetNodeOrHaloNode
     323ms  1.23% 33.25%     2876ms 10.93%  PlaneBoundaryCondition::VerifyBoundaryCondition
    2853ms 10.85% 44.09%     2853ms 10.85%  NodesOnlyMesh::SolveNodeMapping
    1003ms  3.81% 47.91%     2461ms  9.36%  AbstractCellPopulation::GetLocationIndexUsingCell
    2320ms  8.82% 56.73%     2391ms  9.09%  std::map::operator[]
     343ms  1.30% 58.03%     1924ms  7.31%  DistributedBoxCollection::AddPairsFromBox
     147ms  0.56% 58.59%     1747ms  6.64%  AbstractCellPopulation::GetCellUsingLocationIndex
      21ms  0.08% 58.67%     1709ms  6.50%  NodeBasedCellPopulation::GetCellUsingLocationIndex
     281ms  1.07% 59.74%     1329ms  5.05%  AbstractCentreBasedCellPopulation::GetLocationOfCellCentre
         0     0% 59.74%     1217ms  4.63%  NodeBasedCellPopulation::UpdateCellProcessLocation
    1063ms  4.04% 63.78%     1063ms  4.04%  __memcpy_evex_unaligned_erms
       6ms 0.023% 63.80%     1035ms  3.93%  DistributedBoxCollection::CalculateBoundaryNodePairs
     278ms  1.06% 64.86%      865ms  3.29%  __dynamic_cast
     117ms  0.44% 65.30%      789ms  3.00%  AbstractMesh::GetVectorFromAtoB
         0     0% 65.30%      712ms  2.71%  AbstractCellPopulation::WriteResultsToFiles
     350ms  1.33% 66.63%      708ms  2.69%  DistributedBoxCollection::CalculateContainingBox
     691ms  2.63% 69.26%      692ms  2.63%  NodeAttributes::AddNeighbour
     404ms  1.54% 70.80%      644ms  2.45%  boost::numeric::ublas::indexing_vector_assign
      30ms  0.11% 70.91%      639ms  2.43%  operator new
      70ms  0.27% 71.18%      634ms  2.41%  PlaneBasedCellKiller::CheckAndLabelCellsForApoptosisOrDeath
     230ms  0.87% 72.05%      596ms  2.27%  __GI___libc_malloc
     565ms  2.15% 74.20%      565ms  2.15%  std::_Rb_tree_increment
     562ms  2.14% 76.33%      562ms  2.14%  [libchaste_cell_based.so]
         0     0% 76.33%      544ms  2.07%  AbstractCentreBasedCellPopulation::GetDampingConstant
      66ms  0.25% 76.59%      542ms  2.06%  AbstractCellBasedSimulation::DoCellBirth
     317ms  1.21% 77.79%      539ms  2.05%  std::_Rb_tree::_M_copy
     527ms  2.00% 79.79%      527ms  2.00%  boost::numeric::ublas::same_impl_ex
     512ms  1.95% 81.74%      512ms  1.95%  [libchaste_mesh.so]
      52ms   0.2% 81.94%      498ms  1.89%  std::_Rb_tree::_Rb_tree
     117ms  0.44% 82.38%      482ms  1.83%  std::_Rb_tree::_M_erase
     235ms  0.89% 83.28%      478ms  1.82%  __cxxabiv1::__si_class_type_info::__do_dyncast
      21ms  0.08% 83.36%      469ms  1.78%  NodeBasedCellPopulation::WriteVtkResultsToFile
     454ms  1.73% 85.08%      455ms  1.73%  boost::detail::sp_counted_base::release
     390ms  1.48% 86.56%      390ms  1.48%  boost::numeric::ublas::c_vector::operator()
      19ms 0.072% 86.64%      387ms  1.47%  Cell::GetMutationState
       1ms 0.0038% 86.64%      369ms  1.40%  NodesOnlyMesh::ReMesh
     122ms  0.46% 87.10%      359ms  1.36%  NodesOnlyMesh::UpdateNodeIndices
       9ms 0.034% 87.14%      354ms  1.35%  std::_Rb_tree::_M_emplace_hint_unique
     349ms  1.33% 88.47%      349ms  1.33%  __strcmp_evex
      37ms  0.14% 88.61%      324ms  1.23%  NodeBasedCellPopulation::UpdateMapsAfterRemesh
       3ms 0.011% 88.62%      305ms  1.16%  NodesOnlyMesh::CalculateNodesOutsideLocalDomain
     186ms  0.71% 89.32%      293ms  1.11%  _int_malloc
       6ms 0.023% 89.35%      288ms  1.09%  DistributedBoxCollection::GetProcessOwningNode
       1ms 0.0038% 89.35%      286ms  1.09%  Node::GetRadius
       1ms 0.0038% 89.36%      284ms  1.08%  NodesOnlyMesh::UpdateBoxCollection
      71ms  0.27% 89.63%      277ms  1.05%  __GI___libc_free
       2ms 0.0076% 89.63%      234ms  0.89%  NodesOnlyMesh::AddNodesToBoxes
     229ms  0.87% 90.50%      229ms  0.87%  Node::CheckForNodeAttributes
     116ms  0.44% 90.94%      217ms  0.82%  boost::numeric::ublas::vector_scalar_binary::evaluate
       1ms 0.0038% 90.95%      207ms  0.79%  AbstractTetrahedralMeshWriter::WriteFilesUsingMesh
         0     0% 90.95%      205ms  0.78%  VtkMeshWriter::WriteFiles
     176ms  0.67% 91.62%      202ms  0.77%  _int_free
         0     0% 91.62%      178ms  0.68%  vtkStreamingDemandDrivenPipeline::Update
         0     0% 91.62%      178ms  0.68%  vtkXMLWriterBase::Write
         0     0% 91.62%      174ms  0.66%  vtkDemandDrivenPipeline::ProcessRequest
       1ms 0.0038% 91.62%      173ms  0.66%  vtkStreamingDemandDrivenPipeline::ProcessRequest
      12ms 0.046% 91.67%      171ms  0.65%  Cell::ReadyToDivide
      57ms  0.22% 91.88%      171ms  0.65%  boost::numeric::ublas::c_vector::c_vector
         0     0% 91.88%      171ms  0.65%  vtkExecutive::CallAlgorithm
         0     0% 91.88%      170ms  0.65%  vtkXMLUnstructuredDataWriter::ProcessRequest
         0     0% 91.88%      169ms  0.64%  vtkCompositeDataPipeline::ExecuteData
         0     0% 91.88%      169ms  0.64%  vtkDemandDrivenPipeline::ExecuteData
         0     0% 91.88%      166ms  0.63%  NodesOnlyMesh::ResizeBoxCollection
      17ms 0.065% 91.95%      165ms  0.63%  NodesOnlyMesh::IsANodeCloseToDomainBoundary
      11ms 0.042% 91.99%      149ms  0.57%  AbstractCentreBasedCellPopulation::AcceptCellWritersAcrossPopulation
         0     0% 91.99%      144ms  0.55%  vtkXMLUnstructuredDataWriter::WriteAPiece
         0     0% 91.99%      144ms  0.55%  vtkXMLUnstructuredGridWriter::WriteAppendedPieceData
         0     0% 91.99%      143ms  0.54%  vtkXMLUnstructuredDataWriter::WriteAppendedPieceData
       2ms 0.0076% 92.00%      134ms  0.51%  AbstractCellPopulation::SetCellUsingLocationIndex
      10ms 0.038% 92.04%      133ms  0.51%  DistributedBoxCollection::GetIsPeriodicAllDims
