File: TestChasteBuildInfo
Type: cpu
Showing nodes accounting for 34ms, 100% of 34ms total
      flat  flat%   sum%        cum   cum%
         0     0%     0%       33ms 97.06%  CxxTest::ErrorFormatter::run (inline)
         0     0%     0%       33ms 97.06%  CxxTest::TestRunner::runAllTests (inline)
         0     0%     0%       33ms 97.06%  CxxTest::TestRunner::runWorld (inline)
         0     0%     0%       33ms 97.06%  __libc_start_call_main
         0     0%     0%       33ms 97.06%  __libc_start_main_impl
         0     0%     0%       33ms 97.06%  _start
         0     0%     0%       33ms 97.06%  main
         0     0%     0%       31ms 91.18%  CxxTest::RealWorldDescription::setUp
         0     0%     0%       31ms 91.18%  PMPI_Init_thread
         0     0%     0%       31ms 91.18%  PetscInitialize
         0     0%     0%       31ms 91.18%  PetscSetup::setUpWorld
         0     0%     0%       31ms 91.18%  PetscSetupUtils::CommonSetup
         0     0%     0%       31ms 91.18%  PetscSetupUtils::InitialisePetsc
         0     0%     0%       31ms 91.18%  ompi_mpi_init
         0     0%     0%       27ms 79.41%  <unknown>
         0     0%     0%       23ms 67.65%  orte_init
         0     0%     0%       15ms 44.12%  hwloc_topology_load
         0     0%     0%       14ms 41.18%  hwloc_linux_get_tid_last_cpu_location
         0     0%     0%       11ms 32.35%  mca_base_framework_open
         0     0%     0%       10ms 29.41%  mca_base_framework_components_register
         0     0%     0%       10ms 29.41%  mca_base_framework_register
         0     0%     0%        8ms 23.53%  __GI__dl_catch_exception
         0     0%     0%        8ms 23.53%  ___dlopen
         0     0%     0%        8ms 23.53%  _dl_catch_error
         0     0%     0%        8ms 23.53%  _dl_open
         0     0%     0%        8ms 23.53%  _dlerror_run
         0     0%     0%        8ms 23.53%  dl_open_worker
         0     0%     0%        8ms 23.53%  dl_open_worker_begin
         0     0%     0%        8ms 23.53%  dlopen_doit
         0     0%     0%        8ms 23.53%  dlopen_implementation (inline)
         0     0%     0%        7ms 20.59%  mca_base_component_find
         0     0%     0%        7ms 20.59%  mca_base_component_repository_open
         0     0%     0%        7ms 20.59%  opal_stackframe_output
       5ms 14.71% 14.71%        5ms 14.71%  __GI___libc_read
         0     0% 14.71%        5ms 14.71%  opal_hwloc_base_get_topology
         0     0% 14.71%        5ms 14.71%  orte_ess_base_proc_binding
         0     0% 14.71%        4ms 11.76%  _dl_map_object_deps
         0     0% 14.71%        3ms  8.82%  XOpenDisplay
         0     0% 14.71%        3ms  8.82%  [hwloc_gl.so]
         0     0% 14.71%        3ms  8.82%  [libxcb.so.1.1.0]
         0     0% 14.71%        3ms  8.82%  _XConnectXCB
       3ms  8.82% 23.53%        3ms  8.82%  __GI_getenv
       3ms  8.82% 32.35%        3ms  8.82%  __GI_socket
       3ms  8.82% 41.18%        3ms  8.82%  __strlen_avx2
         0     0% 41.18%        3ms  8.82%  _dl_lookup_symbol_x
         0     0% 41.18%        3ms  8.82%  _dl_map_object
         0     0% 41.18%        3ms  8.82%  _dl_open_relocate_one_object (inline)
         0     0% 41.18%        3ms  8.82%  _dl_relocate_object
       3ms  8.82% 50.00%        3ms  8.82%  do_lookup_x
         0     0% 50.00%        3ms  8.82%  mca_base_framework_components_open
         0     0% 50.00%        3ms  8.82%  mca_base_var_group_register
         0     0% 50.00%        3ms  8.82%  mca_base_var_register
         0     0% 50.00%        3ms  8.82%  openaux
         0     0% 50.00%        3ms  8.82%  xcb_connect_to_display_with_auth_info
         0     0% 50.00%        2ms  5.88%  CxxTest::RealWorldDescription::tearDown
         0     0% 50.00%        2ms  5.88%  PetscFinalize
         0     0% 50.00%        2ms  5.88%  PetscSetup::tearDownWorld
         0     0% 50.00%        2ms  5.88%  PetscSetupUtils::CommonFinalize
         0     0% 50.00%        2ms  5.88%  [hwloc_pci.so]
       1ms  2.94% 52.94%        2ms  5.88%  [libpciaccess.so.0.11.1]
         0     0% 52.94%        2ms  5.88%  __GI___libc_malloc
       2ms  5.88% 58.82%        2ms  5.88%  __GI___open64_nocancel
       2ms  5.88% 64.71%        2ms  5.88%  __libc_openat64
       2ms  5.88% 70.59%        2ms  5.88%  _int_malloc
         0     0% 70.59%        2ms  5.88%  elf_dynamic_do_Rela (inline)
         0     0% 70.59%        2ms  5.88%  elf_machine_rela (inline)
         0     0% 70.59%        2ms  5.88%  mca_base_component_var_register
         0     0% 70.59%        2ms  5.88%  mca_topo_base_dist_graph_neighbors_count
         0     0% 70.59%        2ms  5.88%  ompi_mpi_finalize
         0     0% 70.59%        2ms  5.88%  opal_timer_base_get_freq
         0     0% 70.59%        2ms  5.88%  open_verify
         0     0% 70.59%        2ms  5.88%  pci_get_strings
         0     0% 70.59%        2ms  5.88%  resolve_map (inline)
         0     0% 70.59%        1ms  2.94%  _IO_fgets
         0     0% 70.59%        1ms  2.94%  _IO_new_file_underflow
         0     0% 70.59%        1ms  2.94%  __GI__Fork
         0     0% 70.59%        1ms  2.94%  __GI__IO_default_uflow
         0     0% 70.59%        1ms  2.94%  __GI__IO_getline_info
       1ms  2.94% 73.53%        1ms  2.94%  __GI___close
         0     0% 73.53%        1ms  2.94%  __GI___strdup
       1ms  2.94% 76.47%        1ms  2.94%  __GI___tfind
         0     0% 76.47%        1ms  2.94%  __GI_getaddrinfo
       1ms  2.94% 79.41%        1ms  2.94%  __GI_mprotect
         0     0% 79.41%        1ms  2.94%  __add_to_environ
         0     0% 79.41%        1ms  2.94%  __alloc_dir
         0     0% 79.41%        1ms  2.94%  __fdopendir
         0     0% 79.41%        1ms  2.94%  __libc_fork
       1ms  2.94% 82.35%        1ms  2.94%  __memcmp_avx2_movbe
       1ms  2.94% 85.29%        1ms  2.94%  __strchr_avx2
         0     0% 85.29%        1ms  2.94%  _dl_fixup
         0     0% 85.29%        1ms  2.94%  _dl_name_match_p
         0     0% 85.29%        1ms  2.94%  _dl_protect_relro (inline)
         0     0% 85.29%        1ms  2.94%  _dl_runtime_resolve_xsavec
         0     0% 85.29%        1ms  2.94%  _dl_sort_maps
         0     0% 85.29%        1ms  2.94%  _dl_sort_maps_dfs (inline)
       1ms  2.94% 88.24%        1ms  2.94%  activate_nodelete (inline)
       1ms  2.94% 91.18%        1ms  2.94%  arch_fork (inline)
         0     0% 91.18%        1ms  2.94%  clone3
       1ms  2.94% 94.12%        1ms  2.94%  dfs_traversal (inline)
         0     0% 94.12%        1ms  2.94%  event_base_loop
         0     0% 94.12%        1ms  2.94%  event_del_nolock_
         0     0% 94.12%        1ms  2.94%  hwloc_alloc_setup_object
         0     0% 94.12%        1ms  2.94%  hwloc_backend_enable
         0     0% 94.12%        1ms  2.94%  hwloc_pcidisc_tree_attach
         0     0% 94.12%        1ms  2.94%  hwloc_topology_diff_apply
         0     0% 94.12%        1ms  2.94%  hwloc_topology_export_xmlbuffer
         0     0% 94.12%        1ms  2.94%  mca_base_component_repository_release
         0     0% 94.12%        1ms  2.94%  mca_base_components_close
         0     0% 94.12%        1ms  2.94%  mca_base_framework_close
         0     0% 94.12%        1ms  2.94%  mca_base_var_generate_full_name4
       1ms  2.94% 97.06%        1ms  2.94%  mca_btl_base_param_register
         0     0% 97.06%        1ms  2.94%  mca_mpool_base_tree_node_compare
         0     0% 97.06%        1ms  2.94%  opal_finalize
         0     0% 97.06%        1ms  2.94%  opal_hash_table_get_value_ptr
         0     0% 97.06%        1ms  2.94%  opal_init
         0     0% 97.06%        1ms  2.94%  opal_setenv
         0     0% 97.06%        1ms  2.94%  orte_finalize
         0     0% 97.06%        1ms  2.94%  orte_register_params
         0     0% 97.06%        1ms  2.94%  start_thread
       1ms  2.94%   100%        1ms  2.94%  strcmp
