File: TestRepresentativePottsBasedOnLatticeSimulation
Type: cpu
Showing nodes accounting for 3943ms, 78.50% of 5023ms total
Dropped 741 nodes (cum <= 25.11ms)
      flat  flat%   sum%        cum   cum%
       6ms  0.12% 40.45%      139ms  2.77%  AdhesionPottsUpdateRule::EvaluateHamiltonianContribution
     136ms  2.71% 43.16%      139ms  2.77%  [libz.so.1.3]
         0     0% 43.16%      136ms  2.71%  VertexMesh::GenerateEdgesFromElements (inline)
       2ms  0.04% 43.20%      135ms  2.69%  MutableElement::BuildEdges
      14ms  0.28% 43.48%      135ms  2.69%  std::_Rb_tree::_M_copy (inline)
         0     0% 43.48%      134ms  2.67%  EdgeHelper::~EdgeHelper (inline)
         0     0% 43.48%      134ms  2.67%  std::_Vector_base::~_Vector_base (inline)
         0     0% 43.48%      133ms  2.65%  std::set::~set (inline)
     132ms  2.63% 46.11%      132ms  2.63%  __GI_sched_yield
         0     0% 46.11%      121ms  2.41%  std::_Rb_tree::_M_drop_node (inline)
       4ms  0.08% 46.19%      121ms  2.41%  vtkTypeFloat64Array::vtkTypeFloat64Array
       1ms  0.02% 46.21%      120ms  2.39%  std::_Vector_base::_M_allocate (inline)
       2ms  0.04% 46.25%      119ms  2.37%  EdgeHelper::GetEdgeFromNodes
         0     0% 46.25%      119ms  2.37%  std::_Rb_tree::_M_put_node (inline)
      14ms  0.28% 46.53%      118ms  2.35%  std::_Rb_tree::_M_clone_node (inline)
       2ms  0.04% 46.57%      113ms  2.25%  CellPropertyCollection::GetPropertiesType (inline)
         0     0% 46.57%      111ms  2.21%  vtkXMLWriter::WritePointDataAppendedData
      58ms  1.15% 47.72%      110ms  2.19%  vtkTypeFloat64Array::PrintSelf
       3ms  0.06% 47.78%      107ms  2.13%  std::map::operator[] (partial-inline)
     103ms  2.05% 49.83%      103ms  2.05%  __strcmp_avx2
      50ms     1% 50.83%      101ms  2.01%  std::__ostream_insert
       1ms  0.02% 50.85%       98ms  1.95%  std::operator<< (inline)
      12ms  0.24% 51.09%       98ms  1.95%  vtkAOSDataArrayTemplate::DataElementChanged
      24ms  0.48% 51.56%       98ms  1.95%  vtkObject::vtkObject
       1ms  0.02% 51.58%       94ms  1.87%  AbstractCellProperty::IsSubType (inline)
         0     0% 51.58%       94ms  1.87%  vtkIdList::Allocate
      23ms  0.46% 52.04%       93ms  1.85%  __dynamic_cast
       7ms  0.14% 52.18%       93ms  1.85%  _int_free_maybe_consolidate
       2ms  0.04% 52.22%       89ms  1.77%  LegacyCellProliferativeTypesWriter::GetCellDataForVtkOutput
      59ms  1.17% 53.39%       86ms  1.71%  vtkObjectBase::UnRegisterInternal
       4ms  0.08% 53.47%       85ms  1.69%  CellPropertyCollection::HasProperty
         0     0% 53.47%       84ms  1.67%  Cell::HasCellProperty (inline)
      49ms  0.98% 54.45%       83ms  1.65%  hack_digit
       4ms  0.08% 54.53%       80ms  1.59%  std::vector::push_back (inline)
      77ms  1.53% 56.06%       77ms  1.53%  unlink_chunk
         0     0% 56.06%       75ms  1.49%  Cell::GetCellProliferativeType
      58ms  1.15% 57.22%       73ms  1.45%  std::basic_streambuf::xsputn
       5ms   0.1% 57.32%       72ms  1.43%  AbstractCellProperty::IsType (inline)
      26ms  0.52% 57.83%       71ms  1.41%  std::_Rb_tree::_M_lower_bound (inline)
       2ms  0.04% 57.87%       71ms  1.41%  vtkDoubleArray::~vtkDoubleArray
       4ms  0.08% 57.95%       71ms  1.41%  vtkIdList::New
      26ms  0.52% 58.47%       71ms  1.41%  vtkObject::Modified
         0     0% 58.47%       71ms  1.41%  vtkXMLUnstructuredDataWriter::WriteCellsAppendedDataWorker
       5ms   0.1% 58.57%       63ms  1.25%  boost::numeric::ublas::c_vector::c_vector (inline)
         0     0% 58.57%       61ms  1.21%  NodesOnlyMesh::~NodesOnlyMesh
       3ms  0.06% 58.63%       61ms  1.21%  std::vector::_M_realloc_insert
       1ms  0.02% 58.65%       60ms  1.19%  NodesOnlyMesh::SetUpBoxCollection
         0     0% 58.65%       60ms  1.19%  std::set::insert (inline)
       2ms  0.04% 58.69%       59ms  1.17%  VertexMesh::Clear
         0     0% 58.69%       59ms  1.17%  std::_Rb_tree::_M_insert_unique
       8ms  0.16% 58.85%       59ms  1.17%  std::num_put::_M_insert_int
         0     0% 58.85%       58ms  1.15%  DifferentialAdhesionPottsUpdateRule::GetCellCellAdhesionEnergy
         0     0% 58.85%       57ms  1.13%  boost::numeric::ublas::vector_assign (inline)
         0     0% 58.85%       56ms  1.11%  std::_Rb_tree::lower_bound (inline)
         0     0% 58.85%       56ms  1.11%  std::map::lower_bound (inline)
       1ms  0.02% 58.87%       55ms  1.09%  tcache_get (inline)
      54ms  1.08% 59.94%       54ms  1.08%  tcache_get_n (inline)
       1ms  0.02% 59.96%       53ms  1.06%  AbstractCellPopulation::GetCellUsingLocationIndex
      52ms  1.04% 61.00%       52ms  1.04%  __memcpy_avx_unaligned_erms
      28ms  0.56% 61.56%       52ms  1.04%  std::_Hashtable::clear
         0     0% 61.56%       52ms  1.04%  std::map::~map (inline)
       3ms  0.06% 61.62%       51ms  1.02%  AbstractCellProperty::IsSame
       1ms  0.02% 61.64%       50ms     1%  PottsMesh::GetMooreNeighbouringNodeIndices
       3ms  0.06% 61.70%       50ms     1%  VertexMeshWriter::GetNextNode
       5ms   0.1% 61.80%       49ms  0.98%  vtkSOADataArrayTemplate::FillTypedComponent
         0     0% 61.80%       48ms  0.96%  std::_Rb_tree::_M_emplace_hint_unique
       7ms  0.14% 61.94%       48ms  0.96%  std::type_info::operator== (inline)
         0     0% 61.94%       48ms  0.96%  vtkDataArray::ComputeRange
      10ms   0.2% 62.13%       48ms  0.96%  vtkDataArray::vtkDataArray
         0     0% 62.13%       46ms  0.92%  DistributedBoxCollection::~DistributedBoxCollection
         0     0% 62.13%       46ms  0.92%  NodesOnlyMesh::ClearBoxCollection (inline)
      26ms  0.52% 62.65%       46ms  0.92%  __cxxabiv1::__si_class_type_info::__do_dyncast
         0     0% 62.65%       45ms   0.9%  std::_Destroy (inline)
         0     0% 62.65%       45ms   0.9%  std::_Destroy_aux::__destroy (inline)
       5ms   0.1% 62.75%       45ms   0.9%  std::_Rb_tree::_M_insert_ (inline)
       6ms  0.12% 62.87%       45ms   0.9%  vtkDataArray::~vtkDataArray
      45ms   0.9% 63.77%       45ms   0.9%  vtkTimeStamp::Modified
      44ms  0.88% 64.64%       44ms  0.88%  __GI___writev
         0     0% 64.64%       44ms  0.88%  std::__basic_file::xsputn_2
      43ms  0.86% 65.50%       44ms  0.88%  vtkObjectBase::Delete
      16ms  0.32% 65.82%       43ms  0.86%  _int_free_merge_chunk
       2ms  0.04% 65.86%       42ms  0.84%  DistributedBoxCollection::SetupLocalBoxesHalfOnly
      42ms  0.84% 66.69%       42ms  0.84%  [libvtkCommonCore-9.3.so.9.3]
      10ms   0.2% 66.89%       42ms  0.84%  vtkAOSDataArrayTemplate::InsertTuple
      15ms   0.3% 67.19%       41ms  0.82%  boost::numeric::ublas::indexing_vector_assign
      40ms   0.8% 67.99%       40ms   0.8%  std::ostream::sentry::sentry
         0     0% 67.99%       38ms  0.76%  _dl_init
         0     0% 67.99%       38ms  0.76%  _dl_start_user
         0     0% 67.99%       38ms  0.76%  call_init (inline)
         0     0% 67.99%       38ms  0.76%  std::_Rb_tree::_Rb_tree_impl::_Rb_tree_impl (inline)
      38ms  0.76% 68.74%       38ms  0.76%  std::_Rb_tree_header::_M_reset (inline)
         0     0% 68.74%       38ms  0.76%  std::_Rb_tree_header::_Rb_tree_header (inline)
         0     0% 68.74%       38ms  0.76%  vtk::detail::smp::vtkSMPToolsImplForTBB
       4ms  0.08% 68.82%       37ms  0.74%  tbb::detail::r1::cancel_group_execution
      36ms  0.72% 69.54%       37ms  0.74%  vtkObject::~vtkObject
      37ms  0.74% 70.28%       37ms  0.74%  vtkObjectBase::~vtkObjectBase
      35ms   0.7% 70.97%       36ms  0.72%  __GI___libc_write
         0     0% 70.97%       36ms  0.72%  std::__basic_file::xsputn
         0     0% 70.97%       36ms  0.72%  std::basic_filebuf::_M_convert_to_external
         0     0% 70.97%       36ms  0.72%  std::basic_filebuf::overflow
      10ms   0.2% 71.17%       36ms  0.72%  vtkAbstractArray::vtkAbstractArray
       2ms  0.04% 71.21%       36ms  0.72%  vtkDoubleArray::New
         0     0% 71.21%       34ms  0.68%  CxxTest::RealWorldDescription::setUp
         0     0% 71.21%       34ms  0.68%  PetscInitialize
         0     0% 71.21%       34ms  0.68%  PetscSetup::setUpWorld
         0     0% 71.21%       34ms  0.68%  PetscSetupUtils::CommonSetup
         0     0% 71.21%       34ms  0.68%  PetscSetupUtils::InitialisePetsc
      34ms  0.68% 71.89%       34ms  0.68%  std::_Rb_tree_increment
         0     0% 71.89%       34ms  0.68%  std::make_unique (inline)
       9ms  0.18% 72.07%       34ms  0.68%  vtkIdList::~vtkIdList
       3ms  0.06% 72.13%       33ms  0.66%  CellProliferativeTypesWriter::GetCellDataForVtkOutput
         0     0% 72.13%       33ms  0.66%  PMPI_Init_thread
         0     0% 72.13%       33ms  0.66%  VtkMeshWriter::MakeVtkMesh
      33ms  0.66% 72.79%       33ms  0.66%  __memset_avx2_unaligned_erms
         0     0% 72.79%       33ms  0.66%  ompi_mpi_init
         0     0% 72.79%       32ms  0.64%  Cell::GetCellId
       1ms  0.02% 72.81%       31ms  0.62%  CellIdWriter::GetCellDataForVtkOutput
       1ms  0.02% 72.83%       31ms  0.62%  boost::serialization::singleton::get_instance
      31ms  0.62% 73.44%       31ms  0.62%  std::codecvt::do_always_noconv
      31ms  0.62% 74.06%       31ms  0.62%  tcache_put (inline)
         0     0% 74.06%       30ms   0.6%  PottsMesh::GetVonNeumannNeighbouringNodeIndices
      30ms   0.6% 74.66%       30ms   0.6%  boost::numeric::ublas::c_vector::operator()
       4ms  0.08% 74.74%       30ms   0.6%  vtk::detail::smp::vtkSMPToolsImpl::For
       5ms   0.1% 74.84%       29ms  0.58%  __find_specmb (inline)
         0     0% 74.84%       29ms  0.58%  boost::serialization::detail::singleton_wrapper::singleton_wrapper (inline)
       1ms  0.02% 74.86%       28ms  0.56%  DistributedBoxCollection::IsOwned
       3ms  0.06% 74.92%       28ms  0.56%  VertexMeshWriter::GetNextElement
       1ms  0.02% 74.94%       28ms  0.56%  std::default_delete::operator() (inline)
       1ms  0.02% 74.96%       28ms  0.56%  std::less::operator() (inline)
      24ms  0.48% 75.43%       28ms  0.56%  std::num_put::do_put
         0     0% 75.43%       28ms  0.56%  std::unique_ptr::~unique_ptr (inline)
       2ms  0.04% 75.47%       28ms  0.56%  vtkDataArrayPrivate::DoComputeScalarRange
      16ms  0.32% 75.79%       27ms  0.54%  DistributedBoxCollection::CalculateContainingBox (inline)
      27ms  0.54% 76.33%       27ms  0.54%  Node::GetIndex
       1ms  0.02% 76.35%       27ms  0.54%  _IO_new_file_fopen
         0     0% 76.35%       27ms  0.54%  _IO_new_fopen
         0     0% 76.35%       27ms  0.54%  __fopen_internal (inline)
         0     0% 76.35%       27ms  0.54%  std::basic_filebuf::open
      27ms  0.54% 76.89%       27ms  0.54%  std::operator< (inline)
      26ms  0.52% 77.40%       27ms  0.54%  vtkDataArray::Modified
       1ms  0.02% 77.42%       27ms  0.54%  vtkDataArrayPrivate::DoComputeVectorRange
      27ms  0.54% 77.96%       27ms  0.54%  vtkObjectBase::vtkObjectBase
         0     0% 77.96%       26ms  0.52%  __GI__IO_file_open
       1ms  0.02% 77.98%       26ms  0.52%  std::_Rb_tree_const_iterator::operator++ (inline)
      26ms  0.52% 78.50%       26ms  0.52%  std::_Rb_tree_insert_and_rebalance
         0     0% 78.50%       26ms  0.52%  std::__basic_file::open
         0     0% 78.50%       26ms  0.52%  vtkXMLUnstructuredDataWriter::WriteHeader
