File: TestChasteBuildInfo
Type: cpu
Showing nodes accounting for 35ms, 100% of 35ms total
      flat  flat%   sum%        cum   cum%
         0     0%     0%       33ms 94.29%  CxxTest::ErrorFormatter::run (inline)
         0     0%     0%       33ms 94.29%  CxxTest::TestRunner::runAllTests (inline)
         0     0%     0%       33ms 94.29%  CxxTest::TestRunner::runWorld (inline)
         0     0%     0%       33ms 94.29%  __libc_start_call_main
         0     0%     0%       33ms 94.29%  __libc_start_main_impl
         0     0%     0%       33ms 94.29%  _start
         0     0%     0%       33ms 94.29%  main
         0     0%     0%       30ms 85.71%  CxxTest::RealWorldDescription::setUp
         0     0%     0%       30ms 85.71%  PMPI_Init_thread
         0     0%     0%       30ms 85.71%  PetscInitialize
         0     0%     0%       30ms 85.71%  PetscSetup::setUpWorld
         0     0%     0%       30ms 85.71%  PetscSetupUtils::CommonSetup
         0     0%     0%       30ms 85.71%  PetscSetupUtils::InitialisePetsc
         0     0%     0%       30ms 85.71%  ompi_mpi_init
       2ms  5.71%  5.71%       25ms 71.43%  <unknown>
         0     0%  5.71%       19ms 54.29%  orte_init
         0     0%  5.71%       14ms 40.00%  mca_base_framework_open
         0     0%  5.71%       13ms 37.14%  mca_base_framework_components_register
         0     0%  5.71%       13ms 37.14%  mca_base_framework_register
         0     0%  5.71%       12ms 34.29%  __GI__dl_catch_exception
         0     0%  5.71%       12ms 34.29%  _dl_catch_error
         0     0%  5.71%       12ms 34.29%  _dlerror_run
         0     0%  5.71%       12ms 34.29%  hwloc_topology_load
         0     0%  5.71%       11ms 31.43%  ___dlopen
         0     0%  5.71%       11ms 31.43%  _dl_open
         0     0%  5.71%       11ms 31.43%  dl_open_worker
         0     0%  5.71%       11ms 31.43%  dlopen_doit
         0     0%  5.71%       11ms 31.43%  dlopen_implementation (inline)
         0     0%  5.71%       11ms 31.43%  hwloc_linux_get_tid_last_cpu_location
         0     0%  5.71%       11ms 31.43%  opal_stackframe_output
         0     0%  5.71%       10ms 28.57%  mca_base_component_find
         0     0%  5.71%       10ms 28.57%  mca_base_component_repository_open
         0     0%  5.71%        8ms 22.86%  dl_open_worker_begin
         0     0%  5.71%        6ms 17.14%  _dl_map_object
         0     0%  5.71%        5ms 14.29%  mca_base_framework_components_open
         0     0%  5.71%        5ms 14.29%  mca_topo_base_dist_graph_neighbors_count
         0     0%  5.71%        5ms 14.29%  opal_hwloc_base_get_topology
         0     0%  5.71%        5ms 14.29%  orte_ess_base_proc_binding
         0     0%  5.71%        4ms 11.43%  XOpenDisplay
         0     0%  5.71%        4ms 11.43%  [hwloc_gl.so]
         0     0%  5.71%        4ms 11.43%  [libxcb.so.1.1.0]
         0     0%  5.71%        4ms 11.43%  _XConnectXCB
         0     0%  5.71%        4ms 11.43%  _dl_map_object_deps
         0     0%  5.71%        4ms 11.43%  openaux
         0     0%  5.71%        4ms 11.43%  xcb_connect_to_display_with_auth_info
         0     0%  5.71%        3ms  8.57%  CxxTest::RealWorldDescription::tearDown
         0     0%  5.71%        3ms  8.57%  PetscFinalize
         0     0%  5.71%        3ms  8.57%  PetscSetup::tearDownWorld
         0     0%  5.71%        3ms  8.57%  PetscSetupUtils::CommonFinalize
       3ms  8.57% 14.29%        3ms  8.57%  __GI___clock_nanosleep
       3ms  8.57% 22.86%        3ms  8.57%  __GI___libc_read
         0     0% 22.86%        3ms  8.57%  __GI___nanosleep
       3ms  8.57% 31.43%        3ms  8.57%  __libc_openat64
         0     0% 31.43%        3ms  8.57%  _dl_init
         0     0% 31.43%        3ms  8.57%  call_init (inline)
         0     0% 31.43%        3ms  8.57%  ompi_mpi_finalize
       3ms  8.57% 40.00%        3ms  8.57%  strcmp
         0     0% 40.00%        3ms  8.57%  usleep
         0     0% 40.00%        2ms  5.71%  __GI___resolv_context_get
         0     0% 40.00%        2ms  5.71%  __GI_getaddrinfo
         0     0% 40.00%        2ms  5.71%  _dl_lookup_symbol_x
         0     0% 40.00%        2ms  5.71%  _dl_map_object_from_fd
         0     0% 40.00%        2ms  5.71%  _dl_open_relocate_one_object (inline)
         0     0% 40.00%        2ms  5.71%  _dl_relocate_object
         0     0% 40.00%        2ms  5.71%  clone3
       1ms  2.86% 42.86%        2ms  5.71%  context_get (inline)
       2ms  5.71% 48.57%        2ms  5.71%  do_lookup_x
         0     0% 48.57%        2ms  5.71%  elf_dynamic_do_Rela (inline)
