File: TestChasteBuildInfo
Type: cpu
Showing nodes accounting for 33ms, 100% of 33ms total
      flat  flat%   sum%        cum   cum%
         0     0%     0%       31ms 93.94%  CxxTest::ErrorFormatter::run (inline)
         0     0%     0%       31ms 93.94%  CxxTest::TestRunner::runAllTests (inline)
         0     0%     0%       31ms 93.94%  CxxTest::TestRunner::runWorld (inline)
         0     0%     0%       31ms 93.94%  __libc_start_call_main
         0     0%     0%       31ms 93.94%  __libc_start_main_impl
         0     0%     0%       31ms 93.94%  _start
         0     0%     0%       31ms 93.94%  main
       2ms  6.06%  6.06%       29ms 87.88%  <unknown>
         0     0%  6.06%       28ms 84.85%  CxxTest::RealWorldDescription::setUp
         0     0%  6.06%       28ms 84.85%  PMPI_Init_thread
         0     0%  6.06%       28ms 84.85%  PetscInitialize
         0     0%  6.06%       28ms 84.85%  PetscSetup::setUpWorld
         0     0%  6.06%       28ms 84.85%  PetscSetupUtils::CommonSetup
         0     0%  6.06%       28ms 84.85%  PetscSetupUtils::InitialisePetsc
         0     0%  6.06%       28ms 84.85%  ompi_mpi_init
         0     0%  6.06%       20ms 60.61%  orte_init
         0     0%  6.06%       15ms 45.45%  hwloc_topology_load
       1ms  3.03%  9.09%       13ms 39.39%  hwloc_linux_get_tid_last_cpu_location
         0     0%  9.09%       10ms 30.30%  __GI__dl_catch_exception
         0     0%  9.09%       10ms 30.30%  _dl_catch_error
         0     0%  9.09%       10ms 30.30%  _dlerror_run
         0     0%  9.09%        9ms 27.27%  mca_base_framework_open
         0     0%  9.09%        9ms 27.27%  mca_base_framework_register
         0     0%  9.09%        8ms 24.24%  ___dlopen
         0     0%  9.09%        8ms 24.24%  _dl_open
         0     0%  9.09%        8ms 24.24%  dl_open_worker
         0     0%  9.09%        8ms 24.24%  dlopen_doit
         0     0%  9.09%        8ms 24.24%  dlopen_implementation (inline)
         0     0%  9.09%        8ms 24.24%  mca_base_framework_components_register
         0     0%  9.09%        8ms 24.24%  opal_stackframe_output
       6ms 18.18% 27.27%        6ms 18.18%  __GI___libc_read
         0     0% 27.27%        6ms 18.18%  dl_open_worker_begin
         0     0% 27.27%        6ms 18.18%  mca_base_component_find
         0     0% 27.27%        6ms 18.18%  mca_base_component_repository_open
         0     0% 27.27%        5ms 15.15%  opal_hwloc_base_get_topology
         0     0% 27.27%        5ms 15.15%  orte_ess_base_proc_binding
         0     0% 27.27%        4ms 12.12%  _dl_open_relocate_one_object (inline)
         0     0% 27.27%        4ms 12.12%  _dl_relocate_object
         0     0% 27.27%        4ms 12.12%  mca_base_framework_components_open
         0     0% 27.27%        4ms 12.12%  mca_topo_base_dist_graph_neighbors_count
         0     0% 27.27%        3ms  9.09%  CxxTest::RealWorldDescription::tearDown
         0     0% 27.27%        3ms  9.09%  PetscFinalize
         0     0% 27.27%        3ms  9.09%  PetscSetup::tearDownWorld
         0     0% 27.27%        3ms  9.09%  PetscSetupUtils::CommonFinalize
         0     0% 27.27%        3ms  9.09%  _dl_lookup_symbol_x
       3ms  9.09% 36.36%        3ms  9.09%  do_lookup_x
         0     0% 36.36%        3ms  9.09%  elf_dynamic_do_Rela (inline)
         0     0% 36.36%        3ms  9.09%  elf_machine_rela (inline)
         0     0% 36.36%        3ms  9.09%  mca_base_var_group_register
         0     0% 36.36%        3ms  9.09%  mca_base_var_register
         0     0% 36.36%        3ms  9.09%  ompi_mpi_finalize
         0     0% 36.36%        3ms  9.09%  resolve_map (inline)
         0     0% 36.36%        2ms  6.06%  XOpenDisplay
         0     0% 36.36%        2ms  6.06%  [hwloc_gl.so]
         0     0% 36.36%        2ms  6.06%  [libxcb.so.1.1.0]
         0     0% 36.36%        2ms  6.06%  _XConnectXCB
       2ms  6.06% 42.42%        2ms  6.06%  __GI___clock_nanosleep
         0     0% 42.42%        2ms  6.06%  __GI___nanosleep
         0     0% 42.42%        2ms  6.06%  __dlclose
         0     0% 42.42%        2ms  6.06%  _dl_close
         0     0% 42.42%        2ms  6.06%  _dl_close_worker (inline)
         0     0% 42.42%        2ms  6.06%  _dl_init
       1ms  3.03% 45.45%        2ms  6.06%  _dl_map_object_deps
       1ms  3.03% 48.48%        2ms  6.06%  _dl_runtime_resolve_xsavec
         0     0% 48.48%        2ms  6.06%  _dl_sort_maps
         0     0% 48.48%        2ms  6.06%  _dl_sort_maps_dfs (inline)
         0     0% 48.48%        2ms  6.06%  call_init (inline)
         0     0% 48.48%        2ms  6.06%  clone3
       2ms  6.06% 54.55%        2ms  6.06%  dfs_traversal (inline)
         0     0% 54.55%        2ms  6.06%  event_base_loop
         0     0% 54.55%        2ms  6.06%  event_del_nolock_
         0     0% 54.55%        2ms  6.06%  hwloc_alloc_setup_object
         0     0% 54.55%        2ms  6.06%  hwloc_backend_enable
         0     0% 54.55%        2ms  6.06%  hwloc_topology_destroy
         0     0% 54.55%        2ms  6.06%  hwloc_topology_free_group_object
       1ms  3.03% 57.58%        2ms  6.06%  hwloc_topology_get_allowed_nodeset
         0     0% 57.58%        2ms  6.06%  mca_base_component_repository_release
         0     0% 57.58%        2ms  6.06%  mca_base_component_var_register
         0     0% 57.58%        2ms  6.06%  mca_base_components_close
         0     0% 57.58%        2ms  6.06%  mca_base_framework_close
         0     0% 57.58%        2ms  6.06%  start_thread
         0     0% 57.58%        2ms  6.06%  usleep
         0     0% 57.58%        1ms  3.03%  [hwloc_pci.so]
         0     0% 57.58%        1ms  3.03%  [libpciaccess.so.0.11.1]
         0     0% 57.58%        1ms  3.03%  __GI__Fork
         0     0% 57.58%        1ms  3.03%  __GI___libc_free
       1ms  3.03% 60.61%        1ms  3.03%  __GI___libc_malloc
         0     0% 60.61%        1ms  3.03%  __GI___pthread_mutex_unlock_usercnt (inline)
       1ms  3.03% 63.64%        1ms  3.03%  __GI_mprotect
         0     0% 63.64%        1ms  3.03%  ___pthread_mutex_unlock
         0     0% 63.64%        1ms  3.03%  ___snprintf_chk
         0     0% 63.64%        1ms  3.03%  __isoc23_fscanf
       1ms  3.03% 66.67%        1ms  3.03%  __libc_connect
         0     0% 66.67%        1ms  3.03%  __libc_fork
       1ms  3.03% 69.70%        1ms  3.03%  __libc_openat64
       1ms  3.03% 72.73%        1ms  3.03%  __memcpy_avx512_unaligned_erms
       1ms  3.03% 75.76%        1ms  3.03%  __printf_buffer
       1ms  3.03% 78.79%        1ms  3.03%  __strlen_evex
       1ms  3.03% 81.82%        1ms  3.03%  __strncat_chk
       1ms  3.03% 84.85%        1ms  3.03%  __vfscanf_internal
         0     0% 84.85%        1ms  3.03%  __vsnprintf_internal
         0     0% 84.85%        1ms  3.03%  _dl_fixup
       1ms  3.03% 87.88%        1ms  3.03%  _dl_map_object
         0     0% 87.88%        1ms  3.03%  _dl_protect_relro (inline)
       1ms  3.03% 90.91%        1ms  3.03%  _int_free
       1ms  3.03% 93.94%        1ms  3.03%  arch_fork (inline)
         0     0% 93.94%        1ms  3.03%  elf_ifunc_invoke (inline)
         0     0% 93.94%        1ms  3.03%  gzgets
       1ms  3.03% 96.97%        1ms  3.03%  lll_mutex_unlock_optimized (inline)
         0     0% 96.97%        1ms  3.03%  mca_base_select
         0     0% 96.97%        1ms  3.03%  mca_base_var_generate_full_name4
         0     0% 96.97%        1ms  3.03%  mca_bml_base_init
         0     0% 96.97%        1ms  3.03%  mca_btl_base_select
         0     0% 96.97%        1ms  3.03%  mca_vprotocol_base_set_include_list
         0     0% 96.97%        1ms  3.03%  opal_dl_base_close
         0     0% 96.97%        1ms  3.03%  opal_finalize
         0     0% 96.97%        1ms  3.03%  opal_pmix_base_select
         0     0% 96.97%        1ms  3.03%  opal_pointer_array_add
         0     0% 96.97%        1ms  3.03%  openaux
         0     0% 96.97%        1ms  3.03%  orte_finalize
         0     0% 96.97%        1ms  3.03%  pci_get_strings
         0     0% 96.97%        1ms  3.03%  strrchr_ifunc
       1ms  3.03%   100%        1ms  3.03%  strrchr_ifunc_selector (inline)
         0     0%   100%        1ms  3.03%  xcb_connect_to_display_with_auth_info
