File: TestRepresentativePottsBasedOnLatticeSimulation
Type: cpu
Showing nodes accounting for 3929ms, 79.53% of 4940ms total
Dropped 782 nodes (cum <= 24.70ms)
      flat  flat%   sum%        cum   cum%
       6ms  0.12%  4.05%      614ms 12.43%  vtkQuad::vtkQuad
     201ms  4.07%  8.12%      604ms 12.23%  __GI___libc_malloc
       1ms  0.02%  8.14%      596ms 12.06%  vtkXMLWriterBase::Write
         0     0%  8.14%      595ms 12.04%  vtkStreamingDemandDrivenPipeline::Update
       4ms 0.081%  8.22%      593ms 12.00%  vtkLine::New
         0     0%  8.22%      591ms 11.96%  vtkStreamingDemandDrivenPipeline::ProcessRequest
         0     0%  8.22%      590ms 11.94%  vtkDemandDrivenPipeline::ProcessRequest
         0     0%  8.22%      587ms 11.88%  vtkDemandDrivenPipeline::ExecuteData
         0     0%  8.22%      587ms 11.88%  vtkExecutive::CallAlgorithm
         0     0%  8.22%      584ms 11.82%  vtkCompositeDataPipeline::ExecuteData
         0     0%  8.22%      584ms 11.82%  vtkXMLUnstructuredDataWriter::ProcessRequest
      14ms  0.28%  8.50%      577ms 11.68%  vtkLine::vtkLine
       1ms  0.02%  8.52%      548ms 11.09%  vtkTriangle::New
       7ms  0.14%  8.66%      535ms 10.83%  vtkTriangle::vtkTriangle
         0     0%  8.66%      522ms 10.57%  vtkXMLUnstructuredDataWriter::WriteAPiece
         0     0%  8.66%      522ms 10.57%  vtkXMLUnstructuredGridWriter::WriteAppendedPieceData
     155ms  3.14% 11.80%      514ms 10.40%  __GI___libc_free
      10ms   0.2% 12.00%      472ms  9.55%  std::__cxx11::collate::do_transform
      27ms  0.55% 12.55%      463ms  9.37%  vtkPoints::SetDataType
       1ms  0.02% 12.57%      462ms  9.35%  vtkXMLWriter::WriteBinaryData
         0     0% 12.57%      451ms  9.13%  vtkXMLWriter::WriteBinaryDataInternal
       1ms  0.02% 12.59%      450ms  9.11%  vtkXMLWriter::WriteBinaryDataBlock
         0     0% 12.59%      448ms  9.07%  vtkXMLUnstructuredDataWriter::WriteAppendedPieceData
       6ms  0.12% 12.71%      444ms  8.99%  ___vsnprintf
         0     0% 12.71%      438ms  8.87%  __vsnprintf_internal (inline)
      58ms  1.17% 13.89%      425ms  8.60%  __printf_buffer
       1ms  0.02% 13.91%      387ms  7.83%  vtkPolygon::~vtkPolygon
       1ms  0.02% 13.93%      362ms  7.33%  AbstractTetrahedralMeshWriter::WriteFilesUsingMesh
         0     0% 13.93%      358ms  7.25%  VtkMeshWriter::WriteFiles
     209ms  4.23% 18.16%      357ms  7.23%  _int_free
       1ms  0.02% 18.18%      340ms  6.88%  __printf_fp_spec (inline)
     221ms  4.47% 22.65%      340ms  6.88%  _int_malloc
      16ms  0.32% 22.98%      339ms  6.86%  __printf_fp_l_buffer
         0     0% 22.98%      327ms  6.62%  vtkXMLWriter::WritePointsAppendedData
     180ms  3.64% 26.62%      310ms  6.28%  __printf_fp_buffer_1
         0     0% 26.62%      308ms  6.23%  OnLatticeSimulation::UpdateCellLocationsAndTopology
       4ms 0.081% 26.70%      308ms  6.23%  PottsBasedCellPopulation::UpdateCellLocations
       6ms  0.12% 26.82%      303ms  6.13%  vtkCell::~vtkCell
       3ms 0.061% 26.88%      281ms  5.69%  std::__new_allocator::deallocate (inline)
         0     0% 26.88%      280ms  5.67%  std::allocator_traits::deallocate (inline)
      59ms  1.19% 28.08%      260ms  5.26%  vtkAOSDataArrayTemplate::vtkAOSDataArrayTemplate
      37ms  0.75% 28.83%      258ms  5.22%  std::__new_allocator::allocate (inline)
         0     0% 28.83%      257ms  5.20%  std::allocator_traits::allocate (inline)
         0     0% 28.83%      234ms  4.74%  vtkXMLWriter::WriteCompressionBlock
       5ms   0.1% 28.93%      225ms  4.55%  vtkBase64OutputStream::Write
         0     0% 28.93%      223ms  4.51%  tbb::detail::r1::parallel_pipeline
      21ms  0.43% 29.35%      220ms  4.45%  vtkBase64OutputStream::EncodeTriplet
         0     0% 29.35%      220ms  4.45%  vtkDataCompressor::Compress
         0     0% 29.35%      219ms  4.43%  compress2
         0     0% 29.35%      219ms  4.43%  vtkZLibDataCompressor::CompressBuffer
         0     0% 29.35%      215ms  4.35%  deflate
         0     0% 29.35%      214ms  4.33%  clone3
      57ms  1.15% 30.51%      214ms  4.33%  crc32
         0     0% 30.51%      214ms  4.33%  start_thread
      75ms  1.52% 32.02%      214ms  4.33%  tbb::detail::r1::wait_bounded_queue_monitor
         0     0% 32.02%      213ms  4.31%  tbb::detail::r1::reset
       8ms  0.16% 32.19%      201ms  4.07%  vtkPoints::~vtkPoints
      65ms  1.32% 33.50%      191ms  3.87%  std::_Rb_tree::_M_erase
       5ms   0.1% 33.60%      190ms  3.85%  std::_Rb_tree::~_Rb_tree (inline)
         0     0% 33.60%      189ms  3.83%  VertexMesh::~VertexMesh
         0     0% 33.60%      183ms  3.70%  vtkQuad::~vtkQuad
      61ms  1.23% 34.84%      181ms  3.66%  std::ostream::write
      13ms  0.26% 35.10%      177ms  3.58%  std::_Rb_tree::_Rb_tree
         0     0% 35.10%      177ms  3.58%  std::set::set (inline)
      95ms  1.92% 37.02%      173ms  3.50%  malloc_consolidate
       3ms 0.061% 37.09%      170ms  3.44%  NodesOnlyMesh::ConstructNodesWithoutMesh
       5ms   0.1% 37.19%      167ms  3.38%  std::_Vector_base::_M_deallocate (inline)
         0     0% 37.19%      166ms  3.36%  std::_Rb_tree::_M_create_node (inline)
       3ms 0.061% 37.25%      165ms  3.34%  vtkTriangle::~vtkTriangle
       3ms 0.061% 37.31%      164ms  3.32%  vtkIdList::AllocateInternal
       1ms  0.02% 37.33%      163ms  3.30%  VertexMesh::VertexMesh
         0     0% 37.33%      159ms  3.22%  std::_Rb_tree::_M_get_node (inline)
      10ms   0.2% 37.53%      158ms  3.20%  vtkFloatArray::New
       1ms  0.02% 37.55%      156ms  3.16%  vtkTypeFloat64Array::~vtkTypeFloat64Array
       1ms  0.02% 37.57%      154ms  3.12%  NodeLocationWriter::VisitAnyPopulation
       5ms   0.1% 37.67%      153ms  3.10%  vtkDataArray::CreateDataArray
       4ms 0.081% 37.75%      152ms  3.08%  AdhesionPottsUpdateRule::EvaluateHamiltonianContribution
     144ms  2.91% 40.67%      150ms  3.04%  [libz.so.1.3]
         0     0% 40.67%      149ms  3.02%  std::vector::~vector (inline)
         0     0% 40.67%      146ms  2.96%  std::_Rb_tree::_Alloc_node::operator() (inline)
         0     0% 40.67%      143ms  2.89%  vtkLine::GetParametricCenter
         0     0% 40.67%      142ms  2.87%  VertexMesh::GenerateEdgesFromElements (inline)
         0     0% 40.67%      141ms  2.85%  EdgeHelper::~EdgeHelper (inline)
       4ms 0.081% 40.75%      141ms  2.85%  MutableElement::BuildEdges
     139ms  2.81% 43.56%      139ms  2.81%  __GI_sched_yield
      56ms  1.13% 44.70%      137ms  2.77%  std::basic_filebuf::xsputn
       4ms 0.081% 44.78%      137ms  2.77%  vtkTypeFloat64Array::New
       2ms  0.04% 44.82%      135ms  2.73%  vtkFloatArray::~vtkFloatArray
       1ms  0.02% 44.84%      134ms  2.71%  vtkDoubleArray::vtkDoubleArray
         0     0% 44.84%      133ms  2.69%  std::set::~set (inline)
      10ms   0.2% 45.04%      131ms  2.65%  std::_Rb_tree::_M_copy (inline)
       8ms  0.16% 45.20%      131ms  2.65%  std::vector::_M_default_append
       3ms 0.061% 45.26%      130ms  2.63%  vtkFloatArray::vtkFloatArray
       1ms  0.02% 45.28%      129ms  2.61%  std::_Vector_base::~_Vector_base (inline)
       3ms 0.061% 45.34%      122ms  2.47%  vtkTypeFloat64Array::vtkTypeFloat64Array
       2ms  0.04% 45.38%      121ms  2.45%  EdgeHelper::GetEdgeFromNodes
         0     0% 45.38%      120ms  2.43%  std::_Rb_tree::_M_drop_node (inline)
      11ms  0.22% 45.61%      118ms  2.39%  std::_Rb_tree::_M_clone_node (inline)
         0     0% 45.61%      118ms  2.39%  std::_Rb_tree::_M_put_node (inline)
         0     0% 45.61%      118ms  2.39%  vtkXMLWriter::WritePointDataAppendedData
         0     0% 45.61%      117ms  2.37%  CellPropertyCollection::GetPropertiesType (inline)
     107ms  2.17% 47.77%      107ms  2.17%  __strcmp_avx2
      43ms  0.87% 48.64%      107ms  2.17%  std::__ostream_insert
         0     0% 48.64%      106ms  2.15%  vtkIdList::Allocate
       2ms  0.04% 48.68%      105ms  2.13%  std::operator<< (inline)
       5ms   0.1% 48.79%      104ms  2.11%  std::map::operator[] (partial-inline)
       6ms  0.12% 48.91%      102ms  2.06%  _int_free_maybe_consolidate
     102ms  2.06% 50.97%      102ms  2.06%  unlink_chunk
       2ms  0.04% 51.01%      100ms  2.02%  std::_Vector_base::_M_allocate (inline)
      60ms  1.21% 52.23%       97ms  1.96%  vtkObjectBase::UnRegisterInternal
         0     0% 52.23%       96ms  1.94%  AbstractCellProperty::IsSubType (inline)
      19ms  0.38% 52.61%       96ms  1.94%  __dynamic_cast
      18ms  0.36% 52.98%       95ms  1.92%  vtkObject::vtkObject
         0     0% 52.98%       92ms  1.86%  LegacyCellProliferativeTypesWriter::GetCellDataForVtkOutput
      59ms  1.19% 54.17%       88ms  1.78%  std::basic_streambuf::xsputn
       5ms   0.1% 54.27%       88ms  1.78%  vtkIdList::New
      13ms  0.26% 54.53%       87ms  1.76%  vtkAOSDataArrayTemplate::DataElementChanged
       2ms  0.04% 54.57%       87ms  1.76%  vtkDoubleArray::~vtkDoubleArray
      45ms  0.91% 55.49%       86ms  1.74%  vtkTypeFloat64Array::PrintSelf
         0     0% 55.49%       84ms  1.70%  Cell::HasCellProperty (inline)
       3ms 0.061% 55.55%       84ms  1.70%  CellPropertyCollection::HasProperty
       4ms 0.081% 55.63%       79ms  1.60%  AbstractCellProperty::IsType (inline)
      45ms  0.91% 56.54%       79ms  1.60%  hack_digit
       3ms 0.061% 56.60%       77ms  1.56%  std::vector::push_back (inline)
         0     0% 56.60%       74ms  1.50%  vtkXMLUnstructuredDataWriter::WriteCellsAppendedDataWorker
      19ms  0.38% 56.98%       72ms  1.46%  std::_Rb_tree::_M_lower_bound (inline)
         0     0% 56.98%       71ms  1.44%  std::set::insert (inline)
       1ms  0.02% 57.00%       70ms  1.42%  std::_Rb_tree::_M_insert_unique
         0     0% 57.00%       69ms  1.40%  NodesOnlyMesh::SetUpBoxCollection
         0     0% 57.00%       64ms  1.30%  Cell::GetCellProliferativeType
       3ms 0.061% 57.06%       62ms  1.26%  AbstractCellPopulation::GetCellUsingLocationIndex
      25ms  0.51% 57.57%       62ms  1.26%  __cxxabiv1::__si_class_type_info::__do_dyncast
      10ms   0.2% 57.77%       59ms  1.19%  AbstractCellProperty::IsSame
         0     0% 57.77%       59ms  1.19%  tcache_get (inline)
      59ms  1.19% 58.97%       59ms  1.19%  tcache_get_n (inline)
       9ms  0.18% 59.15%       58ms  1.17%  std::vector::_M_realloc_insert
      10ms   0.2% 59.35%       57ms  1.15%  boost::numeric::ublas::c_vector::c_vector (inline)
         0     0% 59.35%       57ms  1.15%  std::map::~map (inline)
      11ms  0.22% 59.57%       57ms  1.15%  vtkSOADataArrayTemplate::FillTypedComponent
      17ms  0.34% 59.92%       56ms  1.13%  vtkObject::Modified
         0     0% 59.92%       55ms  1.11%  NodesOnlyMesh::~NodesOnlyMesh
      13ms  0.26% 60.18%       55ms  1.11%  std::num_put::_M_insert_int
      54ms  1.09% 61.28%       54ms  1.09%  __memcpy_avx_unaligned_erms
         0     0% 61.28%       53ms  1.07%  PottsMesh::GetMooreNeighbouringNodeIndices
         0     0% 61.28%       53ms  1.07%  std::_Rb_tree::lower_bound (inline)
         0     0% 61.28%       53ms  1.07%  std::map::lower_bound (inline)
       6ms  0.12% 61.40%       51ms  1.03%  std::_Rb_tree::_M_insert_ (inline)
         0     0% 61.40%       50ms  1.01%  vtkDataArray::ComputeRange
      49ms  0.99% 62.39%       50ms  1.01%  vtkObjectBase::Delete
         0     0% 62.39%       49ms  0.99%  DifferentialAdhesionPottsUpdateRule::GetCellCellAdhesionEnergy
      28ms  0.57% 62.96%       49ms  0.99%  std::_Hashtable::clear
      13ms  0.26% 63.22%       49ms  0.99%  std::type_info::operator== (inline)
       2ms  0.04% 63.26%       48ms  0.97%  VertexMesh::Clear
      47ms  0.95% 64.21%       47ms  0.95%  __GI___writev
       2ms  0.04% 64.25%       47ms  0.95%  boost::numeric::ublas::vector_assign (inline)
         0     0% 64.25%       47ms  0.95%  std::__basic_file::xsputn_2
       4ms 0.081% 64.33%       47ms  0.95%  vtkDataArray::vtkDataArray
         0     0% 64.33%       46ms  0.93%  std::_Rb_tree::_M_emplace_hint_unique
      46ms  0.93% 65.26%       46ms  0.93%  vtkObjectBase::~vtkObjectBase
       1ms  0.02% 65.28%       43ms  0.87%  std::basic_filebuf::overflow
       1ms  0.02% 65.30%       42ms  0.85%  std::__basic_file::xsputn
         0     0% 65.30%       42ms  0.85%  std::basic_filebuf::_M_convert_to_external
       4ms 0.081% 65.38%       40ms  0.81%  VertexMeshWriter::GetNextNode
      40ms  0.81% 66.19%       40ms  0.81%  __GI___libc_write
       4ms 0.081% 66.28%       40ms  0.81%  vtkAOSDataArrayTemplate::InsertTuple
      10ms   0.2% 66.48%       40ms  0.81%  vtkAbstractArray::vtkAbstractArray
         0     0% 66.48%       39ms  0.79%  vtk::detail::smp::vtkSMPToolsImplForTBB
      39ms  0.79% 67.27%       39ms  0.79%  vtkTimeStamp::Modified
      38ms  0.77% 68.04%       38ms  0.77%  [libvtkCommonCore-9.3.so.9.3]
         0     0% 68.04%       38ms  0.77%  _dl_init
         0     0% 68.04%       38ms  0.77%  _dl_start_user
         0     0% 68.04%       38ms  0.77%  call_init (inline)
      38ms  0.77% 68.81%       38ms  0.77%  std::ostream::sentry::sentry
       1ms  0.02% 68.83%       38ms  0.77%  vtkDataArrayPrivate::DoComputeVectorRange
      12ms  0.24% 69.07%       37ms  0.75%  boost::numeric::ublas::indexing_vector_assign
      23ms  0.47% 69.53%       36ms  0.73%  DistributedBoxCollection::CalculateContainingBox (inline)
         0     0% 69.53%       36ms  0.73%  DistributedBoxCollection::IsOwned
       2ms  0.04% 69.57%       36ms  0.73%  DistributedBoxCollection::SetupLocalBoxesHalfOnly
         0     0% 69.57%       36ms  0.73%  DistributedBoxCollection::~DistributedBoxCollection
         0     0% 69.57%       36ms  0.73%  NodesOnlyMesh::ClearBoxCollection (inline)
       7ms  0.14% 69.72%       36ms  0.73%  vtkIdList::~vtkIdList
       1ms  0.02% 69.74%       35ms  0.71%  std::less::operator() (inline)
       3ms 0.061% 69.80%       35ms  0.71%  tbb::detail::r1::cancel_group_execution
       9ms  0.18% 69.98%       35ms  0.71%  vtk::detail::smp::vtkSMPToolsImpl::For
       3ms 0.061% 70.04%       34ms  0.69%  <unknown>
         0     0% 70.04%       34ms  0.69%  Cell::GetCellId
         0     0% 70.04%       34ms  0.69%  CxxTest::RealWorldDescription::setUp
         0     0% 70.04%       34ms  0.69%  PMPI_Init_thread
         0     0% 70.04%       34ms  0.69%  PetscInitialize
         0     0% 70.04%       34ms  0.69%  PetscSetup::setUpWorld
         0     0% 70.04%       34ms  0.69%  PetscSetupUtils::CommonSetup
         0     0% 70.04%       34ms  0.69%  PetscSetupUtils::InitialisePetsc
         0     0% 70.04%       34ms  0.69%  ompi_mpi_init
         0     0% 70.04%       34ms  0.69%  std::basic_filebuf::open
      34ms  0.69% 70.73%       34ms  0.69%  std::codecvt::do_always_noconv
      28ms  0.57% 71.30%       34ms  0.69%  std::num_put::do_put
      34ms  0.69% 71.98%       34ms  0.69%  std::operator< (inline)
      32ms  0.65% 72.63%       34ms  0.69%  vtkObject::~vtkObject
         0     0% 72.63%       33ms  0.67%  CellProliferativeTypesWriter::GetCellDataForVtkOutput
         0     0% 72.63%       33ms  0.67%  std::_Rb_tree::_Rb_tree_impl::_Rb_tree_impl (inline)
      33ms  0.67% 73.30%       33ms  0.67%  std::_Rb_tree_header::_M_reset (inline)
         0     0% 73.30%       33ms  0.67%  std::_Rb_tree_header::_Rb_tree_header (inline)
         0     0% 73.30%       32ms  0.65%  vtkDataArrayPrivate::DoComputeScalarRange
      27ms  0.55% 73.85%       32ms  0.65%  vtkObject::ObjectFinalize
         0     0% 73.85%       31ms  0.63%  CellIdWriter::GetCellDataForVtkOutput
         0     0% 73.85%       31ms  0.63%  _IO_new_file_fopen
         0     0% 73.85%       31ms  0.63%  _IO_new_fopen
         0     0% 73.85%       31ms  0.63%  __GI__IO_file_open
         0     0% 73.85%       31ms  0.63%  __fopen_internal (inline)
      31ms  0.63% 74.47%       31ms  0.63%  __libc_open64
      31ms  0.63% 75.10%       31ms  0.63%  std::_Rb_tree::_S_right (inline)
         0     0% 75.10%       31ms  0.63%  std::__basic_file::open
       4ms 0.081% 75.18%       31ms  0.63%  vtkDataArray::~vtkDataArray
      30ms  0.61% 75.79%       30ms  0.61%  vtkObjectBase::vtkObjectBase
         0     0% 75.79%       29ms  0.59%  AbstractCellPopulation::AcceptCellWritersAcrossPopulation
         0     0% 75.79%       29ms  0.59%  Cell::GetMutationState
      29ms  0.59% 76.38%       29ms  0.59%  __memset_avx2_unaligned_erms
      29ms  0.59% 76.96%       29ms  0.59%  tcache_put (inline)
         0     0% 76.96%       28ms  0.57%  Node::AddElement
         0     0% 76.96%       28ms  0.57%  boost::serialization::detail::singleton_wrapper::singleton_wrapper (inline)
       2ms  0.04% 77.00%       28ms  0.57%  boost::serialization::singleton::get_instance
      28ms  0.57% 77.57%       28ms  0.57%  std::_Rb_tree_increment
       9ms  0.18% 77.75%       28ms  0.57%  vtkIdList::vtkIdList
       7ms  0.14% 77.89%       27ms  0.55%  _int_free_merge_chunk
         0     0% 77.89%       27ms  0.55%  std::_Destroy (inline)
       1ms  0.02% 77.91%       27ms  0.55%  std::_Destroy_aux::__destroy (inline)
       1ms  0.02% 77.94%       27ms  0.55%  vtkDoubleArray::New
         0     0% 77.94%       26ms  0.53%  PottsBasedCellPopulation::AcceptCellWriter
         0     0% 77.94%       26ms  0.53%  PottsMesh::GetVonNeumannNeighbouringNodeIndices
       2ms  0.04% 77.98%       26ms  0.53%  VertexMeshWriter::GetNextElement
         0     0% 77.98%       26ms  0.53%  VtkMeshWriter::MakeVtkMesh
      26ms  0.53% 78.50%       26ms  0.53%  boost::numeric::ublas::c_vector::operator()
      26ms  0.53% 79.03%       26ms  0.53%  vtkDataArray::Modified
         0     0% 79.03%       25ms  0.51%  __find_specmb (inline)
      25ms  0.51% 79.53%       25ms  0.51%  __mpn_divrem
         0     0% 79.53%       25ms  0.51%  boost::numeric::ublas::c_vector::assign (inline)
         0     0% 79.53%       25ms  0.51%  std::basic_filebuf::sync
         0     0% 79.53%       25ms  0.51%  std::ostream::flush
