File: TestChasteBuildInfo
Type: cpu
Showing nodes accounting for 48ms, 100% of 48ms total
      flat  flat%   sum%        cum   cum%
         0     0%     0%       44ms 91.67%  CxxTest::ErrorFormatter::run (inline)
         0     0%     0%       44ms 91.67%  CxxTest::TestRunner::runAllTests (inline)
         0     0%     0%       44ms 91.67%  CxxTest::TestRunner::runWorld (inline)
         0     0%     0%       44ms 91.67%  __libc_start_call_main
         0     0%     0%       44ms 91.67%  __libc_start_main_impl
         0     0%     0%       44ms 91.67%  _start
         0     0%     0%       44ms 91.67%  main
         0     0%     0%       41ms 85.42%  CxxTest::RealWorldDescription::setUp
         0     0%     0%       41ms 85.42%  PetscInitialize
         0     0%     0%       41ms 85.42%  PetscSetup::setUpWorld
         0     0%     0%       41ms 85.42%  PetscSetupUtils::CommonSetup
         0     0%     0%       41ms 85.42%  PetscSetupUtils::InitialisePetsc
         0     0%     0%       40ms 83.33%  PMPI_Init_thread
         0     0%     0%       40ms 83.33%  ompi_mpi_init
       4ms  8.33%  8.33%       37ms 77.08%  <unknown>
         0     0%  8.33%       25ms 52.08%  orte_init
         0     0%  8.33%       18ms 37.50%  __GI__dl_catch_exception
         0     0%  8.33%       18ms 37.50%  _dl_catch_error
         0     0%  8.33%       18ms 37.50%  _dlerror_run
         0     0%  8.33%       17ms 35.42%  hwloc_topology_load
         0     0%  8.33%       17ms 35.42%  opal_stackframe_output
         0     0%  8.33%       16ms 33.33%  ___dlopen
         0     0%  8.33%       16ms 33.33%  _dl_open
         0     0%  8.33%       16ms 33.33%  dl_open_worker
         0     0%  8.33%       16ms 33.33%  dlopen_doit
         0     0%  8.33%       16ms 33.33%  dlopen_implementation (inline)
         0     0%  8.33%       16ms 33.33%  mca_base_framework_open
         0     0%  8.33%       15ms 31.25%  hwloc_linux_get_tid_last_cpu_location
         0     0%  8.33%       15ms 31.25%  mca_base_component_find
         0     0%  8.33%       15ms 31.25%  mca_base_component_repository_open
         0     0%  8.33%       15ms 31.25%  mca_base_framework_components_register
         0     0%  8.33%       15ms 31.25%  mca_base_framework_register
         0     0%  8.33%       10ms 20.83%  dl_open_worker_begin
         0     0%  8.33%        9ms 18.75%  mca_base_framework_components_open
         0     0%  8.33%        9ms 18.75%  mca_topo_base_dist_graph_neighbors_count
       1ms  2.08% 10.42%        7ms 14.58%  _dl_map_object
       6ms 12.50% 22.92%        6ms 12.50%  __GI___clock_nanosleep
         0     0% 22.92%        6ms 12.50%  __GI___nanosleep
         0     0% 22.92%        6ms 12.50%  _dl_init
         0     0% 22.92%        6ms 12.50%  call_init (inline)
         0     0% 22.92%        6ms 12.50%  opal_hwloc_base_get_topology
         0     0% 22.92%        6ms 12.50%  orte_ess_base_proc_binding
         0     0% 22.92%        6ms 12.50%  usleep
         0     0% 22.92%        4ms  8.33%  clone3
         0     0% 22.92%        4ms  8.33%  event_base_loop
         0     0% 22.92%        4ms  8.33%  event_del_nolock_
         0     0% 22.92%        4ms  8.33%  start_thread
         0     0% 22.92%        3ms  6.25%  CxxTest::RealWorldDescription::tearDown
         0     0% 22.92%        3ms  6.25%  PetscFinalize
         0     0% 22.92%        3ms  6.25%  PetscSetup::tearDownWorld
         0     0% 22.92%        3ms  6.25%  PetscSetupUtils::CommonFinalize
         0     0% 22.92%        3ms  6.25%  XOpenDisplay
         0     0% 22.92%        3ms  6.25%  [hwloc_gl.so]
         0     0% 22.92%        3ms  6.25%  [libxcb.so.1.1.0]
         0     0% 22.92%        3ms  6.25%  _XConnectXCB
       2ms  4.17% 27.08%        3ms  6.25%  __GI___libc_free
       3ms  6.25% 33.33%        3ms  6.25%  __GI___libc_read
       3ms  6.25% 39.58%        3ms  6.25%  __libc_openat64
         0     0% 39.58%        3ms  6.25%  _dl_lookup_symbol_x
         0     0% 39.58%        3ms  6.25%  _dl_map_object_deps
         0     0% 39.58%        3ms  6.25%  _dl_open_relocate_one_object (inline)
         0     0% 39.58%        3ms  6.25%  _dl_relocate_object
       1ms  2.08% 41.67%        3ms  6.25%  do_lookup_x
         0     0% 41.67%        3ms  6.25%  hwloc_alloc_setup_object
         0     0% 41.67%        3ms  6.25%  ompi_mpi_finalize
         0     0% 41.67%        3ms  6.25%  openaux
       3ms  6.25% 47.92%        3ms  6.25%  strcmp
         0     0% 47.92%        3ms  6.25%  xcb_connect_to_display_with_auth_info
         0     0% 47.92%        2ms  4.17%  [hwloc_pci.so]
