File: TestChasteBuildInfo
Type: cpu
Showing nodes accounting for 43ms, 100% of 43ms total
      flat  flat%   sum%        cum   cum%
         0     0%     0%       41ms 95.35%  CxxTest::ErrorFormatter::run (inline)
         0     0%     0%       41ms 95.35%  CxxTest::TestRunner::runAllTests (inline)
         0     0%     0%       41ms 95.35%  CxxTest::TestRunner::runWorld (inline)
         0     0%     0%       41ms 95.35%  __libc_start_call_main
         0     0%     0%       41ms 95.35%  __libc_start_main_impl
         0     0%     0%       41ms 95.35%  _start
         0     0%     0%       41ms 95.35%  main
         0     0%     0%       38ms 88.37%  CxxTest::RealWorldDescription::setUp
         0     0%     0%       38ms 88.37%  PetscSetup::setUpWorld
         0     0%     0%       38ms 88.37%  PetscSetupUtils::CommonSetup
         0     0%     0%       37ms 86.05%  PMPI_Init_thread
         0     0%     0%       37ms 86.05%  PetscInitialize
         0     0%     0%       37ms 86.05%  PetscSetupUtils::InitialisePetsc
         0     0%     0%       37ms 86.05%  ompi_mpi_init
       1ms  2.33%  2.33%       29ms 67.44%  <unknown>
         0     0%  2.33%       25ms 58.14%  orte_init
         0     0%  2.33%       17ms 39.53%  __GI__dl_catch_exception
         0     0%  2.33%       17ms 39.53%  _dl_catch_error
         0     0%  2.33%       17ms 39.53%  _dlerror_run
         0     0%  2.33%       17ms 39.53%  opal_stackframe_output
         0     0%  2.33%       16ms 37.21%  mca_base_framework_open
         0     0%  2.33%       16ms 37.21%  mca_base_framework_register
         0     0%  2.33%       15ms 34.88%  ___dlopen
         0     0%  2.33%       15ms 34.88%  _dl_open
         0     0%  2.33%       15ms 34.88%  dlopen_doit
         0     0%  2.33%       15ms 34.88%  dlopen_implementation (inline)
         0     0%  2.33%       15ms 34.88%  mca_base_component_find
         0     0%  2.33%       15ms 34.88%  mca_base_component_repository_open
         0     0%  2.33%       15ms 34.88%  mca_base_framework_components_register
         0     0%  2.33%       14ms 32.56%  dl_open_worker
         0     0%  2.33%       14ms 32.56%  hwloc_topology_load
         0     0%  2.33%       13ms 30.23%  hwloc_linux_get_tid_last_cpu_location
         0     0%  2.33%       11ms 25.58%  dl_open_worker_begin
         0     0%  2.33%        9ms 20.93%  _dl_map_object
       1ms  2.33%  4.65%        6ms 13.95%  _dl_map_object_from_fd
         0     0%  4.65%        6ms 13.95%  orte_ess_base_proc_binding
         0     0%  4.65%        5ms 11.63%  mca_base_framework_components_open
         0     0%  4.65%        5ms 11.63%  mca_topo_base_dist_graph_neighbors_count
         0     0%  4.65%        5ms 11.63%  opal_hwloc_base_get_topology
       4ms  9.30% 13.95%        4ms  9.30%  __libc_openat64
         0     0% 13.95%        3ms  6.98%  CxxTest::RealWorldDescription::tearDown
         0     0% 13.95%        3ms  6.98%  PetscFinalize
         0     0% 13.95%        3ms  6.98%  PetscSetup::tearDownWorld
         0     0% 13.95%        3ms  6.98%  PetscSetupUtils::CommonFinalize
         0     0% 13.95%        3ms  6.98%  XOpenDisplay
         0     0% 13.95%        3ms  6.98%  [hwloc_gl.so]
         0     0% 13.95%        3ms  6.98%  _XConnectXCB
       3ms  6.98% 20.93%        3ms  6.98%  __GI___clock_nanosleep
         0     0% 20.93%        3ms  6.98%  __GI___nanosleep
       3ms  6.98% 27.91%        3ms  6.98%  __GI_munmap
         0     0% 27.91%        3ms  6.98%  _dl_init
         0     0% 27.91%        3ms  6.98%  _dl_map_segments (inline)
         0     0% 27.91%        3ms  6.98%  call_init (inline)
         0     0% 27.91%        3ms  6.98%  ompi_mpi_finalize
         0     0% 27.91%        3ms  6.98%  usleep
         0     0% 27.91%        3ms  6.98%  xcb_connect_to_display_with_auth_info
         0     0% 27.91%        2ms  4.65%  [hwloc_pci.so]
         0     0% 27.91%        2ms  4.65%  [libpciaccess.so.0.11.1]
         0     0% 27.91%        2ms  4.65%  [libxcb.so.1.1.0]
       2ms  4.65% 32.56%        2ms  4.65%  __GI___libc_read
         0     0% 32.56%        2ms  4.65%  __dlclose
       2ms  4.65% 37.21%        2ms  4.65%  __libc_connect
       2ms  4.65% 41.86%        2ms  4.65%  __mmap64
       2ms  4.65% 46.51%        2ms  4.65%  __strlen_avx2
         0     0% 46.51%        2ms  4.65%  _dl_close
         0     0% 46.51%        2ms  4.65%  _dl_close_worker (inline)
         0     0% 46.51%        2ms  4.65%  _dl_lookup_symbol_x
         0     0% 46.51%        2ms  4.65%  _dl_map_object_deps
         0     0% 46.51%        2ms  4.65%  _dl_open_relocate_one_object (inline)
         0     0% 46.51%        2ms  4.65%  _dl_relocate_object
         0     0% 46.51%        2ms  4.65%  _dl_unmap
         0     0% 46.51%        2ms  4.65%  _dl_unmap_segments (inline)
       2ms  4.65% 51.16%        2ms  4.65%  _int_malloc
         0     0% 51.16%        2ms  4.65%  clone3
       2ms  4.65% 55.81%        2ms  4.65%  do_lookup_x
         0     0% 55.81%        2ms  4.65%  elf_dynamic_do_Rela (inline)
