File: TestRepresentativePottsBasedOnLatticeSimulation
Type: cpu
Showing nodes accounting for 3941ms, 78.65% of 5011ms total
Dropped 757 nodes (cum <= 25.05ms)
      flat  flat%   sum%        cum   cum%
         0     0%     0%     4763ms 95.05%  __libc_start_call_main
         0     0%     0%     4763ms 95.05%  __libc_start_main_impl
         0     0%     0%     4763ms 95.05%  _start
         0     0%     0%     4746ms 94.71%  CxxTest::ErrorFormatter::run (inline)
         0     0%     0%     4746ms 94.71%  CxxTest::TestRunner::runAllTests (inline)
         0     0%     0%     4746ms 94.71%  CxxTest::TestRunner::runWorld (inline)
         0     0%     0%     4746ms 94.71%  main
         0     0%     0%     4707ms 93.93%  CxxTest::TestRunner::runSuite (inline)
         0     0%     0%     4707ms 93.93%  CxxTest::TestRunner::runTest (inline)
         0     0%     0%     4707ms 93.93%  TestRepresentativePottsBasedOnLatticeSimulation::TestPottsMonolayerCellSorting
         0     0%     0%     4697ms 93.73%  AbstractCellBasedSimulation::Solve
         0     0%     0%     4369ms 87.19%  AbstractCellPopulation::WriteResultsToFiles
      14ms  0.28%  0.28%     4123ms 82.28%  PottsBasedCellPopulation::WriteVtkResultsToFile
         0     0%  0.28%     1999ms 39.89%  VertexMeshWriter::WriteVtkUsingMesh
       1ms  0.02%   0.3%     1727ms 34.46%  VertexMeshWriter::MakeVtkMesh
         0     0%   0.3%     1281ms 25.56%  vtkPolygon::New
       2ms  0.04%  0.34%     1279ms 25.52%  vtkPolygon::vtkPolygon
       7ms  0.14%  0.48%      915ms 18.26%  vtkCell::vtkCell
       3ms  0.06%  0.54%      790ms 15.77%  vtkPoints::New
         0     0%  0.54%      780ms 15.57%  VertexMeshWriter::WriteFiles
       3ms  0.06%   0.6%      749ms 14.95%  std::ostream::operator<< (inline)
       7ms  0.14%  0.74%      748ms 14.93%  vtkPoints::vtkPoints
      53ms  1.06%  1.80%      746ms 14.89%  std::ostream::_M_insert
      42ms  0.84%  2.63%      643ms 12.83%  operator new
       1ms  0.02%  2.65%      627ms 12.51%  vtkQuad::New
       6ms  0.12%  2.77%      620ms 12.37%  vtkQuad::vtkQuad
     198ms  3.95%  6.73%      608ms 12.13%  __GI___libc_malloc
      46ms  0.92%  7.64%      601ms 11.99%  std::num_put::_M_insert_float
         0     0%  7.64%      586ms 11.69%  vtkStreamingDemandDrivenPipeline::Update
         0     0%  7.64%      586ms 11.69%  vtkXMLWriterBase::Write
         0     0%  7.64%      583ms 11.63%  vtkStreamingDemandDrivenPipeline::ProcessRequest
         0     0%  7.64%      582ms 11.61%  vtkDemandDrivenPipeline::ProcessRequest
       1ms  0.02%  7.66%      582ms 11.61%  vtkLine::New
         0     0%  7.66%      581ms 11.59%  vtkDemandDrivenPipeline::ExecuteData
         0     0%  7.66%      580ms 11.57%  vtkExecutive::CallAlgorithm
         0     0%  7.66%      579ms 11.55%  vtkCompositeDataPipeline::ExecuteData
         0     0%  7.66%      579ms 11.55%  vtkXMLUnstructuredDataWriter::ProcessRequest
      11ms  0.22%  7.88%      568ms 11.34%  vtkLine::vtkLine
         0     0%  7.88%      568ms 11.34%  vtkTriangle::New
       4ms  0.08%  7.96%      559ms 11.16%  vtkTriangle::vtkTriangle
     151ms  3.01% 10.98%      531ms 10.60%  __GI___libc_free
         0     0% 10.98%      522ms 10.42%  vtkXMLUnstructuredDataWriter::WriteAPiece
         0     0% 10.98%      522ms 10.42%  vtkXMLUnstructuredGridWriter::WriteAppendedPieceData
      36ms  0.72% 11.69%      464ms  9.26%  vtkPoints::SetDataType
         0     0% 11.69%      463ms  9.24%  vtkXMLWriter::WriteBinaryData
      14ms  0.28% 11.97%      458ms  9.14%  std::__cxx11::collate::do_transform
       1ms  0.02% 11.99%      457ms  9.12%  vtkXMLWriter::WriteBinaryDataInternal
         0     0% 11.99%      456ms  9.10%  vtkXMLWriter::WriteBinaryDataBlock
         0     0% 11.99%      449ms  8.96%  vtkXMLUnstructuredDataWriter::WriteAppendedPieceData
       3ms  0.06% 12.05%      432ms  8.62%  ___vsnprintf
         0     0% 12.05%      429ms  8.56%  __vsnprintf_internal (inline)
      57ms  1.14% 13.19%      419ms  8.36%  __printf_buffer
       1ms  0.02% 13.21%      384ms  7.66%  vtkPolygon::~vtkPolygon
     211ms  4.21% 17.42%      379ms  7.56%  _int_free
         0     0% 17.42%      369ms  7.36%  AbstractTetrahedralMeshWriter::WriteFilesUsingMesh
         0     0% 17.42%      366ms  7.30%  VtkMeshWriter::WriteFiles
     238ms  4.75% 22.17%      359ms  7.16%  _int_malloc
      56ms  1.12% 23.29%      339ms  6.77%  vtkAOSDataArrayTemplate::vtkAOSDataArrayTemplate
         0     0% 23.29%      336ms  6.71%  vtkXMLWriter::WritePointsAppendedData
       2ms  0.04% 23.33%      331ms  6.61%  __printf_fp_spec (inline)
      12ms  0.24% 23.57%      329ms  6.57%  __printf_fp_l_buffer
