File: TestChasteBuildInfo
Type: cpu
Showing nodes accounting for 33ms, 100% of 33ms total
      flat  flat%   sum%        cum   cum%
         0     0%     0%       33ms   100%  CxxTest::ErrorFormatter::run (inline)
         0     0%     0%       33ms   100%  CxxTest::TestRunner::runAllTests (inline)
         0     0%     0%       33ms   100%  CxxTest::TestRunner::runWorld (inline)
         0     0%     0%       33ms   100%  __libc_start_call_main
         0     0%     0%       33ms   100%  __libc_start_main_impl
         0     0%     0%       33ms   100%  _start
         0     0%     0%       33ms   100%  main
         0     0%     0%       30ms 90.91%  CxxTest::RealWorldDescription::setUp
         0     0%     0%       30ms 90.91%  PMPI_Init_thread
         0     0%     0%       30ms 90.91%  PetscInitialize
         0     0%     0%       30ms 90.91%  PetscSetup::setUpWorld
         0     0%     0%       30ms 90.91%  PetscSetupUtils::CommonSetup
         0     0%     0%       30ms 90.91%  PetscSetupUtils::InitialisePetsc
         0     0%     0%       30ms 90.91%  ompi_mpi_init
         0     0%     0%       25ms 75.76%  <unknown>
         0     0%     0%       23ms 69.70%  orte_init
         0     0%     0%       15ms 45.45%  hwloc_topology_load
         0     0%     0%       13ms 39.39%  hwloc_linux_get_tid_last_cpu_location
         0     0%     0%        9ms 27.27%  __GI__dl_catch_exception
         0     0%     0%        9ms 27.27%  _dl_catch_error
         0     0%     0%        9ms 27.27%  _dlerror_run
         0     0%     0%        9ms 27.27%  mca_base_framework_open
         0     0%     0%        8ms 24.24%  ___dlopen
         0     0%     0%        8ms 24.24%  _dl_open
         0     0%     0%        8ms 24.24%  dl_open_worker
         0     0%     0%        8ms 24.24%  dl_open_worker_begin
         0     0%     0%        8ms 24.24%  dlopen_doit
         0     0%     0%        8ms 24.24%  dlopen_implementation (inline)
       1ms  3.03%  3.03%        8ms 24.24%  mca_base_framework_components_register
         0     0%  3.03%        8ms 24.24%  mca_base_framework_register
         0     0%  3.03%        7ms 21.21%  opal_stackframe_output
         0     0%  3.03%        6ms 18.18%  mca_base_component_find
         0     0%  3.03%        6ms 18.18%  mca_base_component_repository_open
         0     0%  3.03%        5ms 15.15%  _dl_map_object
         0     0%  3.03%        5ms 15.15%  opal_hwloc_base_get_topology
         0     0%  3.03%        5ms 15.15%  orte_ess_base_proc_binding
       4ms 12.12% 15.15%        4ms 12.12%  __GI___libc_read
         0     0% 15.15%        4ms 12.12%  _dl_lookup_symbol_x
       3ms  9.09% 24.24%        4ms 12.12%  do_lookup_x
         0     0% 24.24%        3ms  9.09%  CxxTest::RealWorldDescription::tearDown
         0     0% 24.24%        3ms  9.09%  PetscFinalize
         0     0% 24.24%        3ms  9.09%  PetscSetup::tearDownWorld
         0     0% 24.24%        3ms  9.09%  PetscSetupUtils::CommonFinalize
         0     0% 24.24%        3ms  9.09%  XOpenDisplay
         0     0% 24.24%        3ms  9.09%  [hwloc_gl.so]
         0     0% 24.24%        3ms  9.09%  _XConnectXCB
         0     0% 24.24%        3ms  9.09%  _dl_map_object_from_fd
         0     0% 24.24%        3ms  9.09%  _dl_open_relocate_one_object (inline)
         0     0% 24.24%        3ms  9.09%  _dl_relocate_object
         0     0% 24.24%        3ms  9.09%  elf_dynamic_do_Rela (inline)
         0     0% 24.24%        3ms  9.09%  elf_machine_rela (inline)
         0     0% 24.24%        3ms  9.09%  ompi_mpi_finalize
         0     0% 24.24%        3ms  9.09%  resolve_map (inline)
       3ms  9.09% 33.33%        3ms  9.09%  strcmp
         0     0% 33.33%        3ms  9.09%  xcb_connect_to_display_with_auth_info
         0     0% 33.33%        2ms  6.06%  [hwloc_pci.so]
         0     0% 33.33%        2ms  6.06%  [libpciaccess.so.0.11.1]
         0     0% 33.33%        2ms  6.06%  [libxcb.so.1.1.0]
       2ms  6.06% 39.39%        2ms  6.06%  __libc_connect
       2ms  6.06% 45.45%        2ms  6.06%  __libc_openat64
       2ms  6.06% 51.52%        2ms  6.06%  __mmap64
       2ms  6.06% 57.58%        2ms  6.06%  __strchr_avx2
         0     0% 57.58%        2ms  6.06%  _dl_map_segments (inline)
         0     0% 57.58%        2ms  6.06%  hwloc_alloc_setup_object
         0     0% 57.58%        2ms  6.06%  hwloc_backend_enable
         0     0% 57.58%        2ms  6.06%  pci_get_strings
         0     0% 57.58%        1ms  3.03%  __GI__Fork
       1ms  3.03% 60.61%        1ms  3.03%  __GI___fstatat64
         0     0% 60.61%        1ms  3.03%  __GI___libc_malloc
       1ms  3.03% 63.64%        1ms  3.03%  __GI___lll_lock_wake
         0     0% 63.64%        1ms  3.03%  __GI___pthread_mutex_unlock_usercnt (inline)
       1ms  3.03% 66.67%        1ms  3.03%  __GI___sched_setaffinity_new
         0     0% 66.67%        1ms  3.03%  __GI___strdup
         0     0% 66.67%        1ms  3.03%  __GI_getaddrinfo
         0     0% 66.67%        1ms  3.03%  __GI_getenv
       1ms  3.03% 69.70%        1ms  3.03%  __GI_munmap
       1ms  3.03% 72.73%        1ms  3.03%  __GI_socket
         0     0% 72.73%        1ms  3.03%  ___pthread_mutex_unlock
         0     0% 72.73%        1ms  3.03%  ___snprintf_chk
         0     0% 72.73%        1ms  3.03%  __dlclose
       1ms  3.03% 75.76%        1ms  3.03%  __libc_calloc
         0     0% 75.76%        1ms  3.03%  __libc_fork
         0     0% 75.76%        1ms  3.03%  __printf_buffer
       1ms  3.03% 78.79%        1ms  3.03%  __printf_buffer_write
       1ms  3.03% 81.82%        1ms  3.03%  __strncmp_avx2
         0     0% 81.82%        1ms  3.03%  __vsnprintf_internal
         0     0% 81.82%        1ms  3.03%  _dl_close
         0     0% 81.82%        1ms  3.03%  _dl_close_worker (inline)
       1ms  3.03% 84.85%        1ms  3.03%  _dl_file_id_match_p (inline)
         0     0% 84.85%        1ms  3.03%  _dl_fixup
         0     0% 84.85%        1ms  3.03%  _dl_map_object_deps
         0     0% 84.85%        1ms  3.03%  _dl_map_segment (inline)
         0     0% 84.85%        1ms  3.03%  _dl_runtime_resolve_xsavec
         0     0% 84.85%        1ms  3.03%  _dl_unmap
         0     0% 84.85%        1ms  3.03%  _dl_unmap_segments (inline)
       1ms  3.03% 87.88%        1ms  3.03%  _int_malloc
       1ms  3.03% 90.91%        1ms  3.03%  arch_fork (inline)
         0     0% 90.91%        1ms  3.03%  check_match
         0     0% 90.91%        1ms  3.03%  hwloc_linux_set_tid_cpubind
         0     0% 90.91%        1ms  3.03%  lll_mutex_unlock_optimized (inline)
         0     0% 90.91%        1ms  3.03%  mca_base_close
         0     0% 90.91%        1ms  3.03%  mca_base_component_repository_add
       1ms  3.03% 93.94%        1ms  3.03%  mca_base_component_repository_finalize
         0     0% 93.94%        1ms  3.03%  mca_base_component_repository_init
         0     0% 93.94%        1ms  3.03%  mca_base_component_repository_release
         0     0% 93.94%        1ms  3.03%  mca_base_component_repository_retain_component
         0     0% 93.94%        1ms  3.03%  mca_base_component_var_register
         0     0% 93.94%        1ms  3.03%  mca_base_framework_components_open
         0     0% 93.94%        1ms  3.03%  mca_base_open
