File: TestChasteBuildInfo
Type: cpu
Showing nodes accounting for 42ms, 100% of 42ms total
      flat  flat%   sum%        cum   cum%
         0     0%     0%       41ms 97.62%  CxxTest::ErrorFormatter::run (inline)
         0     0%     0%       41ms 97.62%  CxxTest::TestRunner::runAllTests (inline)
         0     0%     0%       41ms 97.62%  CxxTest::TestRunner::runWorld (inline)
         0     0%     0%       41ms 97.62%  __libc_start_call_main
         0     0%     0%       41ms 97.62%  __libc_start_main_impl
         0     0%     0%       41ms 97.62%  _start
         0     0%     0%       41ms 97.62%  main
         0     0%     0%       37ms 88.10%  CxxTest::RealWorldDescription::setUp
         0     0%     0%       37ms 88.10%  PetscInitialize
         0     0%     0%       37ms 88.10%  PetscSetup::setUpWorld
         0     0%     0%       37ms 88.10%  PetscSetupUtils::CommonSetup
         0     0%     0%       37ms 88.10%  PetscSetupUtils::InitialisePetsc
         0     0%     0%       36ms 85.71%  PMPI_Init_thread
         0     0%     0%       36ms 85.71%  ompi_mpi_init
       2ms  4.76%  4.76%       33ms 78.57%  <unknown>
         0     0%  4.76%       23ms 54.76%  orte_init
         0     0%  4.76%       18ms 42.86%  __GI__dl_catch_exception
         0     0%  4.76%       18ms 42.86%  _dl_catch_error
         0     0%  4.76%       18ms 42.86%  _dlerror_run
         0     0%  4.76%       17ms 40.48%  mca_base_framework_open
         0     0%  4.76%       16ms 38.10%  mca_base_framework_components_register
         0     0%  4.76%       16ms 38.10%  mca_base_framework_register
         0     0%  4.76%       16ms 38.10%  opal_stackframe_output
         0     0%  4.76%       15ms 35.71%  ___dlopen
         0     0%  4.76%       15ms 35.71%  _dl_open
         0     0%  4.76%       15ms 35.71%  dl_open_worker
         0     0%  4.76%       15ms 35.71%  dlopen_doit
         0     0%  4.76%       15ms 35.71%  dlopen_implementation (inline)
         0     0%  4.76%       15ms 35.71%  hwloc_topology_load
         0     0%  4.76%       14ms 33.33%  mca_base_component_find
         0     0%  4.76%       14ms 33.33%  mca_base_component_repository_open
         0     0%  4.76%       13ms 30.95%  hwloc_linux_get_tid_last_cpu_location
         0     0%  4.76%       10ms 23.81%  dl_open_worker_begin
         0     0%  4.76%        7ms 16.67%  mca_base_framework_components_open
         0     0%  4.76%        7ms 16.67%  mca_topo_base_dist_graph_neighbors_count
       6ms 14.29% 19.05%        6ms 14.29%  __GI___libc_read
         0     0% 19.05%        6ms 14.29%  _dl_map_object
         0     0% 19.05%        6ms 14.29%  opal_hwloc_base_get_topology
         0     0% 19.05%        6ms 14.29%  orte_ess_base_proc_binding
         0     0% 19.05%        5ms 11.90%  _dl_init
         0     0% 19.05%        5ms 11.90%  _dl_map_object_from_fd
         0     0% 19.05%        5ms 11.90%  call_init (inline)
       4ms  9.52% 28.57%        4ms  9.52%  __GI___clock_nanosleep
         0     0% 28.57%        4ms  9.52%  __GI___nanosleep
         0     0% 28.57%        4ms  9.52%  _dl_map_segments (inline)
         0     0% 28.57%        4ms  9.52%  usleep
         0     0% 28.57%        3ms  7.14%  CxxTest::RealWorldDescription::tearDown
         0     0% 28.57%        3ms  7.14%  PetscFinalize
         0     0% 28.57%        3ms  7.14%  PetscSetup::tearDownWorld
         0     0% 28.57%        3ms  7.14%  PetscSetupUtils::CommonFinalize
         0     0% 28.57%        3ms  7.14%  XOpenDisplay
         0     0% 28.57%        3ms  7.14%  [hwloc_gl.so]
         0     0% 28.57%        3ms  7.14%  _XConnectXCB
       3ms  7.14% 35.71%        3ms  7.14%  memset
         0     0% 35.71%        3ms  7.14%  ompi_mpi_finalize
         0     0% 35.71%        3ms  7.14%  xcb_connect_to_display_with_auth_info
         0     0% 35.71%        2ms  4.76%  [hwloc_pci.so]
         0     0% 35.71%        2ms  4.76%  [libpciaccess.so.0.11.1]
         0     0% 35.71%        2ms  4.76%  [libxcb.so.1.1.0]
       2ms  4.76% 40.48%        2ms  4.76%  __GI_munmap
         0     0% 40.48%        2ms  4.76%  __dlclose
       2ms  4.76% 45.24%        2ms  4.76%  __mmap64
       2ms  4.76% 50.00%        2ms  4.76%  __strlen_avx2
       2ms  4.76% 54.76%        2ms  4.76%  __strncat_chk
         0     0% 54.76%        2ms  4.76%  _dl_close
         0     0% 54.76%        2ms  4.76%  _dl_close_worker (inline)
         0     0% 54.76%        2ms  4.76%  _dl_lookup_symbol_x
       1ms  2.38% 57.14%        2ms  4.76%  _dl_map_object_deps
         0     0% 57.14%        2ms  4.76%  _dl_open_relocate_one_object (inline)
         0     0% 57.14%        2ms  4.76%  _dl_relocate_object
         0     0% 57.14%        2ms  4.76%  _dl_unmap
         0     0% 57.14%        2ms  4.76%  _dl_unmap_segments (inline)
         0     0% 57.14%        2ms  4.76%  elf_dynamic_do_Rela (inline)
         0     0% 57.14%        2ms  4.76%  elf_machine_rela (inline)
         0     0% 57.14%        2ms  4.76%  hwloc_alloc_setup_object
         0     0% 57.14%        2ms  4.76%  hwloc_backend_enable
         0     0% 57.14%        2ms  4.76%  mca_base_component_repository_release
         0     0% 57.14%        2ms  4.76%  mca_base_component_var_register
         0     0% 57.14%        2ms  4.76%  mca_base_components_close
         0     0% 57.14%        2ms  4.76%  mca_base_framework_close
         0     0% 57.14%        2ms  4.76%  mca_base_var_generate_full_name4
         0     0% 57.14%        2ms  4.76%  mca_base_var_group_register
         0     0% 57.14%        2ms  4.76%  mca_base_var_register
         0     0% 57.14%        2ms  4.76%  pci_get_strings
       1ms  2.38% 59.52%        2ms  4.76%  resolve_map (inline)
         0     0% 59.52%        1ms  2.38%  ChasteBuildInfo::GetVersionString[abi:cxx11]
         0     0% 59.52%        1ms  2.38%  CxxTest::RealTestDescription::run
         0     0% 59.52%        1ms  2.38%  CxxTest::TestRunner::runSuite (inline)
         0     0% 59.52%        1ms  2.38%  CxxTest::TestRunner::runTest (inline)
         0     0% 59.52%        1ms  2.38%  ExecutableSupport::GetBuildInfo
         0     0% 59.52%        1ms  2.38%  MPI_T_category_get_pvars
         0     0% 59.52%        1ms  2.38%  PetscInitialize_Common
         0     0% 59.52%        1ms  2.38%  TestChasteBuildInfo::TestShowInfo (inline)
         0     0% 59.52%        1ms  2.38%  TestDescription_TestChasteBuildInfo_TestShowInfo::runTest (inline)
       1ms  2.38% 61.90%        1ms  2.38%  [libstdc++.so.6.0.33]
         0     0% 61.90%        1ms  2.38%  _IO_fgets
         0     0% 61.90%        1ms  2.38%  _IO_new_file_underflow
         0     0% 61.90%        1ms  2.38%  __GI__Fork
         0     0% 61.90%        1ms  2.38%  __GI__IO_default_uflow
         0     0% 61.90%        1ms  2.38%  __GI__IO_getline_info
       1ms  2.38% 64.29%        1ms  2.38%  __GI___close
         0     0% 64.29%        1ms  2.38%  __GI___file_change_detection_for_path
       1ms  2.38% 66.67%        1ms  2.38%  __GI___fstatat64
       1ms  2.38% 69.05%        1ms  2.38%  __GI___getdents64
       1ms  2.38% 71.43%        1ms  2.38%  __GI___libc_free
         0     0% 71.43%        1ms  2.38%  __GI___readdir64
         0     0% 71.43%        1ms  2.38%  __GI___resolv_context_get
         0     0% 71.43%        1ms  2.38%  __GI__dl_allocate_tls
         0     0% 71.43%        1ms  2.38%  __GI__dl_allocate_tls_init (inline)
         0     0% 71.43%        1ms  2.38%  __GI__dl_exception_create_format
