File: TestRepresentativePottsBasedOnLatticeSimulation
Type: cpu
Showing nodes accounting for 3828ms, 76.41% of 5010ms total
Dropped 741 nodes (cum <= 25.05ms)
      flat  flat%   sum%        cum   cum%
      21ms  0.42% 32.61%      213ms  4.25%  vtkBase64OutputStream::EncodeTriplet
       3ms  0.06% 32.67%      211ms  4.21%  vtkQuad::~vtkQuad
         0     0% 32.67%      204ms  4.07%  VertexMesh::~VertexMesh
       1ms  0.02% 32.69%      204ms  4.07%  std::set::set (inline)
      15ms   0.3% 32.99%      203ms  4.05%  std::_Rb_tree::_Rb_tree
       6ms  0.12% 33.11%      193ms  3.85%  std::_Rb_tree::~_Rb_tree (inline)
       4ms  0.08% 33.19%      191ms  3.81%  vtkLine::GetParametricCenter
      57ms  1.14% 34.33%      190ms  3.79%  std::_Rb_tree::_M_erase
       1ms  0.02% 34.35%      186ms  3.71%  vtkTriangle::~vtkTriangle
         0     0% 34.35%      181ms  3.61%  std::_Rb_tree::_M_create_node (inline)
      54ms  1.08% 35.43%      175ms  3.49%  std::ostream::write
         0     0% 35.43%      173ms  3.45%  std::_Rb_tree::_Alloc_node::operator() (inline)
         0     0% 35.43%      173ms  3.45%  std::_Rb_tree::_M_get_node (inline)
       5ms   0.1% 35.53%      173ms  3.45%  vtkFloatArray::New
     109ms  2.18% 37.70%      169ms  3.37%  malloc_consolidate
       1ms  0.02% 37.72%      166ms  3.31%  vtkTypeFloat64Array::~vtkTypeFloat64Array
       4ms  0.08% 37.80%      163ms  3.25%  NodesOnlyMesh::ConstructNodesWithoutMesh
       5ms   0.1% 37.90%      162ms  3.23%  std::_Vector_base::_M_deallocate (inline)
      21ms  0.42% 38.32%      162ms  3.23%  std::vector::_M_default_append
      69ms  1.38% 39.70%      161ms  3.21%  std::basic_filebuf::xsputn
       3ms  0.06% 39.76%      161ms  3.21%  vtkDataArray::CreateDataArray
       8ms  0.16% 39.92%      157ms  3.13%  std::_Rb_tree::_M_copy (inline)
       2ms  0.04% 39.96%      157ms  3.13%  vtkFloatArray::vtkFloatArray
         0     0% 39.96%      156ms  3.11%  NodeLocationWriter::VisitAnyPopulation
       1ms  0.02% 39.98%      155ms  3.09%  VertexMesh::VertexMesh
       6ms  0.12% 40.10%      152ms  3.03%  vtkIdList::AllocateInternal
      11ms  0.22% 40.32%      152ms  3.03%  vtkTypeFloat64Array::New
         0     0% 40.32%      150ms  2.99%  std::vector::~vector (inline)
       2ms  0.04% 40.36%      146ms  2.91%  vtkDoubleArray::vtkDoubleArray
       7ms  0.14% 40.50%      146ms  2.91%  vtkFloatArray::~vtkFloatArray
       8ms  0.16% 40.66%      143ms  2.85%  MutableElement::BuildEdges
         0     0% 40.66%      143ms  2.85%  VertexMesh::GenerateEdgesFromElements (inline)
      17ms  0.34% 41.00%      143ms  2.85%  std::_Rb_tree::_M_clone_node (inline)
     136ms  2.71% 43.71%      142ms  2.83%  [libz.so.1.3]
         0     0% 43.71%      141ms  2.81%  EdgeHelper::~EdgeHelper (inline)
         0     0% 43.71%      138ms  2.75%  AdhesionPottsUpdateRule::EvaluateHamiltonianContribution
     136ms  2.71% 46.43%      136ms  2.71%  __GI_sched_yield
         0     0% 46.43%      136ms  2.71%  std::set::~set (inline)
         0     0% 46.43%      130ms  2.59%  std::_Rb_tree::_M_drop_node (inline)
       8ms  0.16% 46.59%      130ms  2.59%  vtkTypeFloat64Array::vtkTypeFloat64Array
         0     0% 46.59%      129ms  2.57%  std::_Vector_base::_M_allocate (inline)
      22ms  0.44% 47.03%      128ms  2.55%  vtkObject::vtkObject
         0     0% 47.03%      127ms  2.53%  std::_Rb_tree::_M_put_node (inline)
       3ms  0.06% 47.09%      120ms  2.40%  EdgeHelper::GetEdgeFromNodes
         0     0% 47.09%      120ms  2.40%  std::_Vector_base::~_Vector_base (inline)
         0     0% 47.09%      116ms  2.32%  vtkXMLWriter::WritePointDataAppendedData
         0     0% 47.09%      111ms  2.22%  vtkIdList::Allocate
      45ms   0.9% 47.98%      102ms  2.04%  std::__ostream_insert
         0     0% 47.98%      101ms  2.02%  CellPropertyCollection::GetPropertiesType (inline)
         0     0% 47.98%       95ms  1.90%  std::operator<< (inline)
      43ms  0.86% 48.84%       95ms  1.90%  vtkTypeFloat64Array::PrintSelf
      94ms  1.88% 50.72%       94ms  1.88%  __strcmp_avx2
       3ms  0.06% 50.78%       94ms  1.88%  std::vector::push_back (inline)
       9ms  0.18% 50.96%       93ms  1.86%  _int_free_maybe_consolidate
      56ms  1.12% 52.08%       93ms  1.86%  vtkObjectBase::UnRegisterInternal
      69ms  1.38% 53.45%       91ms  1.82%  std::basic_streambuf::xsputn
       1ms  0.02% 53.47%       87ms  1.74%  AbstractCellProperty::IsSubType (inline)
       2ms  0.04% 53.51%       87ms  1.74%  LegacyCellProliferativeTypesWriter::GetCellDataForVtkOutput
      22ms  0.44% 53.95%       86ms  1.72%  __dynamic_cast
      50ms     1% 54.95%       86ms  1.72%  hack_digit
      12ms  0.24% 55.19%       83ms  1.66%  vtkAOSDataArrayTemplate::DataElementChanged
      22ms  0.44% 55.63%       83ms  1.66%  vtkObject::Modified
       9ms  0.18% 55.81%       81ms  1.62%  vtkDoubleArray::~vtkDoubleArray
       3ms  0.06% 55.87%       78ms  1.56%  std::map::operator[] (partial-inline)
      77ms  1.54% 57.41%       77ms  1.54%  unlink_chunk
       5ms   0.1% 57.50%       76ms  1.52%  vtkIdList::New
         0     0% 57.50%       76ms  1.52%  vtkXMLUnstructuredDataWriter::WriteCellsAppendedDataWorker
         0     0% 57.50%       73ms  1.46%  Cell::HasCellProperty (inline)
       6ms  0.12% 57.62%       73ms  1.46%  CellPropertyCollection::HasProperty
       1ms  0.02% 57.64%       71ms  1.42%  std::_Rb_tree::_M_insert_unique
      25ms   0.5% 58.14%       71ms  1.42%  std::_Rb_tree::_M_lower_bound (inline)
         0     0% 58.14%       71ms  1.42%  std::set::insert (inline)
       8ms  0.16% 58.30%       71ms  1.42%  std::vector::_M_realloc_insert
       2ms  0.04% 58.34%       70ms  1.40%  AbstractCellPopulation::GetCellUsingLocationIndex
       2ms  0.04% 58.38%       70ms  1.40%  AbstractCellProperty::IsType (inline)
       2ms  0.04% 58.42%       63ms  1.26%  VertexMesh::Clear
       1ms  0.02% 58.44%       62ms  1.24%  PottsMesh::GetMooreNeighbouringNodeIndices
         0     0% 58.44%       61ms  1.22%  NodesOnlyMesh::SetUpBoxCollection
       4ms  0.08% 58.52%       60ms  1.20%  std::_Rb_tree::_M_insert_ (inline)
       5ms   0.1% 58.62%       60ms  1.20%  vtkDataArray::vtkDataArray
      60ms  1.20% 59.82%       60ms  1.20%  vtkTimeStamp::Modified
       2ms  0.04% 59.86%       59ms  1.18%  Cell::GetCellProliferativeType
       4ms  0.08% 59.94%       57ms  1.14%  boost::numeric::ublas::c_vector::c_vector (inline)
         0     0% 59.94%       57ms  1.14%  std::map::~map (inline)
         0     0% 59.94%       56ms  1.12%  std::_Rb_tree::lower_bound (inline)
         0     0% 59.94%       56ms  1.12%  std::map::lower_bound (inline)
      55ms  1.10% 61.04%       55ms  1.10%  __GI___writev
         0     0% 61.04%       55ms  1.10%  std::__basic_file::xsputn_2
         0     0% 61.04%       54ms  1.08%  tcache_get (inline)
      54ms  1.08% 62.12%       54ms  1.08%  tcache_get_n (inline)
         0     0% 62.12%       52ms  1.04%  boost::numeric::ublas::vector_assign (inline)
       9ms  0.18% 62.30%       52ms  1.04%  std::num_put::_M_insert_int
         0     0% 62.30%       51ms  1.02%  NodesOnlyMesh::~NodesOnlyMesh
       9ms  0.18% 62.48%       51ms  1.02%  vtkAbstractArray::vtkAbstractArray
       8ms  0.16% 62.63%       49ms  0.98%  AbstractCellProperty::IsSame
       4ms  0.08% 62.71%       48ms  0.96%  VertexMeshWriter::GetNextNode
      48ms  0.96% 63.67%       48ms  0.96%  __memcpy_avx_unaligned_erms
       2ms  0.04% 63.71%       48ms  0.96%  vtkSOADataArrayTemplate::FillTypedComponent
      31ms  0.62% 64.33%       47ms  0.94%  std::_Hashtable::clear
         0     0% 64.33%       45ms   0.9%  DifferentialAdhesionPottsUpdateRule::GetCellCellAdhesionEnergy
      45ms   0.9% 65.23%       45ms   0.9%  vtkObjectBase::~vtkObjectBase
      44ms  0.88% 66.11%       44ms  0.88%  [libvtkCommonCore-9.3.so.9.3]
      44ms  0.88% 66.99%       44ms  0.88%  __GI___libc_write
      21ms  0.42% 67.41%       44ms  0.88%  __cxxabiv1::__si_class_type_info::__do_dyncast
      27ms  0.54% 67.94%       43ms  0.86%  DistributedBoxCollection::CalculateContainingBox (inline)
         0     0% 67.94%       43ms  0.86%  DistributedBoxCollection::IsOwned
       1ms  0.02% 67.96%       43ms  0.86%  DistributedBoxCollection::SetupLocalBoxesHalfOnly
         0     0% 67.96%       43ms  0.86%  std::__basic_file::xsputn
         0     0% 67.96%       43ms  0.86%  std::basic_filebuf::_M_convert_to_external
         0     0% 67.96%       43ms  0.86%  std::basic_filebuf::overflow
      43ms  0.86% 68.82%       43ms  0.86%  std::ostream::sentry::sentry
      15ms   0.3% 69.12%       42ms  0.84%  boost::numeric::ublas::indexing_vector_assign
         0     0% 69.12%       42ms  0.84%  vtkDataArray::ComputeRange
       2ms  0.04% 69.16%       42ms  0.84%  vtkDoubleArray::New
      42ms  0.84% 70.00%       42ms  0.84%  vtkObjectBase::vtkObjectBase
       1ms  0.02% 70.02%       41ms  0.82%  std::make_unique (inline)
      11ms  0.22% 70.24%       41ms  0.82%  std::type_info::operator== (inline)
      39ms  0.78% 71.02%       39ms  0.78%  vtkObject::~vtkObject
       2ms  0.04% 71.06%       38ms  0.76%  VertexMeshWriter::GetNextElement
       1ms  0.02% 71.08%       37ms  0.74%  Edge::Edge
         0     0% 71.08%       37ms  0.74%  _dl_init
         0     0% 71.08%       37ms  0.74%  call_init (inline)
      37ms  0.74% 71.82%       37ms  0.74%  std::codecvt::do_always_noconv
         0     0% 71.82%       36ms  0.72%  Edge::SetNodes (inline)
         0     0% 71.82%       36ms  0.72%  _dl_start_user
       8ms  0.16% 71.98%       36ms  0.72%  vtkIdList::~vtkIdList
         0     0% 71.98%       35ms   0.7%  std::_Destroy (inline)
         0     0% 71.98%       35ms   0.7%  std::_Destroy_aux::__destroy (inline)
      35ms   0.7% 72.67%       35ms   0.7%  vtkObjectBase::Delete
         0     0% 72.67%       34ms  0.68%  CxxTest::RealWorldDescription::setUp
      34ms  0.68% 73.35%       34ms  0.68%  Node::GetIndex
         0     0% 73.35%       34ms  0.68%  PMPI_Init_thread
         0     0% 73.35%       34ms  0.68%  PetscInitialize
         0     0% 73.35%       34ms  0.68%  PetscSetup::setUpWorld
         0     0% 73.35%       34ms  0.68%  PetscSetupUtils::CommonSetup
         0     0% 73.35%       34ms  0.68%  PetscSetupUtils::InitialisePetsc
         0     0% 73.35%       34ms  0.68%  ompi_mpi_init
       7ms  0.14% 73.49%       34ms  0.68%  vtkDataArray::~vtkDataArray
       2ms  0.04% 73.53%       33ms  0.66%  boost::serialization::singleton::get_instance
         0     0% 73.53%       33ms  0.66%  vtk::detail::smp::vtkSMPToolsImplForTBB
       2ms  0.04% 73.57%       31ms  0.62%  <unknown>
         0     0% 73.57%       31ms  0.62%  DistributedBoxCollection::~DistributedBoxCollection
         0     0% 73.57%       31ms  0.62%  NodesOnlyMesh::ClearBoxCollection (inline)
         0     0% 73.57%       31ms  0.62%  boost::serialization::detail::singleton_wrapper::singleton_wrapper (inline)
         0     0% 73.57%       31ms  0.62%  std::_Rb_tree::_Rb_tree_impl::_Rb_tree_impl (inline)
         0     0% 73.57%       31ms  0.62%  std::_Rb_tree_header::_Rb_tree_header (inline)
       2ms  0.04% 73.61%       31ms  0.62%  tbb::detail::r1::cancel_group_execution
       4ms  0.08% 73.69%       31ms  0.62%  vtkAOSDataArrayTemplate::InsertTuple
         0     0% 73.69%       31ms  0.62%  vtkXMLUnstructuredDataWriter::WriteHeader
         0     0% 73.69%       30ms   0.6%  boost::numeric::ublas::c_vector::assign (inline)
      30ms   0.6% 74.29%       30ms   0.6%  std::_Rb_tree_header::_M_reset (inline)
         0     0% 74.29%       30ms   0.6%  std::less::operator() (inline)
      30ms   0.6% 74.89%       30ms   0.6%  std::operator< (inline)
       1ms  0.02% 74.91%       30ms   0.6%  std::ostream::flush
         0     0% 74.91%       29ms  0.58%  CellProliferativeTypesWriter::GetCellDataForVtkOutput
       2ms  0.04% 74.95%       29ms  0.58%  VertexElement::VertexElement
         0     0% 74.95%       29ms  0.58%  VtkMeshWriter::MakeVtkMesh
       1ms  0.02% 74.97%       29ms  0.58%  std::basic_filebuf::sync
       2ms  0.04% 75.01%       29ms  0.58%  vtkDataArrayPrivate::DoComputeVectorRange
      23ms  0.46% 75.47%       29ms  0.58%  vtkObject::ObjectFinalize
         0     0% 75.47%       29ms  0.58%  vtkXMLUnstructuredGridWriter::WriteAppendedPiece
       1ms  0.02% 75.49%       28ms  0.56%  Cell::GetMutationState
       7ms  0.14% 75.63%       28ms  0.56%  _int_free_merge_chunk
       4ms  0.08% 75.71%       28ms  0.56%  std::__new_allocator::construct (inline)
         0     0% 75.71%       28ms  0.56%  std::allocator_traits::construct (inline)
         0     0% 75.71%       27ms  0.54%  MutableElement::MutableElement
      27ms  0.54% 76.25%       27ms  0.54%  [libchaste_cell_based.so]
         0     0% 76.25%       27ms  0.54%  std::basic_filebuf::open
       4ms  0.08% 76.33%       27ms  0.54%  vtk::detail::smp::vtkSMPToolsImpl::For
         0     0% 76.33%       27ms  0.54%  vtkDataArrayPrivate::DoComputeScalarRange
       1ms  0.02% 76.35%       26ms  0.52%  Node::AddElement
       1ms  0.02% 76.37%       26ms  0.52%  PottsMesh::GetVonNeumannNeighbouringNodeIndices
       2ms  0.04% 76.41%       26ms  0.52%  boost::serialization::void_cast_detail::void_caster::recursive_register
         0     0% 76.41%       26ms  0.52%  boost::serialization::void_cast_detail::void_caster_primitive::void_caster_primitive (inline)
         0     0% 76.41%       26ms  0.52%  vtkXMLWriter::WriteArrayAppended
