File: TestChasteBuildInfo
Type: cpu
Showing nodes accounting for 33ms, 100% of 33ms total
      flat  flat%   sum%        cum   cum%
         0     0%     0%       32ms 96.97%  CxxTest::ErrorFormatter::run (inline)
         0     0%     0%       32ms 96.97%  CxxTest::TestRunner::runAllTests (inline)
         0     0%     0%       32ms 96.97%  CxxTest::TestRunner::runWorld (inline)
         0     0%     0%       32ms 96.97%  __libc_start_call_main
         0     0%     0%       32ms 96.97%  __libc_start_main_impl
         0     0%     0%       32ms 96.97%  _start
         0     0%     0%       32ms 96.97%  main
         0     0%     0%       30ms 90.91%  CxxTest::RealWorldDescription::setUp
         0     0%     0%       30ms 90.91%  PetscSetup::setUpWorld
         0     0%     0%       30ms 90.91%  PetscSetupUtils::CommonSetup
         0     0%     0%       29ms 87.88%  PetscInitialize
         0     0%     0%       29ms 87.88%  PetscSetupUtils::InitialisePetsc
         0     0%     0%       28ms 84.85%  PMPI_Init_thread
         0     0%     0%       28ms 84.85%  ompi_mpi_init
         0     0%     0%       24ms 72.73%  <unknown>
         0     0%     0%       17ms 51.52%  orte_init
         0     0%     0%       13ms 39.39%  mca_base_framework_components_register
         0     0%     0%       13ms 39.39%  mca_base_framework_open
         0     0%     0%       13ms 39.39%  mca_base_framework_register
         0     0%     0%       12ms 36.36%  __GI__dl_catch_exception
         0     0%     0%       12ms 36.36%  ___dlopen
         0     0%     0%       12ms 36.36%  _dl_catch_error
         0     0%     0%       12ms 36.36%  _dl_open
         0     0%     0%       12ms 36.36%  _dlerror_run
         0     0%     0%       12ms 36.36%  dlopen_doit
         0     0%     0%       12ms 36.36%  dlopen_implementation (inline)
         0     0%     0%       11ms 33.33%  dl_open_worker
         0     0%     0%       11ms 33.33%  hwloc_topology_load
         0     0%     0%       11ms 33.33%  mca_base_component_find
         0     0%     0%       11ms 33.33%  mca_base_component_repository_open
         0     0%     0%       11ms 33.33%  opal_stackframe_output
         0     0%     0%       10ms 30.30%  hwloc_linux_get_tid_last_cpu_location
         0     0%     0%        8ms 24.24%  dl_open_worker_begin
         0     0%     0%        5ms 15.15%  mca_base_framework_components_open
         0     0%     0%        5ms 15.15%  mca_topo_base_dist_graph_neighbors_count
         0     0%     0%        4ms 12.12%  _dl_lookup_symbol_x
         0     0%     0%        4ms 12.12%  _dl_map_object
         0     0%     0%        4ms 12.12%  _dl_open_relocate_one_object (inline)
         0     0%     0%        4ms 12.12%  _dl_relocate_object
       4ms 12.12% 12.12%        4ms 12.12%  do_lookup_x
       1ms  3.03% 15.15%        4ms 12.12%  elf_dynamic_do_Rela (inline)
         0     0% 15.15%        4ms 12.12%  opal_hwloc_base_get_topology
         0     0% 15.15%        4ms 12.12%  orte_ess_base_proc_binding
         0     0% 15.15%        3ms  9.09%  XOpenDisplay
         0     0% 15.15%        3ms  9.09%  [hwloc_gl.so]
         0     0% 15.15%        3ms  9.09%  [libxcb.so.1.1.0]
         0     0% 15.15%        3ms  9.09%  _XConnectXCB
       3ms  9.09% 24.24%        3ms  9.09%  __GI___clock_nanosleep
         0     0% 24.24%        3ms  9.09%  __GI___nanosleep
         0     0% 24.24%        3ms  9.09%  _dl_init
         0     0% 24.24%        3ms  9.09%  call_init (inline)
         0     0% 24.24%        3ms  9.09%  elf_machine_rela (inline)
         0     0% 24.24%        3ms  9.09%  mca_base_var_group_register
         0     0% 24.24%        3ms  9.09%  mca_base_var_register
         0     0% 24.24%        3ms  9.09%  resolve_map (inline)
         0     0% 24.24%        3ms  9.09%  usleep
         0     0% 24.24%        3ms  9.09%  xcb_connect_to_display_with_auth_info
         0     0% 24.24%        2ms  6.06%  CxxTest::RealWorldDescription::tearDown
         0     0% 24.24%        2ms  6.06%  PetscFinalize
         0     0% 24.24%        2ms  6.06%  PetscSetup::tearDownWorld
         0     0% 24.24%        2ms  6.06%  PetscSetupUtils::CommonFinalize
         0     0% 24.24%        2ms  6.06%  __GI___libc_free
       2ms  6.06% 30.30%        2ms  6.06%  __GI___libc_read
       2ms  6.06% 36.36%        2ms  6.06%  __libc_connect
       2ms  6.06% 42.42%        2ms  6.06%  __libc_openat64
       1ms  3.03% 45.45%        2ms  6.06%  _dl_fixup
         0     0% 45.45%        2ms  6.06%  _dl_map_object_deps
         0     0% 45.45%        2ms  6.06%  _dl_runtime_resolve_xsavec
       2ms  6.06% 51.52%        2ms  6.06%  _int_free
         0     0% 51.52%        2ms  6.06%  mca_base_component_var_register
         0     0% 51.52%        2ms  6.06%  mca_base_var_cache_files
         0     0% 51.52%        2ms  6.06%  ompi_mpi_finalize
         0     0% 51.52%        2ms  6.06%  openaux
         0     0% 51.52%        1ms  3.03%  PetscInitialize_Common
         0     0% 51.52%        1ms  3.03%  [hwloc_pci.so]
       1ms  3.03% 54.55%        1ms  3.03%  [libc.so.6]
       1ms  3.03% 57.58%        1ms  3.03%  [libpciaccess.so.0.11.1]
         0     0% 57.58%        1ms  3.03%  __GI__Fork
       1ms  3.03% 60.61%        1ms  3.03%  __GI___close
       1ms  3.03% 63.64%        1ms  3.03%  __GI___fstatat64
       1ms  3.03% 66.67%        1ms  3.03%  __GI___getdents64
         0     0% 66.67%        1ms  3.03%  __GI___libc_allocate_once_slow
         0     0% 66.67%        1ms  3.03%  __GI___libc_malloc
         0     0% 66.67%        1ms  3.03%  __GI___nss_database_get
       1ms  3.03% 69.70%        1ms  3.03%  __GI___read_nocancel
         0     0% 69.70%        1ms  3.03%  __GI___readdir64
       1ms  3.03% 72.73%        1ms  3.03%  __GI___writev
         0     0% 72.73%        1ms  3.03%  __GI_getaddrinfo
         0     0% 72.73%        1ms  3.03%  __GI_getenv
       1ms  3.03% 75.76%        1ms  3.03%  __GI_munmap
         0     0% 75.76%        1ms  3.03%  ___asprintf_chk
       1ms  3.03% 78.79%        1ms  3.03%  ___pthread_mutex_unlock
         0     0% 78.79%        1ms  3.03%  __libc_fork
       1ms  3.03% 81.82%        1ms  3.03%  __mmap64
         0     0% 81.82%        1ms  3.03%  __printf_buffer
       1ms  3.03% 84.85%        1ms  3.03%  __strcmp_evex
       1ms  3.03% 87.88%        1ms  3.03%  __strncmp_evex
         0     0% 87.88%        1ms  3.03%  __vasprintf_internal
       1ms  3.03% 90.91%        1ms  3.03%  _dl_cache_libcmp
         0     0% 90.91%        1ms  3.03%  _dl_load_cache_lookup
         0     0% 90.91%        1ms  3.03%  _dl_map_object_from_fd
         0     0% 90.91%        1ms  3.03%  _dl_map_segment (inline)
         0     0% 90.91%        1ms  3.03%  _dl_map_segments (inline)
         0     0% 90.91%        1ms  3.03%  _dl_unload_cache
         0     0% 90.91%        1ms  3.03%  allocate_once (inline)
       1ms  3.03% 93.94%        1ms  3.03%  arch_fork (inline)
         0     0% 93.94%        1ms  3.03%  clone3
         0     0% 93.94%        1ms  3.03%  event_base_loop
         0     0% 93.94%        1ms  3.03%  event_del_nolock_
         0     0% 93.94%        1ms  3.03%  gaih_inet (inline)
         0     0% 93.94%        1ms  3.03%  get_nss_addresses (inline)
         0     0% 93.94%        1ms  3.03%  global_state_allocate
         0     0% 93.94%        1ms  3.03%  hwloc_alloc_setup_object
         0     0% 93.94%        1ms  3.03%  hwloc_backend_enable
         0     0% 93.94%        1ms  3.03%  mca_base_var_finalize
         0     0% 93.94%        1ms  3.03%  nss_database_state_get (inline)
         0     0% 93.94%        1ms  3.03%  ompi_mpi_register_params
         0     0% 93.94%        1ms  3.03%  opal_finalize_util
         0     0% 93.94%        1ms  3.03%  opal_pointer_array_add
         0     0% 93.94%        1ms  3.03%  opal_timer_base_get_freq
         0     0% 93.94%        1ms  3.03%  open_verify
         0     0% 93.94%        1ms  3.03%  orte_finalize
         0     0% 93.94%        1ms  3.03%  pci_get_strings
         0     0% 93.94%        1ms  3.03%  search_cache (inline)
         0     0% 93.94%        1ms  3.03%  start_thread
         0     0% 93.94%        1ms  3.03%  std::__cxx11::basic_string::append (inline)
         0     0% 93.94%        1ms  3.03%  std::operator+ (inline)
       1ms  3.03% 96.97%        1ms  3.03%  strcmp
         0     0% 96.97%        1ms  3.03%  tcache_get (inline)
       1ms  3.03%   100%        1ms  3.03%  tcache_get_n (inline)
